Format Version,1.23,Take Name,t0_static_pose_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-10-30 01.00.16.505 PM,Capture Start Frame,98097,Total Frames in Take,1081,Total Exported Frames,1081,Rotation Type,YZX,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
228,2.280000,-1.499249,0.046252,-4.736029,-1.488973,0.049769,-4.785607,-1.522471,0.019047,-4.844669,-1.708831,0.031493,-4.775993,-1.611795,0.479165,-4.834161,-1.637818,0.071246,-4.816729,-1.617477,0.088019,-4.727078,-1.680039,0.369173,-4.890046,-1.665790,0.269616,-4.865604,-1.607037,0.277178,-4.864626,-1.618099,0.357723,-4.884939,-1.565385,0.448541,-4.794430,-1.573803,0.976786,-4.843667,-1.614751,0.509986,-4.834841,-1.622808,0.494259,-4.711923,-1.620083,0.746080,-4.856829,-1.621132,0.642204,-4.845890,-1.561507,0.641563,-4.845331,-1.560612,0.725605,-4.853584,-1.511845,1.024596,-4.782854,-1.718863,1.121737,-4.692621,-1.733722,1.039871,-4.708087,-1.518492,1.029263,-4.533123,-1.714943,1.130646,-4.631022,-1.736324,1.031420,-4.650496,-1.497543,0.038619,-4.585537,-1.492584,0.049878,-4.535562,-1.542921,0.026295,-4.479936,-1.710480,0.037824,-4.573333,-1.617715,0.457031,-4.484339,-1.645751,0.076669,-4.514077,-1.617015,0.090165,-4.602633,-1.584284,0.334725,-4.450900,-1.595979,0.234640,-4.477305,-1.656689,0.238723,-4.464830,-1.646138,0.320179,-4.444645,-1.552083,0.446290,-4.537093,-1.589567,0.977137,-4.472508,-1.602603,0.505258,-4.489851,-1.601006,0.479429,-4.603573,-1.559442,0.731153,-4.462260,-1.572577,0.628390,-4.474903,-1.631389,0.635902,-4.477272,-1.620986,0.718986,-4.465624,-1.641968,1.767734,-4.674740
229,2.290000,-1.499244,0.046251,-4.736026,-1.488971,0.049740,-4.785629,-1.522484,0.019077,-4.844666,-1.708822,0.031481,-4.775997,-1.611820,0.479156,-4.834112,-1.637832,0.071270,-4.816715,-1.617494,0.088039,-4.727063,-1.680029,0.369176,-4.890020,-1.665820,0.269614,-4.865584,-1.607069,0.277197,-4.864594,-1.618091,0.357720,-4.884909,-1.565389,0.448533,-4.794415,-1.573763,0.976776,-4.843636,-1.614758,0.509987,-4.834807,-1.622782,0.494254,-4.711912,-1.620093,0.746095,-4.856798,-1.621134,0.642202,-4.845845,-1.561510,0.641550,-4.845289,-1.560605,0.725604,-4.853575,-1.511812,1.024589,-4.782831,-1.718814,1.121732,-4.692587,-1.733676,1.039904,-4.708054,-1.518401,1.029251,-4.533101,-1.714917,1.130656,-4.630984,-1.736252,1.031414,-4.650420,-1.497553,0.038608,-4.585545,-1.492550,0.049810,-4.535602,-1.542909,0.026285,-4.479940,-1.710463,0.037814,-4.573320,-1.617699,0.457027,-4.484303,-1.645743,0.076664,-4.514071,-1.617042,0.090151,-4.602627,-1.584266,0.334717,-4.450897,-1.595979,0.234643,-4.477288,-1.656687,0.238723,-4.464821,-1.646162,0.320207,-4.444664,-1.552102,0.446297,-4.537069,-1.589478,0.977146,-4.472481,-1.602598,0.505247,-4.489831,-1.601019,0.479414,-4.603536,-1.559358,0.731153,-4.462244,-1.572545,0.628388,-4.474872,-1.631350,0.635895,-4.477226,-1.620937,0.718999,-4.465577,-1.641859,1.767880,-4.674794
230,2.300000,-1.499250,0.046246,-4.736033,-1.489039,0.049716,-4.785612,-1.522500,0.019062,-4.844653,-1.708854,0.031488,-4.775969,-1.611863,0.479095,-4.834063,-1.637872,0.071222,-4.816712,-1.617477,0.088005,-4.727074,-1.680069,0.369187,-4.889981,-1.665840,0.269599,-4.865543,-1.607111,0.277178,-4.864581,-1.618127,0.357714,-4.884899,-1.565370,0.448539,-4.794405,-1.573769,0.976763,-4.843602,-1.614765,0.509981,-4.834776,-1.622764,0.494248,-4.711887,-1.620096,0.746071,-4.856737,-1.621168,0.642190,-4.845793,-1.561517,0.641541,-4.845264,-1.560590,0.725593,-4.853521,-1.511774,1.024580,-4.782791,-1.718801,1.121715,-4.692547,-1.733649,1.039917,-4.708006,-1.518321,1.029256,-4.533070,-1.714859,1.130655,-4.630939,-1.736217,1.031429,-4.650364,-1.497592,0.038592,-4.585536,-1.492603,0.049767,-4.535593,-1.542900,0.026288,-4.479944,-1.710511,0.037829,-4.573294,-1.617689,0.457030,-4.484286,-1.645747,0.076634,-4.514085,-1.617056,0.090141,-4.602604,-1.584252,0.334688,-4.450877,-1.595995,0.234620,-4.477261,-1.656698,0.238696,-4.464812,-1.646136,0.320190,-4.444620,-1.552099,0.446285,-4.537063,-1.589391,0.977167,-4.472442,-1.602580,0.505249,-4.489830,-1.601050,0.479382,-4.603516,-1.559298,0.731156,-4.462214,-1.572514,0.628389,-4.474862,-1.631302,0.635902,-4.477215,-1.620906,0.719010,-4.465547,-1.641825,1.767882,-4.674839
231,2.310000,-1.499255,0.046262,-4.736025,-1.489094,0.049720,-4.785596,-1.522484,0.019049,-4.844657,-1.708846,0.031473,-4.775963,-1.611792,0.479127,-4.834074,-1.637873,0.071208,-4.816712,-1.617483,0.088010,-4.727060,-1.680056,0.369180,-4.889953,-1.665845,0.269592,-4.865504,-1.607098,0.277165,-4.864566,-1.618125,0.357706,-4.884872,-1.565343,0.448536,-4.794403,-1.573722,0.976761,-4.843554,-1.614738,0.509977,-4.834767,-1.622728,0.494235,-4.711882,-1.620017,0.746057,-4.856710,-1.621106,0.642168,-4.845780,-1.561475,0.641529,-4.845239,-1.560568,0.725591,-4.853501,-1.511725,1.024570,-4.782785,-1.718760,1.121719,-4.692520,-1.733596,1.039913,-4.707962,-1.518237,1.029246,-4.533052,-1.714809,1.130661,-4.630906,-1.736136,1.031430,-4.650321,-1.497596,0.038605,-4.585547,-1.492577,0.049782,-4.535588,-1.542907,0.026301,-4.479943,-1.710490,0.037804,-4.573304,-1.617680,0.457020,-4.484252,-1.645754,0.076627,-4.514077,-1.617052,0.090156,-4.602598,-1.584273,0.334700,-4.450841,-1.596011,0.234626,-4.477249,-1.656710,0.238688,-4.464791,-1.646138,0.320145,-4.444552,-1.552083,0.446268,-4.537049,-1.589315,0.977178,-4.472407,-1.602571,0.505241,-4.489789,-1.601053,0.479399,-4.603489,-1.559246,0.731159,-4.462183,-1.572481,0.628402,-4.474830,-1.631262,0.635870,-4.477171,-1.620858,0.719014,-4.465518,-1.641653,1.767852,-4.674829
232,2.320000,-1.499251,0.046259,-4.736041,-1.489049,0.049754,-4.785602,-1.522494,0.019075,-4.844660,-1.708852,0.031473,-4.775967,-1.611741,0.479181,-4.834082,-1.637869,0.071236,-4.816716,-1.617490,0.087999,-4.727068,-1.680044,0.369186,-4.889933,-1.665827,0.269596,-4.865488,-1.607090,0.277157,-4.864558,-1.618104,0.357708,-4.884867,-1.565320,0.448524,-4.794397,-1.573678,0.976778,-4.843551,-1.614696,0.509964,-4.834783,-1.622692,0.494227,-4.711887,-1.619974,0.746096,-4.856697,-1.621065,0.642184,-4.845774,-1.561427,0.641550,-4.845229,-1.560523,0.725594,-4.853484,-1.511682,1.024569,-4.782776,-1.718713,1.121729,-4.692473,-1.733160,1.039699,-4.708086,-1.518177,1.029230,-4.533037,-1.714749,1.130683,-4.630868,-1.736052,1.031438,-4.650300,-1.497573,0.038622,-4.585546,-1.492594,0.049893,-4.535556,-1.542928,0.026309,-4.479930,-1.710503,0.037791,-4.573317,-1.617671,0.456982,-4.484234,-1.645745,0.076615,-4.514078,-1.617052,0.090162,-4.602608,-1.584259,0.334651,-4.450835,-1.596008,0.234615,-4.477250,-1.656723,0.238672,-4.464772,-1.646137,0.320132,-4.444572,-1.552080,0.446266,-4.537006,-1.589253,0.977170,-4.472379,-1.602569,0.505225,-4.489753,-1.601032,0.479430,-4.603476,-1.559228,0.731155,-4.462151,-1.572466,0.628400,-4.474791,-1.631256,0.635893,-4.477119,-1.620818,0.718989,-4.465486,-1.641555,1.767846,-4.674864
233,2.330000,-1.499252,0.046254,-4.736031,-1.489004,0.049764,-4.785612,-1.522485,0.019091,-4.844653,-1.708839,0.031477,-4.775976,-1.611709,0.479136,-4.834070,-1.637821,0.071245,-4.816710,-1.617499,0.087994,-4.727051,-1.680041,0.369193,-4.889907,-1.665826,0.269608,-4.865473,-1.607072,0.277162,-4.864544,-1.618085,0.357704,-4.884844,-1.565297,0.448514,-4.794394,-1.573612,0.976795,-4.843532,-1.614674,0.509970,-4.834772,-1.622666,0.494193,-4.711872,-1.619918,0.746093,-4.856693,-1.620992,0.642191,-4.845767,-1.561378,0.641551,-4.845216,-1.560488,0.725618,-4.853463,-1.511615,1.024572,-4.782760,-1.718650,1.121734,-4.692450,-1.733103,1.039605,-4.708071,-1.518101,1.029220,-4.533007,-1.714689,1.130706,-4.630827,-1.735991,1.031421,-4.650260,-1.497571,0.038632,-4.585534,-1.492545,0.049837,-4.535603,-1.542934,0.026295,-4.479926,-1.710490,0.037791,-4.573325,-1.617678,0.456992,-4.484196,-1.645769,0.076626,-4.514061,-1.617053,0.090179,-4.602621,-1.584277,0.334634,-4.450801,-1.596033,0.234597,-4.477227,-1.656711,0.238670,-4.464750,-1.646167,0.320092,-4.444526,-1.552094,0.446246,-4.536988,-1.589183,0.977161,-4.472345,-1.602554,0.505203,-4.489728,-1.601006,0.479421,-4.603455,-1.559180,0.731124,-4.462123,-1.572457,0.628380,-4.474758,-1.631215,0.635881,-4.477081,-1.620793,0.719003,-4.465429,-1.641496,1.767826,-4.674901
234,2.340000,-1.499277,0.046236,-4.736048,-1.489009,0.049779,-4.785633,-1.522502,0.019078,-4.844658,-1.708842,0.031446,-4.775965,-1.611755,0.479086,-4.834016,-1.637888,0.071230,-4.816712,-1.617523,0.087990,-4.727041,-1.680057,0.369190,-4.889863,-1.665875,0.269616,-4.865419,-1.607111,0.277142,-4.864507,-1.618130,0.357691,-4.884831,-1.565327,0.448487,-4.794349,-1.573604,0.976765,-4.843482,-1.614671,0.509942,-4.834741,-1.622626,0.494223,-4.711844,-1.619939,0.746075,-4.856637,-1.621024,0.642177,-4.845728,-1.561386,0.641529,-4.845182,-1.560485,0.725597,-4.853422,-1.511598,1.024551,-4.782724,-1.718619,1.121717,-4.692408,-1.733088,1.039625,-4.708016,-1.518052,1.029217,-4.532968,-1.714645,1.130695,-4.630800,-1.735945,1.031404,-4.650209,-1.497602,0.038629,-4.585531,-1.492583,0.049798,-4.535593,-1.542924,0.026311,-4.479942,-1.710508,0.037791,-4.573301,-1.617645,0.456997,-4.484177,-1.645771,0.076635,-4.514051,-1.617060,0.090140,-4.602601,-1.584269,0.334628,-4.450792,-1.596032,0.234590,-4.477213,-1.656707,0.238656,-4.464740,-1.646189,0.320109,-4.444531,-1.551823,0.446451,-4.537072,-1.589110,0.977159,-4.472317,-1.602544,0.505201,-4.489698,-1.601007,0.479381,-4.603408,-1.559125,0.731131,-4.462093,-1.572394,0.628367,-4.474742,-1.631185,0.635890,-4.477050,-1.620744,0.718984,-4.465414,-1.641488,1.767766,-4.674899
235,2.350000,-1.499275,0.046247,-4.736033,-1.489046,0.049762,-4.785613,-1.522495,0.019074,-4.844658,-1.708867,0.031448,-4.775956,-1.611703,0.479109,-4.833991,-1.637905,0.071209,-4.816693,-1.617518,0.087996,-4.727026,-1.680085,0.369191,-4.889834,-1.665885,0.269593,-4.865388,-1.607122,0.277140,-4.864495,-1.618122,0.357680,-4.884794,-1.565295,0.448453,-4.794320,-1.573575,0.976753,-4.843436,-1.614681,0.509932,-4.834708,-1.622597,0.494202,-4.711826,-1.619920,0.746065,-4.856588,-1.621020,0.642154,-4.845677,-1.561369,0.641529,-4.845171,-1.560458,0.725597,-4.853394,-1.511567,1.024537,-4.782685,-1.718627,1.121705,-4.692367,-1.733043,1.039701,-4.707985,-1.517980,1.029205,-4.532959,-1.714631,1.130662,-4.630773,-1.735923,1.031397,-4.650171,-1.497606,0.038615,-4.585514,-1.492628,0.049779,-4.535591,-1.542927,0.026312,-4.479931,-1.710548,0.037811,-4.573280,-1.617482,0.457080,-4.484193,-1.645760,0.076602,-4.514072,-1.617074,0.090148,-4.602573,-1.584252,0.334638,-4.450779,-1.596015,0.234595,-4.477194,-1.656707,0.238665,-4.464737,-1.646154,0.320143,-4.444588,-1.551890,0.446358,-4.537035,-1.589051,0.977158,-4.472269,-1.602511,0.505187,-4.489681,-1.600990,0.479375,-4.603389,-1.559089,0.731119,-4.462063,-1.572366,0.628359,-4.474712,-1.631152,0.635902,-4.477009,-1.620698,0.718969,-4.465398,-1.641447,1.767702,-4.674896
236,2.360000,-1.499257,0.046276,-4.736030,-1.489082,0.049752,-4.785614,-1.522486,0.019089,-4.844668,-1.708875,0.031459,-4.775956,-1.611670,0.479159,-4.833974,-1.637908,0.071245,-4.816689,-1.617515,0.087992,-4.727027,-1.680056,0.369199,-4.889814,-1.665868,0.269601,-4.865384,-1.607113,0.277146,-4.864491,-1.618109,0.357689,-4.884800,-1.565272,0.448472,-4.794323,-1.573507,0.976773,-4.843410,-1.614635,0.509957,-4.834717,-1.622577,0.494192,-4.711818,-1.619880,0.746075,-4.856558,-1.620974,0.642173,-4.845656,-1.561321,0.641527,-4.845153,-1.560424,0.725609,-4.853368,-1.511488,1.024546,-4.782657,-1.718562,1.121705,-4.692364,-1.732983,1.039740,-4.707963,-1.517918,1.029214,-4.532942,-1.714580,1.130677,-4.630764,-1.735878,1.031411,-4.650137,-1.497618,0.038613,-4.585511,-1.492595,0.049805,-4.535585,-1.542922,0.026305,-4.479937,-1.710613,0.037756,-4.573293,-1.617596,0.457010,-4.484125,-1.645774,0.076612,-4.514077,-1.617089,0.090150,-4.602574,-1.584247,0.334675,-4.450780,-1.595990,0.234595,-4.477197,-1.656684,0.238658,-4.464719,-1.646152,0.320134,-4.444522,-1.552022,0.446262,-4.536956,-1.589004,0.977160,-4.472237,-1.602489,0.505206,-4.489670,-1.600964,0.479401,-4.603371,-1.559063,0.731137,-4.462025,-1.572346,0.628367,-4.474695,-1.631104,0.635909,-4.476994,-1.620652,0.718965,-4.465356,-1.641402,1.767677,-4.674910
237,2.370000,-1.499282,0.046260,-4.736048,-1.489073,0.049742,-4.785591,-1.522483,0.019092,-4.844669,-1.708858,0.031454,-4.775964,-1.611633,0.479168,-4.834011,-1.637865,0.071244,-4.816707,-1.617510,0.087973,-4.727036,-1.680026,0.369203,-4.889822,-1.665850,0.269610,-4.865381,-1.607081,0.277141,-4.864490,-1.618082,0.357696,-4.884803,-1.565243,0.448466,-4.794334,-1.573424,0.976816,-4.843401,-1.614583,0.509960,-4.834708,-1.622554,0.494181,-4.711814,-1.619811,0.746087,-4.856583,-1.620924,0.642196,-4.845669,-1.561269,0.641543,-4.845153,-1.560381,0.725614,-4.853366,-1.511421,1.024552,-4.782657,-1.718488,1.121727,-4.692347,-1.732905,1.039749,-4.707938,-1.517872,1.029211,-4.532910,-1.714518,1.130704,-4.630751,-1.735798,1.031422,-4.650122,-1.497596,0.038622,-4.585526,-1.492572,0.049901,-4.535563,-1.542940,0.026291,-4.479944,-1.710497,0.037768,-4.573330,-1.617573,0.456987,-4.484129,-1.645778,0.076630,-4.514058,-1.617082,0.090163,-4.602573,-1.584235,0.334669,-4.450770,-1.595970,0.234584,-4.477191,-1.656668,0.238663,-4.464709,-1.646119,0.320143,-4.444554,-1.552036,0.446220,-4.536948,-1.588948,0.977157,-4.472225,-1.602452,0.505198,-4.489641,-1.600920,0.479402,-4.603360,-1.558996,0.731130,-4.462010,-1.572312,0.628356,-4.474681,-1.631063,0.635898,-4.476970,-1.620614,0.718966,-4.465342,-1.641293,1.767677,-4.674937
238,2.380000,-1.499275,0.046256,-4.736047,-1.489072,0.049739,-4.785597,-1.522492,0.019085,-4.844661,-1.708844,0.031456,-4.775981,-1.611639,0.479142,-4.833983,-1.637872,0.071245,-4.816696,-1.617508,0.088004,-4.727036,-1.680051,0.369232,-4.889791,-1.665861,0.269625,-4.865358,-1.607099,0.277151,-4.864490,-1.618108,0.357717,-4.884788,-1.565256,0.448470,-4.794310,-1.573364,0.976795,-4.843379,-1.614585,0.509959,-4.834697,-1.622525,0.494193,-4.711799,-1.619784,0.746099,-4.856575,-1.620889,0.642188,-4.845672,-1.561253,0.641555,-4.845142,-1.560356,0.725621,-4.853334,-1.511361,1.024558,-4.782633,-1.718450,1.121720,-4.692325,-1.732877,1.039748,-4.707931,-1.517827,1.029222,-4.532892,-1.714503,1.130697,-4.630726,-1.735752,1.031408,-4.650118,-1.497594,0.038625,-4.585533,-1.492540,0.049843,-4.535625,-1.542939,0.026309,-4.479925,-1.710509,0.037817,-4.573293,-1.617397,0.457089,-4.484130,-1.645754,0.076623,-4.514046,-1.617075,0.090160,-4.602577,-1.584200,0.334657,-4.450760,-1.595958,0.234581,-4.477172,-1.656654,0.238693,-4.464692,-1.646083,0.320176,-4.444548,-1.551993,0.446228,-4.536933,-1.588909,0.977179,-4.472196,-1.602432,0.505200,-4.489613,-1.600920,0.479412,-4.603354,-1.558969,0.731134,-4.461968,-1.572263,0.628359,-4.474666,-1.631029,0.635925,-4.476940,-1.620575,0.718994,-4.465313,-1.641242,1.767710,-4.674958
239,2.390000,-1.499281,0.046272,-4.736045,-1.489108,0.049745,-4.785602,-1.522503,0.019084,-4.844667,-1.708869,0.031464,-4.775969,-1.611692,0.479142,-4.833921,-1.637912,0.071235,-4.816697,-1.617302,0.088015,-4.727098,-1.680098,0.369242,-4.889749,-1.665899,0.269623,-4.865322,-1.607142,0.277140,-4.864466,-1.618140,0.357706,-4.884779,-1.565266,0.448462,-4.794289,-1.573361,0.976798,-4.843334,-1.614603,0.509963,-4.834687,-1.622531,0.494207,-4.711770,-1.619789,0.746103,-4.856543,-1.620916,0.642186,-4.845645,-1.561251,0.641537,-4.845098,-1.560340,0.725627,-4.853298,-1.511339,1.024544,-4.782567,-1.718467,1.121709,-4.692304,-1.732889,1.039733,-4.707944,-1.517774,1.029234,-4.532864,-1.714535,1.130693,-4.630723,-1.735711,1.031392,-4.650097,-1.497620,0.038601,-4.585526,-1.492580,0.049788,-4.535597,-1.542923,0.026304,-4.479940,-1.710528,0.037828,-4.573265,-1.617349,0.457135,-4.484093,-1.645760,0.076622,-4.514060,-1.617071,0.090155,-4.602563,-1.584185,0.334656,-4.450745,-1.595935,0.234582,-4.477176,-1.656642,0.238695,-4.464689,-1.646047,0.320183,-4.444523,-1.551937,0.446251,-4.536933,-1.588861,0.977187,-4.472180,-1.602408,0.505210,-4.489607,-1.600901,0.479411,-4.603349,-1.558924,0.731136,-4.461947,-1.572204,0.628350,-4.474658,-1.630984,0.635923,-4.476924,-1.620545,0.719005,-4.465288,-1.641208,1.767707,-4.674963
240,2.400000,-1.499286,0.046264,-4.736044,-1.489105,0.049738,-4.785590,-1.522505,0.019079,-4.844645,-1.708874,0.031465,-4.775960,-1.611649,0.479154,-4.833914,-1.637911,0.071234,-4.816679,-1.617270,0.088028,-4.727098,-1.680091,0.369232,-4.889729,-1.665916,0.269626,-4.865305,-1.607147,0.277145,-4.864483,-1.618136,0.357718,-4.884774,-1.565253,0.448473,-4.794299,-1.573316,0.976795,-4.843294,-1.614602,0.509948,-4.834662,-1.622498,0.494200,-4.711769,-1.619752,0.746097,-4.856526,-1.620890,0.642180,-4.845614,-1.561230,0.641534,-4.845088,-1.560330,0.725621,-4.853286,-1.511281,1.024531,-4.782541,-1.718435,1.121704,-4.692302,-1.732830,1.039713,-4.707924,-1.517731,1.029243,-4.532846,-1.714509,1.130694,-4.630708,-1.735659,1.031391,-4.650064,-1.497593,0.038616,-4.585547,-1.492641,0.049856,-4.535536,-1.542915,0.026314,-4.479929,-1.710521,0.037828,-4.573275,-1.617328,0.457141,-4.484086,-1.645757,0.076623,-4.514053,-1.617081,0.090162,-4.602560,-1.584159,0.334656,-4.450743,-1.595922,0.234590,-4.477155,-1.656615,0.238679,-4.464668,-1.646005,0.320141,-4.444518,-1.551925,0.446238,-4.536916,-1.588676,0.977102,-4.472203,-1.602361,0.505187,-4.489598,-1.600868,0.479401,-4.603324,-1.558887,0.731124,-4.461931,-1.572187,0.628355,-4.474635,-1.630942,0.635935,-4.476873,-1.620505,0.719016,-4.465254,-1.641156,1.767675,-4.674945
241,2.410000,-1.499287,0.046258,-4.736039,-1.489101,0.049736,-4.785597,-1.522485,0.019090,-4.844652,-1.708846,0.031471,-4.775963,-1.611641,0.479176,-4.833931,-1.637871,0.071245,-4.816725,-1.617501,0.088001,-4.727024,-1.680084,0.369256,-4.889722,-1.665907,0.269646,-4.865310,-1.607126,0.277173,-4.864484,-1.618117,0.357724,-4.884761,-1.565228,0.448469,-4.794303,-1.573239,0.976824,-4.843305,-1.614582,0.509967,-4.834676,-1.622483,0.494192,-4.711762,-1.619679,0.746110,-4.856547,-1.620814,0.642216,-4.845644,-1.561188,0.641540,-4.845068,-1.560273,0.725627,-4.853278,-1.511207,1.024553,-4.782537,-1.718397,1.121713,-4.692278,-1.732769,1.039721,-4.707906,-1.517683,1.029256,-4.532835,-1.714420,1.130695,-4.630686,-1.735596,1.031399,-4.650062,-1.497580,0.038641,-4.585553,-1.492549,0.049819,-4.535606,-1.542910,0.026321,-4.479915,-1.710506,0.037809,-4.573287,-1.617292,0.457105,-4.484080,-1.645750,0.076622,-4.514050,-1.617097,0.090160,-4.602562,-1.584133,0.334646,-4.450742,-1.595894,0.234566,-4.477157,-1.656604,0.238674,-4.464641,-1.645994,0.320152,-4.444500,-1.551631,0.446446,-4.537035,-1.588763,0.977186,-4.472114,-1.602323,0.505179,-4.489580,-1.600836,0.479409,-4.603317,-1.558862,0.731124,-4.461914,-1.572148,0.628343,-4.474614,-1.630887,0.635920,-4.476878,-1.620461,0.718994,-4.465243,-1.641143,1.767634,-4.674906
242,2.420000,-1.499264,0.046262,-4.736039,-1.489095,0.049734,-4.785606,-1.522487,0.019083,-4.844683,-1.708835,0.031465,-4.775995,-1.611628,0.479158,-4.833939,-1.637860,0.071269,-4.816734,-1.617505,0.087991,-4.727037,-1.680069,0.369249,-4.889726,-1.665886,0.269632,-4.865313,-1.607126,0.277170,-4.864503,-1.618120,0.357728,-4.884773,-1.565235,0.448468,-4.794299,-1.573204,0.976829,-4.843311,-1.614548,0.509976,-4.834673,-1.622465,0.494195,-4.711751,-1.619621,0.746106,-4.856559,-1.620788,0.642220,-4.845664,-1.561134,0.641523,-4.845070,-1.560221,0.725621,-4.853266,-1.511153,1.024563,-4.782525,-1.718346,1.121705,-4.692270,-1.732725,1.039720,-4.707907,-1.517634,1.029249,-4.532823,-1.714388,1.130695,-4.630674,-1.735539,1.031383,-4.650066,-1.497563,0.038639,-4.585559,-1.492519,0.049829,-4.535605,-1.542910,0.026296,-4.479918,-1.710505,0.037811,-4.573307,-1.617264,0.457076,-4.484056,-1.645748,0.076614,-4.514051,-1.617071,0.090152,-4.602575,-1.584102,0.334634,-4.450722,-1.595898,0.234549,-4.477143,-1.656609,0.238677,-4.464624,-1.645978,0.320146,-4.444475,-1.551707,0.446341,-4.536981,-1.588717,0.977185,-4.472115,-1.602314,0.505179,-4.489550,-1.600829,0.479383,-4.603309,-1.558826,0.731093,-4.461912,-1.571863,0.628323,-4.474779,-1.630839,0.635908,-4.476850,-1.620420,0.718990,-4.465230,-1.641047,1.767615,-4.674892
243,2.430000,-1.499273,0.046267,-4.736045,-1.489089,0.049722,-4.785587,-1.522473,0.019089,-4.844667,-1.708836,0.031448,-4.775995,-1.611600,0.479146,-4.833924,-1.637866,0.071274,-4.816710,-1.617504,0.088006,-4.727020,-1.680069,0.369244,-4.889704,-1.665890,0.269642,-4.865291,-1.607132,0.277163,-4.864494,-1.618129,0.357734,-4.884767,-1.565223,0.448442,-4.794266,-1.573164,0.976816,-4.843275,-1.614552,0.509962,-4.834657,-1.622463,0.494199,-4.711730,-1.619610,0.746095,-4.856535,-1.620749,0.642193,-4.845621,-1.561111,0.641546,-4.845050,-1.560209,0.725619,-4.853256,-1.511114,1.024556,-4.782485,-1.718346,1.121705,-4.692250,-1.732714,1.039719,-4.707880,-1.517601,1.029251,-4.532816,-1.714406,1.130691,-4.630656,-1.735517,1.031376,-4.650054,-1.497586,0.038632,-4.585538,-1.492594,0.049875,-4.535551,-1.542939,0.026281,-4.479928,-1.710524,0.037821,-4.573287,-1.617248,0.457090,-4.484040,-1.645747,0.076602,-4.514039,-1.617048,0.090181,-4.602572,-1.584092,0.334617,-4.450699,-1.595894,0.234558,-4.477120,-1.656593,0.238683,-4.464607,-1.645975,0.320139,-4.444454,-1.551831,0.446211,-4.536887,-1.588669,0.977173,-4.472088,-1.602292,0.505176,-4.489519,-1.600778,0.479386,-4.603286,-1.558799,0.731096,-4.461902,-1.572016,0.628375,-4.474584,-1.630821,0.635936,-4.476812,-1.620395,0.718990,-4.465185,-1.640982,1.767633,-4.674840
244,2.440000,-1.499253,0.046252,-4.736046,-1.489093,0.049726,-4.785591,-1.522480,0.019093,-4.844664,-1.708861,0.031462,-4.775962,-1.611599,0.479159,-4.833890,-1.637872,0.071254,-4.816686,-1.617503,0.087999,-4.727025,-1.680088,0.369255,-4.889683,-1.665900,0.269641,-4.865257,-1.607130,0.277179,-4.864476,-1.618098,0.357734,-4.884749,-1.565218,0.448449,-4.794254,-1.573176,0.976817,-4.843238,-1.614563,0.509959,-4.834610,-1.622451,0.494203,-4.711728,-1.619593,0.746106,-4.856498,-1.620754,0.642190,-4.845576,-1.561081,0.641551,-4.845020,-1.560188,0.725623,-4.853203,-1.511109,1.024580,-4.782477,-1.718357,1.121703,-4.692234,-1.732692,1.039727,-4.707865,-1.517564,1.029254,-4.532794,-1.714424,1.130678,-4.630646,-1.735527,1.031377,-4.650019,-1.497580,0.038612,-4.585528,-1.492610,0.049776,-4.535563,-1.542927,0.026283,-4.479915,-1.710537,0.037840,-4.573260,-1.617197,0.457110,-4.484023,-1.645759,0.076622,-4.514030,-1.617034,0.090184,-4.602559,-1.584086,0.334618,-4.450673,-1.595872,0.234554,-4.477095,-1.656567,0.238696,-4.464593,-1.645948,0.320160,-4.444439,-1.551855,0.446180,-4.536844,-1.588634,0.977189,-4.472076,-1.602265,0.505192,-4.489516,-1.600776,0.479383,-4.603256,-1.558759,0.731104,-4.461875,-1.572045,0.628339,-4.474564,-1.630790,0.635929,-4.476780,-1.620352,0.719002,-4.465152,-1.640916,1.767684,-4.674793
