time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775503130.700951,,,1.2000,0.5264,9.9015,0.0247,-0.0602,-0.0131
1775503130.731067,,,1.2431,0.5324,9.8919,0.0223,-0.0609,-0.0124
1775503130.7600799,,,1.2359,0.5157,9.8919,0.0170,-0.0597,-0.0122
1775503130.760554,,,1.2251,0.5037,9.8847,0.0153,-0.0589,-0.0130
1775503130.760639,,,1.2203,0.5228,9.8919,0.0142,-0.0594,-0.0122
1775503130.7607648,,,1.2299,0.4989,9.8812,0.0145,-0.0591,-0.0121
1775503130.818926,,,1.2120,0.5133,9.8800,0.0148,-0.0593,-0.0131
1775503130.81919,,,1.2179,0.5061,9.8859,0.0150,-0.0594,-0.0124
1775503130.821046,,,1.2443,0.5085,9.8907,0.0160,-0.0600,-0.0124
1775503130.849089,,,1.2323,0.5073,9.8740,0.0173,-0.0576,-0.0127
1775503130.8493462,,,1.2167,0.5204,9.8859,0.0176,-0.0580,-0.0147
1775503130.85072,,,1.2096,0.5157,9.8871,0.0183,-0.0583,-0.0140
1775503130.8509178,,,1.2203,0.5228,9.8907,0.0170,-0.0586,-0.0136
1775503130.9109151,,,1.2275,0.5180,9.8907,0.0168,-0.0593,-0.0130
1775503130.911168,,,1.2132,0.5085,9.8895,0.0148,-0.0579,-0.0128
1775503130.939552,,,1.1976,0.5216,9.8955,0.0137,-0.0588,-0.0131
1775503130.9399092,,,1.2084,0.5037,9.8812,0.0133,-0.0606,-0.0128
1775503130.9399529,,,1.2084,0.5073,9.8991,0.0134,-0.0614,-0.0118
1775503130.969182,,,1.2156,0.5145,9.8967,0.0125,-0.0625,-0.0131
1775503130.9695082,,,1.2084,0.5145,9.8907,0.0124,-0.0628,-0.0127
1775503130.969676,,,1.2203,0.4941,9.8835,0.0124,-0.0634,-0.0113
1775503130.970933,,,1.2156,0.5109,9.8919,0.0137,-0.0628,-0.0127
1775503131.028776,,,1.2263,0.5025,9.8907,0.0130,-0.0626,-0.0128
1775503131.029878,,,1.2371,0.5013,9.8824,0.0170,-0.0628,-0.0125
1775503131.0584462,,,1.2215,0.4977,9.8835,0.0168,-0.0611,-0.0131
1775503131.059849,,,1.2227,0.5073,9.8871,0.0177,-0.0612,-0.0134
1775503131.059959,,,1.2251,0.5061,9.8979,0.0194,-0.0609,-0.0137
1775503131.062032,,,1.2275,0.5085,9.8907,0.0191,-0.0605,-0.0140
1775503131.0621219,,,1.2203,0.5121,9.9003,0.0199,-0.0612,-0.0130
1775503131.118688,,,1.2144,0.5180,9.8967,0.0206,-0.0620,-0.0127
1775503131.178755,,,1.2227,0.5240,9.8943,0.0195,-0.0619,-0.0130
1775503131.180427,,,1.2239,0.5037,9.8847,0.0186,-0.0608,-0.0131
1775503131.180511,,,1.2311,0.5204,9.8919,0.0191,-0.0602,-0.0134
1775503131.183867,,,1.2335,0.5240,9.8883,0.0170,-0.0597,-0.0128
1775503131.183927,,,1.2287,0.5180,9.8835,0.0160,-0.0583,-0.0130
1775503131.18402,,,1.2239,0.4965,9.8728,0.0162,-0.0574,-0.0130
1775503131.184031,,,1.2299,0.5133,9.8859,0.0168,-0.0574,-0.0130
1775503131.270297,,,1.2371,0.5109,9.8776,0.0180,-0.0573,-0.0131
1775503131.270645,,,1.2371,0.5264,9.8871,0.0189,-0.0568,-0.0125
1775503131.297884,,,1.2084,0.5157,9.8824,0.0182,-0.0559,-0.0136
1775503131.2996109,,,1.2156,0.5216,9.8812,0.0171,-0.0562,-0.0140
1775503131.2999182,,,1.2179,0.5121,9.9015,0.0168,-0.0564,-0.0140
1775503131.300062,,,1.2263,0.5145,9.8824,0.0177,-0.0585,-0.0124
1775503131.301109,,,1.2407,0.5157,9.8847,0.0174,-0.0571,-0.0128
1775503131.3580632,,,1.2263,0.5157,9.8859,0.0176,-0.0557,-0.0137
1775503131.359165,,,1.2251,0.5013,9.8788,0.0179,-0.0554,-0.0137
1775503131.3878138,,,1.2048,0.5228,9.8800,0.0182,-0.0541,-0.0134
1775503131.3897421,,,1.2096,0.5300,9.8847,0.0166,-0.0562,-0.0134
1775503131.389884,,,1.2203,0.5228,9.8835,0.0156,-0.0564,-0.0125
1775503131.390004,,,1.2323,0.5252,9.8835,0.0150,-0.0564,-0.0128
1775503131.3908858,,,1.2275,0.5180,9.8859,0.0140,-0.0560,-0.0137
1775503131.393006,,,1.2120,0.5204,9.8919,0.0145,-0.0577,-0.0131
1775503131.3932018,,,1.2156,0.5097,9.8967,0.0168,-0.0585,-0.0128
1775503131.4479659,,,1.2036,0.5133,9.8955,0.0188,-0.0594,-0.0133
1775503131.448982,,,1.2179,0.5264,9.8931,0.0203,-0.0611,-0.0118
1775503131.477737,,,1.2203,0.5312,9.8919,0.0192,-0.0611,-0.0125
1775503131.478941,,,1.2323,0.5240,9.8967,0.0174,-0.0615,-0.0128
1775503131.48118,,,1.2227,0.5264,9.8967,0.0159,-0.0617,-0.0119
1775503131.481396,,,1.2144,0.5252,9.8907,0.0136,-0.0615,-0.0116
1775503131.5410938,,,1.2120,0.5168,9.8919,0.0130,-0.0615,-0.0116
1775503131.54145,,,1.2227,0.5168,9.8883,0.0137,-0.0620,-0.0113
1775503131.570473,,,1.2299,0.5168,9.8847,0.0139,-0.0617,-0.0115
1775503131.57089,,,1.2167,0.5073,9.8788,0.0130,-0.0611,-0.0110
1775503131.570935,,,1.2239,0.5168,9.8788,0.0137,-0.0605,-0.0115
1775503131.5711832,,,1.2167,0.5145,9.8812,0.0140,-0.0599,-0.0127
1775503131.62882,,,1.2239,0.5133,9.8883,0.0131,-0.0602,-0.0124
1775503131.630004,,,1.2072,0.5240,9.8955,0.0116,-0.0612,-0.0125
1775503131.658259,,,1.2227,0.5216,9.8895,0.0105,-0.0608,-0.0124
1775503131.6602461,,,1.2179,0.5133,9.8835,0.0105,-0.0612,-0.0118
1775503131.660546,,,1.2203,0.5049,9.8776,0.0087,-0.0619,-0.0108
1775503131.660585,,,1.2251,0.5001,9.8788,0.0087,-0.0622,-0.0115
1775503131.6607502,,,1.2179,0.4965,9.8704,0.0116,-0.0622,-0.0116
1775503131.718858,,,1.2275,0.5001,9.8871,0.0121,-0.0614,-0.0124
1775503131.720125,,,1.2347,0.5037,9.8859,0.0154,-0.0611,-0.0125
1775503131.748887,,,1.2407,0.4953,9.8776,0.0170,-0.0599,-0.0134
1775503131.7503302,,,1.2263,0.5145,9.8895,0.0194,-0.0585,-0.0140
1775503131.750624,,,1.2144,0.5240,9.8919,0.0209,-0.0596,-0.0139
1775503131.7506628,,,1.2323,0.5228,9.8883,0.0200,-0.0597,-0.0142
1775503131.7508202,,,1.2323,0.5180,9.8835,0.0179,-0.0605,-0.0130
1775503131.80797,,,1.2443,0.5121,9.8824,0.0173,-0.0602,-0.0128
1775503131.838451,,,1.2215,0.5228,9.8931,0.0171,-0.0593,-0.0125
1775503131.839436,,,1.2299,0.5168,9.8979,0.0168,-0.0605,-0.0124
1775503131.839678,,,1.2191,0.5085,9.8931,0.0154,-0.0608,-0.0119
1775503131.8398771,,,1.2203,0.5049,9.8871,0.0151,-0.0606,-0.0119
1775503131.841395,,,1.2239,0.4965,9.8800,0.0147,-0.0599,-0.0124
1775503131.899422,,,1.2323,0.5061,9.8824,0.0159,-0.0603,-0.0122
1775503131.90112,,,1.2383,0.5037,9.8931,0.0156,-0.0612,-0.0131
1775503131.9014301,,,1.2275,0.5013,9.8847,0.0166,-0.0600,-0.0131
1775503131.901463,,,1.2239,0.5097,9.8835,0.0162,-0.0585,-0.0134
1775503131.959213,,,1.2335,0.5097,9.8847,0.0157,-0.0599,-0.0127
1775503131.9620218,,,1.2455,0.5121,9.8883,0.0162,-0.0588,-0.0128
1775503131.989685,,,1.2287,0.5168,9.8931,0.0153,-0.0582,-0.0131
1775503131.9901068,,,1.2191,0.5252,9.8871,0.0137,-0.0579,-0.0130
1775503131.990138,,,1.2191,0.5228,9.8955,0.0140,-0.0579,-0.0137
1775503131.990161,,,1.2359,0.5073,9.8835,0.0130,-0.0580,-0.0127
1775503131.991117,,,1.2239,0.5061,9.8907,0.0128,-0.0586,-0.0121
1775503132.051268,,,1.2287,0.5133,9.8859,0.0127,-0.0586,-0.0121
1775503132.05156,,,1.2311,0.5192,9.8895,0.0134,-0.0591,-0.0122
1775503132.0811899,,,1.2299,0.5049,9.8752,0.0142,-0.0594,-0.0119
1775503132.140013,,,1.2215,0.5097,9.8919,0.0137,-0.0599,-0.0124
1775503132.1403399,,,1.2335,0.4989,9.8740,0.0136,-0.0597,-0.0124
1775503132.1406422,,,1.2323,0.5073,9.8907,0.0142,-0.0596,-0.0124
1775503132.1408262,,,1.2156,0.5037,9.8824,0.0142,-0.0597,-0.0134
1775503132.141438,,,1.2167,0.4989,9.8955,0.0144,-0.0588,-0.0128
1775503132.14169,,,1.2203,0.5073,9.8883,0.0136,-0.0585,-0.0125
1775503132.141727,,,1.2239,0.5061,9.8967,0.0151,-0.0593,-0.0121
1775503132.141943,,,1.2347,0.5085,9.8859,0.0156,-0.0594,-0.0127
1775503132.2280161,,,1.2359,0.5109,9.8835,0.0154,-0.0586,-0.0125
1775503132.257867,,,1.2191,0.5097,9.8788,0.0147,-0.0585,-0.0128
1775503132.259068,,,1.2167,0.4989,9.8967,0.0136,-0.0597,-0.0122
1775503132.261156,,,1.2311,0.5121,9.8871,0.0147,-0.0599,-0.0121
1775503132.2613719,,,1.2251,0.5097,9.8835,0.0131,-0.0605,-0.0111
1775503132.2892008,,,1.2299,0.5097,9.8847,0.0130,-0.0593,-0.0119
1775503132.317795,,,1.2371,0.5013,9.8752,0.0125,-0.0596,-0.0111
1775503132.319308,,,1.2215,0.4989,9.8919,0.0145,-0.0582,-0.0134
1775503132.3196008,,,1.2251,0.5013,9.8800,0.0145,-0.0588,-0.0130
1775503132.321065,,,1.2179,0.5073,9.8895,0.0154,-0.0603,-0.0121
1775503132.3212569,,,1.2335,0.5097,9.8883,0.0157,-0.0611,-0.0119
1775503132.321383,,,1.2371,0.5013,9.8800,0.0137,-0.0605,-0.0118
1775503132.321567,,,1.2251,0.5204,9.8955,0.0127,-0.0597,-0.0122
1775503132.4096699,,,1.2275,0.5133,9.8967,0.0125,-0.0606,-0.0127
1775503132.4099998,,,1.2287,0.5073,9.8847,0.0131,-0.0608,-0.0130
1775503132.438675,,,1.2395,0.5013,9.8835,0.0140,-0.0609,-0.0125
1775503132.470764,,,1.2335,0.4917,9.8847,0.0145,-0.0602,-0.0127
1775503132.4710941,,,1.2419,0.4953,9.8883,0.0173,-0.0599,-0.0127
1775503132.471136,,,1.2251,0.5049,9.8931,0.0171,-0.0606,-0.0127
1775503132.471589,,,1.2311,0.5073,9.8812,0.0177,-0.0603,-0.0119
1775503132.471616,,,1.2359,0.4905,9.8883,0.0171,-0.0606,-0.0116
1775503132.47332,,,1.2371,0.5061,9.8907,0.0168,-0.0591,-0.0133
1775503132.527911,,,1.2347,0.5097,9.8979,0.0170,-0.0585,-0.0131
1775503132.5291688,,,1.2347,0.4989,9.8907,0.0163,-0.0588,-0.0130
1775503132.5587468,,,1.2335,0.5037,9.8955,0.0177,-0.0589,-0.0127
1775503132.56062,,,1.2287,0.5109,9.8883,0.0185,-0.0594,-0.0127
1775503132.560833,,,1.2036,0.5037,9.8967,0.0173,-0.0602,-0.0133
1775503132.563267,,,1.2790,0.5348,9.8835,0.0166,-0.0605,-0.0127
1775503132.563541,,,1.2132,0.4857,9.8835,0.0144,-0.0576,-0.0128
1775503132.5635788,,,1.2491,0.5085,9.8788,0.0145,-0.0565,-0.0130
1775503132.6192892,,,1.2132,0.5025,9.8979,0.0139,-0.0557,-0.0127
1775503132.620012,,,1.2144,0.5025,9.8955,0.0125,-0.0565,-0.0130
1775503132.648381,,,1.2299,0.5001,9.8835,0.0144,-0.0577,-0.0127
1775503132.6509829,,,1.2215,0.5109,9.8859,0.0157,-0.0571,-0.0144
1775503132.651215,,,1.2347,0.4941,9.8847,0.0157,-0.0571,-0.0136
1775503132.651253,,,1.2395,0.5049,9.8895,0.0157,-0.0589,-0.0124
1775503132.651489,,,1.2419,0.5001,9.8871,0.0156,-0.0588,-0.0124
1775503132.711381,,,1.2263,0.5037,9.8800,0.0154,-0.0582,-0.0136
1775503132.711643,,,1.2144,0.5109,9.8907,0.0156,-0.0582,-0.0131
1775503132.741434,,,1.2239,0.5061,9.8943,0.0145,-0.0580,-0.0127
1775503132.741794,,,1.2215,0.5001,9.8847,0.0144,-0.0588,-0.0128
1775503132.741838,,,1.2299,0.5025,9.8871,0.0140,-0.0580,-0.0125
1775503132.771463,,,1.2179,0.4905,9.8847,0.0142,-0.0579,-0.0133
1775503132.827876,,,1.2347,0.4953,9.8895,0.0157,-0.0579,-0.0142
1775503132.829233,,,1.2275,0.5049,9.8883,0.0174,-0.0583,-0.0128
1775503132.832267,,,1.2275,0.5109,9.8871,0.0174,-0.0586,-0.0133
1775503132.8325849,,,1.2359,0.5073,9.8931,0.0156,-0.0586,-0.0131
1775503132.832615,,,1.2407,0.5073,9.8955,0.0163,-0.0586,-0.0131
1775503132.861095,,,1.2335,0.5001,9.8871,0.0162,-0.0602,-0.0137
1775503132.861341,,,1.2167,0.5061,9.8955,0.0163,-0.0596,-0.0136
1775503132.8902872,,,1.2275,0.5133,9.8812,0.0157,-0.0609,-0.0122
1775503132.8905752,,,1.2251,0.5061,9.8824,0.0144,-0.0603,-0.0124
1775503132.890608,,,1.2275,0.5061,9.8943,0.0150,-0.0611,-0.0127
1775503132.9479659,,,1.2227,0.4989,9.8931,0.0150,-0.0600,-0.0130
1775503132.949621,,,1.2347,0.4917,9.8895,0.0156,-0.0603,-0.0119
1775503132.9499068,,,1.2431,0.5001,9.8800,0.0159,-0.0602,-0.0131
1775503132.9499478,,,1.2287,0.5037,9.8847,0.0153,-0.0596,-0.0130
1775503132.950952,,,1.2335,0.5097,9.8931,0.0148,-0.0594,-0.0121
1775503132.98107,,,1.2263,0.4989,9.8907,0.0142,-0.0580,-0.0133
1775503133.0391512,,,1.2335,0.4965,9.8895,0.0148,-0.0574,-0.0128
1775503133.097953,,,1.2299,0.5049,9.8776,0.0139,-0.0580,-0.0121
1775503133.0994,,,1.2263,0.4917,9.8871,0.0140,-0.0594,-0.0133
1775503133.0996091,,,1.2574,0.4965,9.8800,0.0140,-0.0588,-0.0131
1775503133.1020029,,,1.1976,0.5073,9.8883,0.0144,-0.0577,-0.0130
1775503133.158885,,,1.2347,0.4941,9.8776,0.0134,-0.0583,-0.0125
1775503133.1883788,,,1.2311,0.4905,9.8812,0.0131,-0.0586,-0.0128
1775503133.19045,,,1.2323,0.4881,9.8859,0.0153,-0.0567,-0.0134
1775503133.190686,,,1.2299,0.5037,9.8859,0.0162,-0.0568,-0.0137
1775503133.1907241,,,1.2132,0.5013,9.8895,0.0156,-0.0585,-0.0140
1775503133.192289,,,1.2383,0.4977,9.8859,0.0153,-0.0588,-0.0136
1775503133.192565,,,1.2287,0.5013,9.8883,0.0154,-0.0589,-0.0134
1775503133.1926012,,,1.2347,0.5025,9.8931,0.0160,-0.0596,-0.0133
1775503133.192747,,,1.2263,0.5037,9.8931,0.0159,-0.0602,-0.0134
1775503133.192897,,,1.2299,0.5073,9.8764,0.0157,-0.0591,-0.0130
1775503133.1950269,,,1.2287,0.5049,9.8883,0.0157,-0.0600,-0.0133
1775503133.2491431,,,1.2407,0.4989,9.8788,0.0154,-0.0591,-0.0130
1775503133.2493591,,,1.2227,0.5180,9.9003,0.0173,-0.0591,-0.0133
1775503133.279813,,,1.2323,0.5097,9.8943,0.0156,-0.0593,-0.0127
1775503133.2801018,,,1.2467,0.5025,9.8871,0.0154,-0.0593,-0.0124
1775503133.2803059,,,1.2359,0.4989,9.8919,0.0142,-0.0603,-0.0122
1775503133.2804968,,,1.2383,0.5001,9.8800,0.0147,-0.0605,-0.0124
1775503133.280958,,,1.2431,0.4989,9.8800,0.0140,-0.0600,-0.0122
1775503133.310813,,,1.2383,0.4929,9.8776,0.0147,-0.0588,-0.0125
1775503133.340087,,,1.2443,0.4929,9.8716,0.0151,-0.0579,-0.0127
1775503133.3403678,,,1.2407,0.4965,9.8776,0.0160,-0.0574,-0.0127
1775503133.340547,,,1.2311,0.5037,9.8871,0.0166,-0.0591,-0.0127
1775503133.340724,,,1.2227,0.5037,9.8991,0.0160,-0.0583,-0.0127
1775503133.398813,,,1.2383,0.5061,9.8883,0.0156,-0.0589,-0.0122
1775503133.400026,,,1.2275,0.5049,9.8943,0.0147,-0.0591,-0.0121
1775503133.457835,,,1.2287,0.5025,9.8991,0.0142,-0.0591,-0.0119
1775503133.487882,,,1.2347,0.5037,9.8847,0.0142,-0.0586,-0.0127
1775503133.490006,,,1.2215,0.4833,9.8824,0.0144,-0.0586,-0.0134
1775503133.547869,,,1.2239,0.4845,9.8847,0.0170,-0.0586,-0.0130
1775503133.5779269,,,1.2275,0.5097,9.8931,0.0165,-0.0585,-0.0125
1775503133.579066,,,1.2359,0.5049,9.8979,0.0157,-0.0588,-0.0133
1775503133.579278,,,1.2335,0.4989,9.8835,0.0165,-0.0594,-0.0127
1775503133.6077561,,,1.2335,0.5049,9.8788,0.0176,-0.0586,-0.0130
1775503133.609343,,,1.2275,0.5049,9.8859,0.0173,-0.0588,-0.0125
1775503133.609539,,,1.2419,0.5085,9.8955,0.0168,-0.0583,-0.0134
1775503133.6114628,,,1.2335,0.5061,9.8895,0.0159,-0.0593,-0.0128
1775503133.611679,,,1.2263,0.4977,9.8919,0.0160,-0.0577,-0.0142
1775503133.611858,,,1.2275,0.5097,9.8883,0.0159,-0.0586,-0.0136
1775503133.613385,,,1.2251,0.5001,9.8955,0.0163,-0.0588,-0.0127
1775503133.613539,,,1.2371,0.5061,9.8895,0.0160,-0.0585,-0.0134
1775503133.613727,,,1.2359,0.4989,9.8847,0.0156,-0.0588,-0.0133
1775503133.6150012,,,1.2263,0.5061,9.8859,0.0166,-0.0582,-0.0140
1775503133.671189,,,1.2347,0.5061,9.8955,0.0170,-0.0585,-0.0133
1775503133.671486,,,1.2203,0.4989,9.8991,0.0171,-0.0585,-0.0139
1775503133.7287092,,,1.2419,0.5001,9.8931,0.0173,-0.0574,-0.0139
1775503133.7588532,,,1.2203,0.5073,9.8943,0.0174,-0.0582,-0.0140
1775503133.760612,,,1.2251,0.5013,9.8931,0.0171,-0.0591,-0.0142
1775503133.763883,,,1.2335,0.5157,9.8824,0.0165,-0.0585,-0.0127
1775503133.7641978,,,1.2323,0.4953,9.8788,0.0160,-0.0582,-0.0131
1775503133.764244,,,1.2347,0.5025,9.8883,0.0159,-0.0577,-0.0134
1775503133.764524,,,1.2275,0.5121,9.8955,0.0154,-0.0579,-0.0127
1775503133.764717,,,1.2395,0.4929,9.8859,0.0156,-0.0582,-0.0127
1775503133.764874,,,1.2395,0.4953,9.8824,0.0159,-0.0593,-0.0131
1775503133.817962,,,1.2203,0.5061,9.8859,0.0165,-0.0586,-0.0125
1775503133.8196669,,,1.2287,0.5037,9.8943,0.0162,-0.0579,-0.0136
1775503133.848447,,,1.2335,0.5001,9.8955,0.0165,-0.0580,-0.0136
1775503133.8495538,,,1.2287,0.5001,9.8871,0.0159,-0.0585,-0.0136
1775503133.8497212,,,1.2335,0.5001,9.8752,0.0157,-0.0574,-0.0142
1775503133.908962,,,1.2227,0.4965,9.8871,0.0153,-0.0576,-0.0134
1775503133.910609,,,1.2299,0.4989,9.8835,0.0157,-0.0574,-0.0145
1775503133.910901,,,1.2323,0.5109,9.8955,0.0157,-0.0580,-0.0133
1775503133.910943,,,1.2311,0.5049,9.8907,0.0148,-0.0589,-0.0133
1775503133.91117,,,1.2311,0.4989,9.8883,0.0154,-0.0589,-0.0127
1775503133.913314,,,1.2299,0.5001,9.8943,0.0162,-0.0586,-0.0134
1775503133.967927,,,1.2335,0.5085,9.8824,0.0160,-0.0582,-0.0137
1775503133.969204,,,1.2263,0.5085,9.8824,0.0160,-0.0583,-0.0137
1775503134.0281029,,,1.2287,0.5037,9.8895,0.0151,-0.0593,-0.0137
1775503134.030009,,,1.2191,0.4989,9.8871,0.0156,-0.0593,-0.0130
1775503134.030321,,,1.2371,0.5025,9.8895,0.0153,-0.0596,-0.0131
1775503134.030358,,,1.2227,0.5013,9.8895,0.0162,-0.0589,-0.0134
1775503134.0317068,,,1.2275,0.5121,9.8871,0.0173,-0.0589,-0.0131
1775503134.031975,,,1.2323,0.4977,9.8955,0.0165,-0.0588,-0.0139
1775503134.032015,,,1.2347,0.4893,9.8740,0.0160,-0.0582,-0.0139
1775503134.087927,,,1.2323,0.4905,9.8788,0.0174,-0.0583,-0.0137
1775503134.089171,,,1.2359,0.4989,9.8931,0.0188,-0.0570,-0.0144
1775503134.117742,,,1.2179,0.5037,9.9051,0.0189,-0.0565,-0.0144
1775503134.119029,,,1.2120,0.5061,9.8847,0.0194,-0.0582,-0.0128
1775503134.121233,,,1.1486,0.4822,9.8704,0.0195,-0.0597,-0.0130
1775503134.121461,,,1.2132,0.5157,9.8991,0.0182,-0.0638,-0.0140
1775503134.177921,,,1.2802,0.5037,9.8907,0.0174,-0.0631,-0.0136
1775503134.179024,,,1.2491,0.4929,9.8812,0.0182,-0.0593,-0.0144
1775503134.2379541,,,1.2491,0.4977,9.8800,0.0202,-0.0588,-0.0139
1775503134.2397041,,,1.2371,0.5109,9.8824,0.0202,-0.0580,-0.0140
1775503134.2421398,,,1.2311,0.5145,9.9051,0.0211,-0.0548,-0.0170
1775503134.2424479,,,1.2359,0.5180,9.8955,0.0212,-0.0550,-0.0160
1775503134.242487,,,1.2311,0.4977,9.8788,0.0221,-0.0548,-0.0142
1775503134.242729,,,1.2048,0.4977,9.8740,0.0229,-0.0553,-0.0157
1775503134.242969,,,1.2443,0.5204,9.8919,0.0243,-0.0551,-0.0153
1775503134.298647,,,1.2467,0.5324,9.8991,0.0229,-0.0541,-0.0148
1775503134.300777,,,1.2120,0.5300,9.9063,0.0218,-0.0536,-0.0148
1775503134.330959,,,1.2060,0.4654,9.8764,0.0173,-0.0528,-0.0142
1775503134.360235,,,1.2287,0.5204,9.8931,0.0192,-0.0527,-0.0147
1775503134.360663,,,1.2299,0.5121,9.8859,0.0192,-0.0521,-0.0145
1775503134.360703,,,1.2060,0.5228,9.9027,0.0179,-0.0515,-0.0137
1775503134.360756,,,1.2323,0.5073,9.8895,0.0160,-0.0515,-0.0137
1775503134.362175,,,1.2144,0.5085,9.9027,0.0147,-0.0505,-0.0145
1775503134.4190478,,,1.2156,0.5276,9.8907,0.0148,-0.0513,-0.0142
1775503134.421628,,,1.2156,0.5013,9.8800,0.0163,-0.0536,-0.0148
1775503134.4218502,,,1.1916,0.5432,9.9051,0.0171,-0.0545,-0.0134
1775503134.5087,,,1.2012,0.5228,9.8847,0.0145,-0.0557,-0.0124
1775503134.510433,,,1.2084,0.5408,9.9015,0.0153,-0.0548,-0.0125
1775503134.510667,,,1.2024,0.5420,9.9063,0.0134,-0.0554,-0.0121
1775503134.537947,,,1.1916,0.5396,9.9135,0.0104,-0.0583,-0.0108
1775503134.5398002,,,1.2096,0.5061,9.8895,0.0086,-0.0603,-0.0090
1775503134.5401049,,,1.2203,0.5073,9.8883,0.0098,-0.0606,-0.0090
1775503134.540135,,,1.2287,0.5276,9.9063,0.0096,-0.0588,-0.0078
1775503134.541583,,,1.2227,0.5360,9.8967,0.0081,-0.0586,-0.0078
1775503134.5418172,,,1.2036,0.5312,9.9063,0.0081,-0.0589,-0.0086
1775503134.541872,,,1.2179,0.5228,9.9051,0.0070,-0.0582,-0.0075
1775503134.5420768,,,1.2132,0.4642,9.8596,0.0095,-0.0588,-0.0072
1775503134.598054,,,1.2263,0.5180,9.9087,0.0124,-0.0593,-0.0081
1775503134.5989919,,,1.2299,0.5145,9.8919,0.0104,-0.0574,-0.0078
1775503134.627778,,,1.2275,0.4810,9.8668,0.0101,-0.0557,-0.0070
1775503134.6291032,,,1.2467,0.5157,9.8871,0.0087,-0.0536,-0.0087
1775503134.629316,,,1.2574,0.4810,9.8632,0.0024,-0.0505,-0.0087
1775503134.688959,,,1.2311,0.4869,9.8740,0.0015,-0.0489,-0.0105
1775503134.690977,,,1.2287,0.4977,9.8883,0.0011,-0.0463,-0.0101
1775503134.691166,,,1.2383,0.4546,9.8692,-0.0005,-0.0449,-0.0107
1775503134.719241,,,1.2072,0.5097,9.9027,0.0008,-0.0425,-0.0124
1775503134.719546,,,1.2179,0.5336,9.8955,-0.0006,-0.0429,-0.0121
1775503134.719577,,,1.2419,0.5013,9.9015,-0.0049,-0.0428,-0.0113
1775503134.722073,,,1.2275,0.4690,9.8776,-0.0095,-0.0389,-0.0128
1775503134.809309,,,1.1749,0.4977,9.9159,-0.0092,-0.0380,-0.0131
1775503134.8119419,,,1.1665,0.4630,9.9075,-0.0090,-0.0423,-0.0122
1775503134.812064,,,1.1761,0.4941,9.9170,-0.0066,-0.0443,-0.0110
1775503134.841534,,,1.1498,0.4893,9.9194,-0.0055,-0.0492,-0.0104
1775503134.8416882,,,1.1952,0.4618,9.9015,-0.0052,-0.0521,-0.0089
1775503134.841804,,,1.1677,0.4738,9.9003,-0.0057,-0.0516,-0.0099
1775503134.869923,,,1.1964,0.4630,9.9039,-0.0070,-0.0535,-0.0073
1775503134.870235,,,1.2000,0.4510,9.9015,-0.0057,-0.0533,-0.0086
1775503134.897836,,,1.2060,0.4487,9.8835,0.0002,-0.0522,-0.0092
1775503134.92784,,,1.1354,0.4379,9.8835,-0.0015,-0.0527,-0.0096
1775503134.929721,,,1.1892,0.4522,9.8835,-0.0008,-0.0562,-0.0090
1775503134.930196,,,1.2060,0.4642,9.9075,0.0008,-0.0568,-0.0086
1775503134.9302258,,,1.1761,0.4546,9.9099,0.0020,-0.0582,-0.0081
1775503134.931218,,,1.1904,0.4534,9.9099,0.0047,-0.0596,-0.0078
1775503134.95936,,,1.1952,0.4379,9.9027,0.0060,-0.0612,-0.0075
1775503134.959596,,,1.1761,0.4427,9.9087,0.0105,-0.0617,-0.0072
1775503135.017866,,,1.1821,0.4475,9.8871,0.0118,-0.0635,-0.0070
1775503135.019827,,,1.1868,0.3864,9.8477,0.0136,-0.0631,-0.0090
1775503135.0200489,,,1.1521,0.4881,9.9374,0.0174,-0.0658,-0.0090
1775503135.020085,,,1.1892,0.4606,9.9159,0.0179,-0.0687,-0.0069
1775503135.0210612,,,1.2203,0.4546,9.9194,0.0197,-0.0681,-0.0060
1775503135.023175,,,1.1976,0.4451,9.9111,0.0214,-0.0686,-0.0057
1775503135.049273,,,1.1761,0.4140,9.8824,0.0260,-0.0687,-0.0072
1775503135.109729,,,1.1749,0.4499,9.9159,0.0290,-0.0712,-0.0060
1775503135.110154,,,1.2012,0.4642,9.9446,0.0305,-0.0710,-0.0055
1775503135.1101801,,,1.1713,0.4738,9.9218,0.0354,-0.0730,-0.0038
1775503135.1102028,,,1.2311,0.4522,9.8967,0.0371,-0.0774,-0.0035
1775503135.1378272,,,1.1916,0.4499,9.8728,0.0373,-0.0745,-0.0052
1775503135.139411,,,1.2299,0.4319,9.8620,0.0354,-0.0719,-0.0078
1775503135.139694,,,1.2395,0.4199,9.8500,0.0336,-0.0675,-0.0098
1775503135.1397219,,,1.1880,0.4594,9.8656,0.0325,-0.0631,-0.0136
1775503135.1979809,,,1.1892,0.4534,9.8847,0.0307,-0.0628,-0.0128
1775503135.199184,,,1.1916,0.4833,9.8776,0.0290,-0.0648,-0.0133
1775503135.258055,,,1.2108,0.4678,9.8632,0.0254,-0.0641,-0.0130
1775503135.2596211,,,1.2012,0.4582,9.8620,0.0197,-0.0614,-0.0128
1775503135.259857,,,1.2191,0.4738,9.8620,0.0163,-0.0594,-0.0133
