time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776366457.346015,,,,,-0.9153,3.7675,9.0700,0.0273,-0.0706,-0.0125
1776366457.402292,,,,,-0.8901,3.7603,9.0305,0.0247,-0.0693,-0.0108
1776366457.432406,,,,,-0.8806,3.7400,9.0592,0.0203,-0.0658,-0.0116
1776366457.43432,,,,,-0.8770,3.7555,9.0664,0.0174,-0.0614,-0.0124
1776366457.4343941,,,,,-0.8686,3.7412,9.0736,0.0154,-0.0589,-0.0125
1776366457.434443,,,,,-0.8997,3.7184,9.0676,0.0157,-0.0565,-0.0139
1776366457.4356759,,,,,-0.9117,3.7591,9.0987,0.0151,-0.0582,-0.0148
1776366457.4357939,,,,,-0.9200,3.7316,9.0688,0.0160,-0.0612,-0.0140
1776366457.437831,,,,,-0.9332,3.7531,9.0664,0.0150,-0.0634,-0.0134
1776366457.438028,,,,,-0.8949,3.7352,9.0915,0.0140,-0.0625,-0.0130
1776366457.438041,,,,,-0.8937,3.7184,9.0449,0.0137,-0.0600,-0.0124
1776366457.5539782,,,,,-0.8985,3.7184,9.0772,0.0160,-0.0580,-0.0134
1776366457.5540469,,,,,-0.8937,3.7113,9.0963,0.0180,-0.0593,-0.0134
1776366457.555509,,,,,-0.9081,3.7208,9.0796,0.0195,-0.0593,-0.0128
1776366457.5557828,,,,,-0.9165,3.7663,9.0676,0.0202,-0.0609,-0.0130
1776366457.556053,,,,,-0.9404,3.6981,9.0903,0.0205,-0.0637,-0.0122
1776366457.5562491,,,,,-0.8818,3.7579,9.0556,0.0202,-0.0634,-0.0107
1776366457.55729,,,,,-0.9021,3.7328,9.0700,0.0154,-0.0568,-0.0137
1776366457.557559,,,,,-0.8901,3.7232,9.0915,0.0156,-0.0571,-0.0130
1776366457.557604,,,,,-0.9248,3.7256,9.0712,0.0173,-0.0580,-0.0130
1776366457.615016,,,,,-0.9188,3.7196,9.0796,0.0191,-0.0599,-0.0122
1776366457.615129,,,,,-0.9344,3.7400,9.0939,0.0202,-0.0612,-0.0121
1776366457.615154,,,,,-0.9308,3.7567,9.0724,0.0197,-0.0626,-0.0121
1776366457.615533,,,,,-0.8973,3.7496,9.0604,0.0182,-0.0643,-0.0107
1776366457.615808,,,,,-0.8973,3.7663,9.0568,0.0156,-0.0649,-0.0101
1776366457.61585,,,,,-0.8806,3.7484,9.0616,0.0122,-0.0631,-0.0113
1776366457.672273,,,,,-0.8913,3.7268,9.0556,0.0090,-0.0602,-0.0122
1776366457.673907,,,,,-0.9141,3.7220,9.0843,0.0090,-0.0596,-0.0122
1776366457.674121,,,,,-0.8997,3.7208,9.0784,0.0093,-0.0585,-0.0127
1776366457.733356,,,,,-0.9248,3.7220,9.0796,0.0096,-0.0583,-0.0128
1776366457.7622888,,,,,-0.9176,3.7460,9.0772,0.0105,-0.0594,-0.0133
1776366457.764259,,,,,-0.9344,3.7436,9.0688,0.0095,-0.0608,-0.0128
1776366457.766739,,,,,-0.9057,3.7531,9.0748,0.0078,-0.0619,-0.0116
1776366457.767023,,,,,-0.9021,3.7507,9.0688,0.0061,-0.0622,-0.0115
1776366457.7670631,,,,,-0.8770,3.7448,9.0604,0.0034,-0.0600,-0.0115
1776366457.7673018,,,,,-0.8877,3.7089,9.0939,-0.0015,-0.0559,-0.0137
1776366457.794534,,,,,-0.9117,3.7161,9.0796,-0.0003,-0.0551,-0.0133
1776366457.822758,,,,,-0.9165,3.6706,9.0951,0.0012,-0.0544,-0.0145
1776366457.824717,,,,,-0.9499,3.6885,9.1035,0.0055,-0.0570,-0.0148
1776366457.824809,,,,,-0.9380,3.7017,9.1023,0.0096,-0.0609,-0.0130
1776366457.824872,,,,,-0.9344,3.7316,9.0879,0.0122,-0.0643,-0.0110
1776366457.8249211,,,,,-0.9272,3.7400,9.0796,0.0119,-0.0661,-0.0108
1776366457.826541,,,,,-0.9176,3.7352,9.0628,0.0089,-0.0667,-0.0105
1776366457.826578,,,,,-0.8925,3.7232,9.0820,0.0069,-0.0677,-0.0104
1776366457.830569,,,,,-0.8602,3.7340,9.0688,0.0047,-0.0652,-0.0102
1776366457.8306491,,,,,-0.9057,3.7172,9.0772,0.0024,-0.0631,-0.0118
1776366457.830656,,,,,-0.8710,3.7280,9.0700,-0.0003,-0.0597,-0.0113
1776366457.885365,,,,,-0.8937,3.6921,9.0616,-0.0027,-0.0571,-0.0125
1776366457.8854258,,,,,-0.9141,3.6837,9.0915,-0.0027,-0.0548,-0.0134
1776366457.9436119,,,,,-0.9320,3.6885,9.0987,-0.0003,-0.0556,-0.0133
1776366457.9437099,,,,,-0.9452,3.6981,9.1011,0.0023,-0.0593,-0.0122
1776366457.9438028,,,,,-0.9368,3.7077,9.0879,0.0032,-0.0614,-0.0115
1776366457.97436,,,,,-0.9404,3.7113,9.0748,0.0015,-0.0623,-0.0110
1776366457.974547,,,,,-0.9607,3.7053,9.0796,0.0017,-0.0634,-0.0092
1776366457.974646,,,,,-0.8578,3.6957,9.0700,-0.0002,-0.0637,-0.0067
1776366457.974719,,,,,-0.8734,3.6909,9.0879,-0.0012,-0.0611,-0.0073
1776366457.976919,,,,,-0.8770,3.6837,9.0843,-0.0011,-0.0565,-0.0098
1776366457.9770849,,,,,-0.8686,3.6670,9.1250,0.0011,-0.0553,-0.0116
1776366457.9771059,,,,,-0.8913,3.7029,9.1131,0.0034,-0.0547,-0.0119
1776366457.977252,,,,,-0.9416,3.7029,9.0915,0.0057,-0.0577,-0.0119
1776366457.977267,,,,,-0.9452,3.7029,9.0879,0.0049,-0.0605,-0.0110
1776366458.003707,,,,,-0.9212,3.7005,9.0855,0.0038,-0.0605,-0.0118
1776366458.033924,,,,,-0.9224,3.6849,9.0927,0.0026,-0.0603,-0.0104
1776366458.034258,,,,,-0.9057,3.6658,9.0915,0.0020,-0.0609,-0.0111
1776366458.03442,,,,,-0.9655,3.6347,9.1095,0.0047,-0.0564,-0.0125
1776366458.0357912,,,,,-0.8913,3.6502,9.1274,0.0095,-0.0585,-0.0108
1776366458.036083,,,,,-0.9021,3.6419,9.1166,0.0133,-0.0591,-0.0119
1776366458.094505,,,,,-0.9990,3.6766,9.0975,0.0166,-0.0619,-0.0116
1776366458.0947762,,,,,-0.9428,3.6933,9.1131,0.0186,-0.0658,-0.0093
1776366458.0948758,,,,,-0.8770,3.6814,9.0999,0.0195,-0.0696,-0.0092
1776366458.0950122,,,,,-0.9739,3.6933,9.0843,0.0183,-0.0690,-0.0098
1776366458.095389,,,,,-0.8554,3.6981,9.0891,0.0166,-0.0693,-0.0087
1776366458.0954869,,,,,-0.8913,3.7005,9.0808,0.0144,-0.0666,-0.0093
1776366458.152225,,,,,-0.8650,3.6909,9.0652,0.0102,-0.0556,-0.0127
1776366458.1541471,,,,,-0.8973,3.6598,9.0843,0.0075,-0.0524,-0.0137
1776366458.154321,,,,,-0.9153,3.6526,9.1155,0.0099,-0.0539,-0.0121
1776366458.1543412,,,,,-0.9296,3.6443,9.1155,0.0121,-0.0542,-0.0121
1776366458.155436,,,,,-0.9476,3.6670,9.1190,0.0140,-0.0585,-0.0115
1776366458.1555579,,,,,-0.9380,3.6933,9.1119,0.0139,-0.0602,-0.0122
1776366458.155683,,,,,-0.9511,3.6897,9.0891,0.0130,-0.0625,-0.0110
1776366458.214412,,,,,-0.9141,3.6861,9.0903,0.0127,-0.0632,-0.0116
1776366458.242937,,,,,-0.8782,3.6598,9.0951,0.0122,-0.0617,-0.0115
1776366458.245856,,,,,-0.9188,3.6706,9.0951,0.0127,-0.0591,-0.0130
1776366458.2461739,,,,,-0.9033,3.6550,9.0951,0.0127,-0.0585,-0.0134
1776366458.2464168,,,,,-0.9176,3.6335,9.1035,0.0137,-0.0579,-0.0134
1776366458.246686,,,,,-0.9523,3.6371,9.1322,0.0171,-0.0593,-0.0127
1776366458.2480798,,,,,-0.9224,3.6455,9.1286,0.0211,-0.0631,-0.0110
1776366458.248359,,,,,-0.9320,3.6538,9.1059,0.0237,-0.0655,-0.0111
1776366458.2484028,,,,,-0.9320,3.6814,9.1119,0.0261,-0.0683,-0.0108
1776366458.3333929,,,,,-0.9165,3.6849,9.0843,0.0255,-0.0681,-0.0108
1776366458.3927832,,,,,-0.8913,3.6790,9.0903,0.0232,-0.0661,-0.0115
1776366458.3953621,,,,,-0.9093,3.6957,9.0712,0.0215,-0.0651,-0.0111
1776366458.4256032,,,,,-0.9141,3.6861,9.0544,0.0160,-0.0593,-0.0119
1776366458.425951,,,,,-0.9033,3.6909,9.0808,0.0148,-0.0582,-0.0124
1776366458.426131,,,,,-0.9224,3.6861,9.1035,0.0125,-0.0568,-0.0128
1776366458.482508,,,,,-0.9153,3.6646,9.1178,0.0131,-0.0564,-0.0136
1776366458.484374,,,,,-0.9308,3.6538,9.1178,0.0154,-0.0588,-0.0133
1776366458.484489,,,,,-0.9308,3.6574,9.1250,0.0182,-0.0605,-0.0131
1776366458.486607,,,,,-0.9248,3.6766,9.1011,0.0212,-0.0643,-0.0125
1776366458.486895,,,,,-0.9344,3.6837,9.1059,0.0205,-0.0651,-0.0111
1776366458.486937,,,,,-0.9093,3.6778,9.0963,0.0199,-0.0654,-0.0108
1776366458.4871511,,,,,-0.9069,3.6706,9.1131,0.0192,-0.0649,-0.0116
1776366458.487487,,,,,-0.9129,3.6837,9.0867,0.0180,-0.0635,-0.0122
1776366458.542402,,,,,-0.9129,3.6778,9.0843,0.0165,-0.0641,-0.0121
1776366458.54422,,,,,-0.9320,3.6861,9.0879,0.0165,-0.0631,-0.0124
1776366458.544467,,,,,-0.9284,3.6742,9.0915,0.0163,-0.0634,-0.0124
1776366458.5458062,,,,,-0.9153,3.6802,9.0808,0.0148,-0.0631,-0.0115
1776366458.546109,,,,,-0.9248,3.6526,9.0987,0.0139,-0.0617,-0.0107
1776366458.546277,,,,,-0.9236,3.6802,9.1119,0.0150,-0.0625,-0.0105
1776366458.547584,,,,,-0.9236,3.6826,9.1071,0.0145,-0.0622,-0.0110
1776366458.547841,,,,,-0.8112,3.6718,9.1023,0.0142,-0.0620,-0.0124
1776366458.547913,,,,,-1.0720,3.7220,9.0640,0.0130,-0.0615,-0.0130
1776366458.573633,,,,,-0.8650,3.6802,9.0903,0.0086,-0.0640,-0.0089
1776366458.603922,,,,,-0.8471,3.6215,9.1166,0.0073,-0.0603,-0.0107
1776366458.604189,,,,,-1.0110,3.6610,9.0688,0.0089,-0.0583,-0.0127
1776366458.606493,,,,,-0.8830,3.5952,9.1358,0.0101,-0.0602,-0.0115
1776366458.606681,,,,,-0.9320,3.6395,9.1334,0.0264,-0.0594,-0.0119
1776366458.60672,,,,,-0.9691,3.6538,9.1322,0.0307,-0.0640,-0.0098
1776366458.606852,,,,,-0.8686,3.6658,9.1119,0.0325,-0.0695,-0.0089
1776366458.60723,,,,,-0.9667,3.6933,9.0784,0.0327,-0.0686,-0.0107
1776366458.607253,,,,,-0.8351,3.6682,9.0999,0.0307,-0.0684,-0.0096
1776366458.664459,,,,,-0.9607,3.6730,9.0879,0.0305,-0.0648,-0.0115
1776366458.664866,,,,,-0.9200,3.6634,9.0963,0.0298,-0.0640,-0.0107
1776366458.6649091,,,,,-0.8901,3.6670,9.1071,0.0304,-0.0641,-0.0105
1776366458.665236,,,,,-0.9165,3.6837,9.0927,0.0298,-0.0638,-0.0108
1776366458.66556,,,,,-0.9153,3.6766,9.0915,0.0284,-0.0626,-0.0110
1776366458.665748,,,,,-0.9212,3.6921,9.1011,0.0283,-0.0632,-0.0113
1776366458.722353,,,,,-0.9153,3.6778,9.1095,0.0275,-0.0634,-0.0124
1776366458.753779,,,,,-0.9416,3.7005,9.1071,0.0269,-0.0632,-0.0119
1776366458.754095,,,,,-0.9248,3.7137,9.0808,0.0264,-0.0655,-0.0116
1776366458.754129,,,,,-0.9224,3.7125,9.0676,0.0229,-0.0655,-0.0110
1776366458.75554,,,,,-0.9248,3.7029,9.0820,0.0194,-0.0666,-0.0111
1776366458.755706,,,,,-0.9141,3.6873,9.0796,0.0170,-0.0652,-0.0130
1776366458.755865,,,,,-0.9009,3.6514,9.0987,0.0171,-0.0644,-0.0128
1776366458.7845519,,,,,-0.8841,3.6802,9.1119,0.0177,-0.0646,-0.0124
1776366458.784815,,,,,-0.9188,3.7017,9.0891,0.0183,-0.0640,-0.0128
1776366458.784859,,,,,-0.9296,3.6766,9.0891,0.0173,-0.0632,-0.0131
1776366458.787484,,,,,-0.9583,3.6790,9.0820,0.0165,-0.0629,-0.0130
1776366458.787649,,,,,-0.9356,3.6897,9.1119,0.0166,-0.0649,-0.0124
1776366458.815561,,,,,-0.9595,3.6861,9.1083,0.0177,-0.0680,-0.0121
1776366458.844646,,,,,-0.8877,3.6634,9.0963,0.0180,-0.0713,-0.0099
1776366458.8448598,,,,,-0.8937,3.6455,9.0987,0.0189,-0.0707,-0.0096
1776366458.848724,,,,,-0.8459,3.6359,9.1047,0.0205,-0.0675,-0.0105
1776366458.849008,,,,,-0.8985,3.6598,9.1047,0.0224,-0.0660,-0.0122
1776366458.8490481,,,,,-0.8818,3.6586,9.1166,0.0261,-0.0661,-0.0122
1776366458.8492641,,,,,-0.9272,3.6586,9.1059,0.0281,-0.0649,-0.0134
1776366458.904908,,,,,-0.9464,3.6694,9.0927,0.0299,-0.0681,-0.0115
1776366458.905321,,,,,-0.9069,3.6945,9.0987,0.0308,-0.0701,-0.0111
1776366458.90536,,,,,-0.9212,3.7029,9.0772,0.0299,-0.0693,-0.0113
1776366458.905397,,,,,-0.9093,3.7172,9.0808,0.0278,-0.0693,-0.0105
1776366458.907315,,,,,-0.8734,3.6778,9.0879,0.0228,-0.0638,-0.0121
1776366458.9643211,,,,,-0.9021,3.6419,9.1035,0.0226,-0.0614,-0.0136
1776366458.964685,,,,,-0.9117,3.6371,9.1071,0.0249,-0.0609,-0.0124
1776366458.964727,,,,,-0.8889,3.6646,9.1226,0.0296,-0.0609,-0.0127
1776366458.964931,,,,,-0.9488,3.6790,9.1107,0.0324,-0.0615,-0.0131
1776366458.965686,,,,,-0.9308,3.7017,9.0999,0.0345,-0.0661,-0.0113
1776366458.965882,,,,,-0.9236,3.7089,9.1035,0.0351,-0.0673,-0.0099
1776366459.024538,,,,,-0.9212,3.7077,9.0772,0.0342,-0.0690,-0.0101
1776366459.024828,,,,,-0.8949,3.7041,9.0903,0.0319,-0.0677,-0.0111
1776366459.024865,,,,,-0.8758,3.7017,9.0843,0.0299,-0.0666,-0.0104
1776366459.0250418,,,,,-0.9272,3.7220,9.0640,0.0281,-0.0652,-0.0099
1776366459.025245,,,,,-0.8315,3.7256,9.0796,0.0240,-0.0625,-0.0102
1776366459.052215,,,,,-0.9488,3.7017,9.0724,0.0217,-0.0593,-0.0122
1776366459.054106,,,,,-0.8973,3.7053,9.0891,0.0208,-0.0576,-0.0121
1776366459.0544882,,,,,-0.9021,3.6682,9.1035,0.0209,-0.0571,-0.0127
1776366459.0561988,,,,,-0.9260,3.6933,9.1059,0.0234,-0.0573,-0.0134
1776366459.056375,,,,,-0.8901,3.6849,9.0939,0.0231,-0.0579,-0.0140
1776366459.114305,,,,,-0.9547,3.6861,9.0939,0.0243,-0.0599,-0.0125
1776366459.11458,,,,,-0.8985,3.7077,9.0987,0.0240,-0.0611,-0.0121
1776366459.114618,,,,,-0.9009,3.6909,9.0903,0.0244,-0.0625,-0.0110
1776366459.114829,,,,,-0.9200,3.7292,9.0712,0.0234,-0.0602,-0.0118
1776366459.1162171,,,,,-0.9176,3.7065,9.0772,0.0197,-0.0594,-0.0124
1776366459.116412,,,,,-0.9224,3.6837,9.0939,0.0186,-0.0579,-0.0125
1776366459.172777,,,,,-0.8961,3.6885,9.1035,0.0191,-0.0583,-0.0125
1776366459.234505,,,,,-0.9224,3.7029,9.0927,0.0209,-0.0591,-0.0121
1776366459.234962,,,,,-0.9105,3.6993,9.1047,0.0205,-0.0594,-0.0124
1776366459.235004,,,,,-0.9009,3.7256,9.0855,0.0212,-0.0605,-0.0130
1776366459.235241,,,,,-0.9069,3.7196,9.0748,0.0186,-0.0599,-0.0131
1776366459.236647,,,,,-0.9141,3.6909,9.0796,0.0156,-0.0580,-0.0136
1776366459.2369542,,,,,-0.9260,3.6897,9.0951,0.0168,-0.0596,-0.0127
1776366459.236992,,,,,-0.9188,3.6790,9.0891,0.0186,-0.0606,-0.0118
1776366459.2397351,,,,,-0.8973,3.6897,9.1023,0.0208,-0.0615,-0.0105
1776366459.240038,,,,,-0.9117,3.6981,9.0879,0.0224,-0.0628,-0.0098
1776366459.240065,,,,,-0.9045,3.6993,9.0915,0.0221,-0.0620,-0.0108
1776366459.292228,,,,,-0.9296,3.7172,9.0748,0.0174,-0.0649,-0.0111
1776366459.29358,,,,,-0.9332,3.7065,9.0951,0.0159,-0.0655,-0.0105
1776366459.293778,,,,,-0.9176,3.7161,9.0808,0.0145,-0.0651,-0.0116
1776366459.322243,,,,,-0.9033,3.6897,9.0867,0.0147,-0.0632,-0.0122
1776366459.323423,,,,,-0.9009,3.6933,9.0915,0.0134,-0.0611,-0.0131
1776366459.325695,,,,,-0.8961,3.7149,9.0784,0.0136,-0.0594,-0.0134
1776366459.382387,,,,,-0.8853,3.6873,9.1011,0.0139,-0.0585,-0.0139
1776366459.384326,,,,,-0.9212,3.6790,9.0927,0.0153,-0.0586,-0.0131
1776366459.384639,,,,,-0.9212,3.6885,9.0951,0.0165,-0.0602,-0.0122
1776366459.3846688,,,,,-0.9153,3.6861,9.1047,0.0183,-0.0609,-0.0124
1776366459.3895319,,,,,-0.9428,3.7005,9.1023,0.0182,-0.0628,-0.0121
1776366459.389753,,,,,-0.9188,3.6921,9.0831,0.0176,-0.0632,-0.0116
1776366459.3899379,,,,,-0.9117,3.6885,9.0927,0.0183,-0.0628,-0.0110
1776366459.390126,,,,,-0.8949,3.6981,9.0820,0.0174,-0.0620,-0.0108
1776366459.3903291,,,,,-0.8949,3.6814,9.0915,0.0174,-0.0612,-0.0116
1776366459.442753,,,,,-0.9272,3.6945,9.0891,0.0188,-0.0603,-0.0119
1776366459.444139,,,,,-0.9176,3.6897,9.0951,0.0202,-0.0615,-0.0121
1776366459.4467862,,,,,-0.9117,3.6897,9.0963,0.0209,-0.0609,-0.0119
1776366459.446938,,,,,-0.9224,3.7029,9.0939,0.0203,-0.0611,-0.0121
1776366459.447057,,,,,-0.9200,3.6897,9.0843,0.0195,-0.0603,-0.0121
1776366459.447242,,,,,-0.9057,3.6873,9.0879,0.0197,-0.0605,-0.0115
1776366459.50371,,,,,-0.9129,3.6993,9.0736,0.0202,-0.0608,-0.0116
1776366459.5039759,,,,,-0.9224,3.6861,9.0820,0.0195,-0.0596,-0.0111
1776366459.592363,,,,,-0.9224,3.7053,9.1035,0.0194,-0.0600,-0.0116
1776366459.593656,,,,,-0.9284,3.7065,9.0891,0.0202,-0.0612,-0.0105
1776366459.5938728,,,,,-0.9081,3.7005,9.0808,0.0195,-0.0609,-0.0105
1776366459.652441,,,,,-0.9141,3.7101,9.0855,0.0182,-0.0597,-0.0105
1776366459.6542568,,,,,-0.9212,3.7208,9.0879,0.0160,-0.0589,-0.0122
1776366459.6544619,,,,,-0.9176,3.7041,9.0843,0.0148,-0.0588,-0.0122
1776366459.656215,,,,,-0.9081,3.7208,9.0760,0.0148,-0.0588,-0.0113
1776366459.656467,,,,,-0.9188,3.6909,9.0784,0.0127,-0.0567,-0.0121
1776366459.656609,,,,,-0.9093,3.6933,9.0867,0.0127,-0.0562,-0.0119
1776366459.6569011,,,,,-0.9129,3.7005,9.0951,0.0136,-0.0570,-0.0121
1776366459.657849,,,,,-0.9248,3.6897,9.0927,0.0142,-0.0583,-0.0131
1776366459.658123,,,,,-0.9260,3.7149,9.0951,0.0142,-0.0591,-0.0118
1776366459.658165,,,,,-0.9165,3.7184,9.0700,0.0075,-0.0570,-0.0125
1776366459.683778,,,,,-0.9093,3.7017,9.0843,0.0061,-0.0554,-0.0137
1776366459.7124622,,,,,-0.9200,3.7077,9.0700,0.0044,-0.0553,-0.0136
1776366459.714519,,,,,-0.9093,3.6802,9.0891,0.0044,-0.0531,-0.0139
1776366459.714684,,,,,-0.9332,3.6933,9.0975,0.0049,-0.0547,-0.0139
1776366459.714808,,,,,-0.9332,3.6826,9.0939,0.0050,-0.0559,-0.0137
1776366459.716249,,,,,-0.9272,3.6742,9.1023,0.0066,-0.0557,-0.0133
1776366459.716477,,,,,-0.9392,3.6837,9.1083,0.0073,-0.0576,-0.0131
1776366459.716615,,,,,-0.9392,3.7029,9.0915,0.0072,-0.0582,-0.0128
1776366459.716822,,,,,-0.9165,3.6826,9.0999,0.0073,-0.0582,-0.0128
1776366459.717535,,,,,-0.9368,3.6897,9.0987,0.0063,-0.0593,-0.0124
1776366459.717725,,,,,-0.9296,3.6861,9.0891,0.0066,-0.0585,-0.0125
1776366459.774625,,,,,-0.9212,3.6670,9.0987,0.0078,-0.0585,-0.0118
1776366459.7750762,,,,,-0.9308,3.6646,9.0951,0.0082,-0.0596,-0.0116
1776366459.775122,,,,,-0.9356,3.6742,9.1023,0.0098,-0.0596,-0.0118
1776366459.775396,,,,,-0.9344,3.6933,9.0939,0.0110,-0.0612,-0.0118
1776366459.776376,,,,,-0.9380,3.6981,9.0915,0.0099,-0.0605,-0.0116
1776366459.835978,,,,,-0.9284,3.6921,9.0939,0.0058,-0.0614,-0.0111
1776366459.836402,,,,,-0.9284,3.6933,9.0999,0.0040,-0.0597,-0.0121
1776366459.836422,,,,,-0.9344,3.6670,9.0975,0.0029,-0.0597,-0.0111
1776366459.836568,,,,,-0.9165,3.6610,9.0927,0.0038,-0.0594,-0.0124
1776366459.836905,,,,,-0.9248,3.6371,9.1059,0.0047,-0.0585,-0.0127
1776366459.836918,,,,,-0.9332,3.6467,9.1131,0.0072,-0.0573,-0.0130
1776366459.838401,,,,,-0.9571,3.6467,9.1178,0.0105,-0.0603,-0.0118
1776366459.894324,,,,,-0.9356,3.6610,9.1059,0.0125,-0.0623,-0.0113
1776366459.8952162,,,,,-0.9535,3.6766,9.0975,0.0128,-0.0631,-0.0118
1776366459.895506,,,,,-0.9260,3.6969,9.1047,0.0115,-0.0640,-0.0107
1776366459.895547,,,,,-0.9284,3.6957,9.0999,0.0110,-0.0631,-0.0115
1776366459.895756,,,,,-0.9236,3.7053,9.0927,0.0078,-0.0622,-0.0118
1776366459.8968341,,,,,-0.9236,3.6479,9.0784,0.0041,-0.0597,-0.0122
1776366459.953683,,,,,-0.9165,3.6407,9.1119,0.0032,-0.0576,-0.0128
1776366459.982869,,,,,-0.9320,3.6419,9.1250,0.0060,-0.0564,-0.0128
1776366459.9848871,,,,,-0.9476,3.6335,9.1178,0.0082,-0.0570,-0.0130
1776366459.985127,,,,,-0.9416,3.6491,9.1119,0.0111,-0.0602,-0.0128
1776366459.986592,,,,,-0.9595,3.6718,9.0987,0.0127,-0.0614,-0.0124
1776366459.986798,,,,,-0.9464,3.6754,9.0963,0.0124,-0.0629,-0.0118
1776366459.9887218,,,,,-0.9404,3.6802,9.1047,0.0118,-0.0638,-0.0108
1776366459.988893,,,,,-0.9248,3.6718,9.1023,0.0093,-0.0644,-0.0110
1776366459.989099,,,,,-0.9212,3.6455,9.0796,0.0086,-0.0626,-0.0111
1776366460.0428338,,,,,-0.9212,3.6502,9.0975,0.0069,-0.0594,-0.0121
1776366460.044689,,,,,-0.9236,3.6407,9.1131,0.0082,-0.0591,-0.0125
1776366460.073788,,,,,-0.9272,3.6287,9.1131,0.0101,-0.0596,-0.0119
1776366460.0741708,,,,,-0.9332,3.6167,9.1143,0.0124,-0.0608,-0.0128
1776366460.074205,,,,,-0.9356,3.6275,9.1190,0.0163,-0.0614,-0.0121
1776366460.0760808,,,,,-0.9559,3.6694,9.1071,0.0157,-0.0625,-0.0116
1776366460.076446,,,,,-0.9583,3.6562,9.0927,0.0153,-0.0651,-0.0101
1776366460.076498,,,,,-0.9380,3.6754,9.0796,0.0128,-0.0651,-0.0099
1776366460.1628768,,,,,-0.9224,3.6742,9.0867,0.0070,-0.0611,-0.0108
1776366460.192456,,,,,-0.9129,3.6407,9.1011,0.0075,-0.0597,-0.0108
1776366460.194327,,,,,-0.9356,3.6311,9.1214,0.0076,-0.0612,-0.0108
1776366460.1946208,,,,,-0.9296,3.6227,9.1143,0.0102,-0.0609,-0.0118
1776366460.194659,,,,,-0.9559,3.6239,9.1262,0.0133,-0.0622,-0.0108
1776366460.1961448,,,,,-0.9380,3.6371,9.1358,0.0148,-0.0638,-0.0116
1776366460.196365,,,,,-0.9571,3.6419,9.1310,0.0166,-0.0641,-0.0115
1776366460.197564,,,,,-0.9356,3.6311,9.1035,0.0183,-0.0677,-0.0101
1776366460.1978948,,,,,-0.9308,3.6443,9.1011,0.0192,-0.0690,-0.0104
1776366460.197931,,,,,-0.9224,3.6335,9.0951,0.0188,-0.0677,-0.0098
1776366460.19808,,,,,-0.9392,3.6287,9.1238,0.0199,-0.0663,-0.0108
1776366460.283656,,,,,-0.9428,3.6622,9.1119,0.0221,-0.0680,-0.0113
1776366460.284878,,,,,-0.9344,3.6706,9.0963,0.0195,-0.0680,-0.0108
1776366460.287764,,,,,-0.9212,3.6718,9.0867,0.0171,-0.0681,-0.0110
1776366460.2880971,,,,,-0.9165,3.6479,9.1011,0.0153,-0.0654,-0.0110
1776366460.288139,,,,,-0.9248,3.6658,9.1131,0.0144,-0.0634,-0.0122
1776366460.288424,,,,,-0.9224,3.6419,9.1131,0.0131,-0.0635,-0.0121
1776366460.288623,,,,,-0.9165,3.6634,9.1238,0.0133,-0.0632,-0.0130
1776366460.288842,,,,,-0.9344,3.6610,9.0963,0.0121,-0.0619,-0.0133
1776366460.289022,,,,,-0.9344,3.6347,9.1047,0.0113,-0.0615,-0.0127
1776366460.435095,,,,,-0.9356,3.6239,9.1155,0.0108,-0.0611,-0.0116
1776366460.435478,,,,,-0.9236,3.6000,9.1298,0.0127,-0.0611,-0.0111
1776366460.435678,,,,,-0.9332,3.5988,9.1262,0.0168,-0.0623,-0.0102
1776366460.435877,,,,,-0.9308,3.6108,9.1454,0.0211,-0.0638,-0.0113
1776366460.437011,,,,,-0.9607,3.6383,9.1119,0.0254,-0.0673,-0.0107
1776366460.4372292,,,,,-0.9476,3.6574,9.1190,0.0263,-0.0687,-0.0102
1776366460.4374778,,,,,-0.9284,3.6610,9.1250,0.0220,-0.0704,-0.0104
1776366460.464531,,,,,-0.9200,3.6682,9.1035,0.0200,-0.0698,-0.0108
1776366460.492779,,,,,-0.9165,3.6574,9.1095,0.0188,-0.0690,-0.0101
1776366460.494326,,,,,-0.9153,3.6491,9.1131,0.0180,-0.0677,-0.0119
1776366460.494506,,,,,-0.9021,3.5988,9.1238,0.0179,-0.0655,-0.0124
1776366460.5525,,,,,-0.9141,3.6371,9.0951,0.0232,-0.0681,-0.0090
1776366460.5542982,,,,,-0.8973,3.6311,9.0939,0.0237,-0.0672,-0.0082
1776366460.5546381,,,,,-0.9153,3.6287,9.1250,0.0254,-0.0670,-0.0093
1776366460.554682,,,,,-0.9117,3.6502,9.1202,0.0263,-0.0657,-0.0096
1776366460.555518,,,,,-0.9081,3.6574,9.1250,0.0260,-0.0663,-0.0090
1776366460.555707,,,,,-0.9021,3.6502,9.1166,0.0258,-0.0652,-0.0111
1776366460.583987,,,,,-0.9236,3.6670,9.0915,0.0260,-0.0640,-0.0118
1776366460.5841222,,,,,-0.9236,3.6419,9.0999,0.0249,-0.0638,-0.0116
1776366460.584235,,,,,-0.9284,3.6993,9.0808,0.0232,-0.0617,-0.0119
1776366460.584449,,,,,-0.9511,3.6634,9.0987,0.0185,-0.0615,-0.0121
