time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363415.039606,,,,,-1.1940,3.2889,9.2231,0.2819,-0.0218,-0.0113
1776363415.039629,,,,,-1.2873,3.6479,9.3284,0.3172,-0.0492,-0.0156
1776363415.039645,,,,,-1.4321,3.5785,9.3153,0.3829,-0.1494,-0.0180
1776363415.03966,,,,,-1.0672,3.8034,9.3320,0.4192,-0.1909,-0.0310
1776363415.0397198,,,,,-1.4620,3.0999,9.6514,0.4545,-0.2254,-0.0347
1776363415.0397341,,,,,-1.6295,1.1880,10.6110,0.6460,-0.2663,-0.0250
1776363415.0398421,,,,,-1.4907,4.2520,9.3834,0.9772,-0.2618,0.0310
1776363415.094265,,,,,-2.2397,3.7902,9.5629,1.0934,-0.3818,0.0319
1776363415.096056,,,,,-2.0901,3.3643,9.7507,1.2220,-0.4835,0.0744
1776363415.0961988,,,,,-1.0923,3.3894,9.8776,1.3691,-0.5789,0.1104
1776363415.09621,,,,,-0.6305,3.9266,9.5462,1.5295,-0.6397,0.0944
1776363415.124353,11,2.4,DRV1,52,-0.1472,3.5521,9.5844,1.7294,-0.6577,0.0585
1776363415.1255019,,,,,-0.9930,1.6570,10.4674,2.0530,-0.5851,0.0819
1776363415.154391,,,,,-1.1258,2.3581,10.3178,2.5064,-0.5618,0.0750
1776363415.156445,,,,,-0.1149,2.6106,9.6000,2.9254,-0.6251,-0.0389
1776363415.15647,,,,,-0.2429,2.9671,9.8189,3.3900,-0.6144,-0.1729
1776363415.156659,,,,,-0.4080,2.6596,9.2411,3.8087,-0.4720,-0.2705
1776363415.157422,,,,,-0.9595,2.6142,9.2171,4.2834,-0.3216,-0.3152
1776363415.157553,,,,,-0.4451,2.8056,9.1011,4.7918,-0.1985,-0.3334
1776363415.1575732,,,,,-0.6855,3.4708,8.7960,4.9998,-0.1126,-0.2958
1776363415.214298,,,,,-0.9787,4.4112,9.3332,5.0036,-0.1190,-0.1628
1776363415.216044,,,,,0.3876,3.9757,10.1001,5.0036,-0.2382,-0.0649
1776363415.216234,,,,,0.4822,4.7426,12.3793,5.0036,-0.1345,0.0046
1776363415.216245,,,,,-1.8317,9.5414,15.1047,5.0036,0.0571,0.1336
1776363415.2173598,,,,,-0.4606,14.5555,15.8309,5.0036,-0.0281,0.2097
1776363415.217515,,,,,-3.4122,13.5446,12.9978,5.0036,-0.0218,0.2393
1776363415.306992,,,,,-0.6867,14.3593,14.5304,5.0036,-0.5162,0.4191
1776363415.307202,,,,,1.5685,11.7918,17.6507,5.0036,-0.6109,0.3235
1776363415.335296,,,,,1.1952,11.8851,20.2756,5.0036,-0.6180,0.2645
1776363415.336606,,,,,3.6933,5.2558,18.8279,5.0036,-0.5340,-0.0695
1776363415.336732,,,,,7.6762,-3.8369,17.0142,5.0036,-0.1093,-0.5431
1776363415.365421,,,,,8.7637,9.3595,16.8263,4.9075,1.5333,-0.5437
1776363415.367742,,,,,5.0369,19.2096,27.4492,2.8350,1.6942,-0.3764
1776363415.3679528,,,,,7.2191,10.7222,26.3186,-0.4936,1.8642,-0.0307
1776363415.367977,,,,,6.1113,4.7868,19.3017,-2.5919,2.3863,0.1049
1776363415.368108,,,,,4.3358,-2.6118,13.4034,-3.4265,2.9490,0.0655
1776363415.3704178,,,,,2.3773,-3.7878,9.8656,-3.4463,3.2999,-0.0866
1776363415.3705401,,,,,-0.0299,-2.1260,8.0052,-3.3104,3.3720,-0.2882
1776363415.3705542,,,,,-2.8475,-0.4032,7.6068,-3.3691,3.0423,-0.4743
1776363415.370657,,,,,-5.1864,1.4142,7.7073,-3.6751,2.2837,-0.6162
1776363415.4244502,,,,,-5.9569,2.7362,8.2038,-4.1585,1.1950,-0.7304
1776363415.484483,,,,,-4.8826,3.3799,8.4419,-4.6943,0.0906,-0.8511
1776363415.4858391,,,,,-3.1813,3.6239,8.5986,-4.9866,-0.7359,-1.0133
1776363415.4859788,,,,,-1.9454,4.2724,8.8367,-5.0036,-1.1822,-1.2039
1776363415.487576,,,,,-1.4728,4.8526,9.0162,-5.0036,-1.3240,-1.3841
1776363415.487925,,,,,-1.4656,5.4736,9.1777,-5.0036,-1.3051,-1.5214
1776363415.489627,,,,,-2.0423,6.0790,9.1573,-5.0036,-1.2523,-1.6087
1776363415.489872,,,,,-2.6512,6.1962,8.9061,-5.0036,-1.2549,-1.6399
1776363415.5159738,,,,,-3.4205,6.0467,8.5448,-5.0036,-1.3518,-1.6113
1776363415.516176,,,,,-4.0977,6.2608,8.6716,-5.0036,-1.5597,-1.5217
1776363415.518639,,,,,-4.5583,7.2897,9.1047,-5.0036,-1.8532,-1.3824
1776363415.51884,,,,,-4.3166,8.3557,9.7543,-5.0036,-2.1725,-1.2069
1776363415.5188649,,,,,-2.1655,10.0175,11.6722,-5.0036,-2.4908,-0.2596
1776363415.519068,,,,,-2.2110,11.4580,13.0744,-5.0036,-2.2504,0.1799
1776363415.5190861,,,,,-2.7027,13.6546,14.3749,-5.0036,-1.9036,0.5371
1776363415.575974,,,,,-3.2064,15.1250,14.3629,-5.0036,-1.5414,0.7744
1776363415.634617,,,,,-3.3870,15.3679,13.3232,-5.0036,-1.2031,0.9194
1776363415.636417,,,,,-3.1896,15.6909,12.5097,-5.0036,-0.9012,1.0023
1776363415.636757,,,,,-2.5149,16.8167,12.4869,-5.0036,-0.6425,1.0434
1776363415.6368089,,,,,-1.4979,18.4965,12.7430,-5.0036,-0.4108,1.0515
1776363415.6378381,,,,,-0.2500,20.1152,12.9069,-5.0013,-0.0090,0.9568
1776363415.6380632,,,,,0.6724,22.0762,13.0313,-5.0036,0.1352,0.8462
1776363415.639694,,,,,1.5003,23.3802,11.6985,-5.0036,0.2563,0.6839
1776363415.6399171,,,,,2.1571,21.7735,8.5519,-4.9950,0.3288,0.4924
1776363415.694689,,,,,-5.2965,21.6311,-4.7186,-2.6854,-1.2821,0.1782
1776363415.696295,,,,,-5.1541,22.6098,-8.1547,-1.8512,-1.6495,0.1730
1776363415.696522,,,,,-2.6465,19.2084,-8.8534,-0.6784,-1.4716,-0.0603
1776363415.724423,,,,,0.6628,14.9599,-6.2058,0.6072,-0.7298,-0.4922
1776363415.7264378,,,,,1.2431,13.2945,-2.2911,1.5183,0.1077,-0.9157
1776363415.7266428,,,,,0.1567,14.5651,2.4861,1.7651,0.6245,-1.2107
1776363415.726767,,,,,-0.7155,16.2796,6.6353,1.7978,1.0090,-1.2972
1776363415.728395,,,,,3.2004,-4.3513,13.8640,3.4772,2.2071,-0.9209
1776363415.728599,,,,,5.2917,8.4861,4.9113,2.8931,2.6454,-1.2100
1776363415.784611,,,,,5.7691,-8.8295,0.9751,3.1722,2.9864,-0.8041
1776363415.786175,,,,,7.0816,-12.4726,2.6405,4.2101,2.7962,0.0041
1776363415.786426,,,,,-0.1866,-1.0528,3.6203,4.7861,1.2706,1.4053
1776363415.786471,,,,,-4.1815,8.1930,10.4435,4.4615,-0.7370,2.7393
1776363415.787681,,,,,-5.1852,11.4066,18.9344,4.3095,-0.8506,2.2281
1776363415.787793,,,,,-19.8963,20.8020,22.1444,3.7741,-0.5660,0.8561
1776363415.876405,,,,,-15.5713,14.1834,17.3312,3.3511,-0.5762,0.3112
1776363415.876717,,,,,7.3137,14.3677,17.0309,3.0349,-0.4815,0.3745
1776363415.8767612,,,,,-1.4094,7.7180,12.0311,2.3566,-0.2648,0.4618
1776363415.876987,,,,,-6.2225,4.7725,9.8548,2.0491,-0.2092,0.2741
1776363415.877882,,,,,1.1677,7.7180,12.3553,1.8752,-0.2845,0.1394
1776363415.906805,,,,,7.8114,11.7631,15.1944,1.5313,-0.0082,0.0402
1776363415.907084,,,,,-4.5440,4.9914,10.0558,0.6216,0.4107,-0.1446
1776363415.907101,,,,,-0.7310,4.6253,10.2269,0.4995,0.3516,-0.1568
1776363415.9071271,,,,,-0.3589,4.0642,10.1707,0.3433,0.3305,-0.1426
1776363415.907817,,,,,-1.0708,4.1396,9.8692,0.2312,0.3054,-0.1361
1776363415.907914,,,,,-1.9190,3.9948,9.7591,0.0899,0.1301,-0.0919
1776363415.9645288,,,,,-1.2383,3.1968,9.2901,0.0762,0.0363,-0.0567
1776363415.966073,,,,,-1.0277,2.9707,9.3069,0.1025,0.0110,-0.0421
1776363415.968683,,,,,-0.7801,2.8941,9.5163,0.1173,-0.0396,-0.0218
1776363415.96887,,,,,-0.6066,3.3260,9.2183,0.1246,-0.0463,-0.0131
1776363415.9688902,,,,,-0.7023,3.5629,9.0556,0.1298,-0.0528,-0.0041
1776363415.969007,,,,,-0.8830,3.2578,9.2483,0.1274,-0.0620,0.0005
1776363416.054691,,,,,-0.6832,3.0999,9.2638,0.1417,-0.0556,-0.0009
1776363416.0562859,,,,,-0.9141,3.8991,9.2291,0.1498,-0.0415,-0.0043
1776363416.0587158,,,,,-1.0397,3.5773,9.2028,0.1274,-0.0211,-0.0162
1776363416.058885,,,,,-0.7956,3.3571,9.3380,0.1100,-0.0163,-0.0200
1776363416.0589068,,,,,-0.6401,3.3464,9.1717,0.0971,-0.0151,-0.0203
1776363416.0590432,,,,,-0.7119,3.4277,9.0329,0.0965,-0.0162,-0.0157
1776363416.059204,,,,,-0.4905,3.1083,9.2016,0.1026,-0.0060,-0.0159
1776363416.059357,,,,,-0.4762,3.0963,9.2243,0.1101,0.0145,-0.0147
1776363416.0606651,,,,,-0.8471,3.5797,9.0915,0.1067,0.0313,-0.0139
1776363416.114665,,,,,-0.9775,3.4217,9.2064,0.0819,0.0528,-0.0113
1776363416.1163719,,,,,-0.9452,3.2351,9.2650,0.0702,0.0666,-0.0102
1776363416.11671,,,,,-0.8399,3.3834,9.0281,0.0652,0.0719,-0.0092
1776363416.116784,,,,,-0.8279,3.2662,8.9910,0.0667,0.0820,-0.0078
1776363416.11753,,,,,-0.7621,2.6859,9.1777,0.0745,0.0991,-0.0012
1776363416.1176698,,,,,-1.0122,3.1095,9.2698,0.1074,0.1043,-0.0021
1776363416.175912,,,,,-1.0122,3.4911,9.1478,0.1277,0.0936,-0.0076
1776363416.177922,,,,,-1.0457,3.5964,9.2447,0.1373,0.0776,-0.0047
1776363416.205806,,,,,-0.9954,3.3081,9.2566,0.1373,0.0643,-0.0023
1776363416.205911,,,,,-0.9272,3.2841,9.1119,0.1530,0.0690,-0.0057
1776363416.2059898,,,,,-1.1438,3.0616,9.1896,0.1875,0.0738,-0.0092
1776363416.2075222,,,,,-1.1856,2.7924,9.2231,0.2210,0.0663,-0.0084
1776363416.207548,,,,,-0.9966,2.6512,9.2387,0.2700,0.0466,-0.0023
1776363416.207637,,,,,-1.4512,3.5713,9.3715,0.3709,-0.0356,0.0107
1776363416.295397,,,,,-1.2538,3.9936,9.4624,0.3826,-0.0913,0.0157
1776363416.296588,,,,,-1.4788,4.1874,9.0891,0.3803,-0.1278,0.0185
1776363416.2966971,,,,,-1.3543,3.8632,9.2662,0.3977,-0.1607,0.0348
1776363416.3855932,,,,,-1.2096,3.3667,9.4744,0.4224,-0.1901,0.0473
1776363416.387439,,,,,-1.0337,3.5246,9.5486,0.4534,-0.2352,0.0434
1776363416.387611,,,,,-0.7561,3.8883,9.3811,0.4872,-0.2677,0.0266
1776363416.387743,,,,,-0.3745,2.0961,10.3274,0.6690,-0.3685,-0.0530
1776363416.3887098,12,2.4,DRV1,52,-0.9188,3.4385,9.9051,0.9322,-0.3210,-0.0229
1776363416.389009,,,,,-0.8183,2.9539,9.9326,1.1458,-0.3538,-0.0490
1776363416.39268,,,,,-1.5805,2.9551,9.8632,1.3699,-0.4013,-0.0399
1776363416.3929589,,,,,-1.3208,3.5521,9.5868,1.5873,-0.4849,-0.0351
1776363416.392988,,,,,-1.3878,3.9099,9.2088,1.7448,-0.5698,-0.0328
1776363416.446651,,,,,-1.7683,2.7553,9.6562,2.0169,-0.6316,0.0037
1776363416.4470122,,,,,-2.1500,2.2265,9.6550,2.4485,-0.6469,0.0808
1776363416.447031,,,,,-1.1438,3.2195,9.2219,2.8364,-0.7005,0.1151
1776363416.450453,,,,,-0.9858,3.6215,8.9683,3.1350,-0.7144,0.1112
1776363416.4506261,,,,,-0.5121,2.8534,9.1490,3.4891,-0.7081,0.0664
1776363416.4507148,,,,,0.3242,2.6225,9.2650,3.9288,-0.6651,-0.0008
1776363416.450783,,,,,0.3757,3.9793,8.3916,4.8200,-0.3917,-0.0925
1776363416.4509141,,,,,-0.3051,4.5296,9.0341,4.9960,-0.2847,-0.0690
1776363416.451037,,,,,-0.5336,4.2700,9.3248,5.0036,-0.1990,-0.0176
1776363416.451048,,,,,-0.4104,5.2630,10.9998,5.0036,-0.1736,0.0528
1776363416.476285,,,,,-0.5982,5.1218,10.6409,5.0036,-0.0638,0.1886
1776363416.4765792,,,,,-1.0923,10.4590,12.2943,5.0036,-0.0252,0.3621
1776363416.476855,,,,,2.3186,15.6263,15.2542,5.0036,-0.2311,0.4071
1776363416.477118,,,,,2.3533,13.5553,14.0530,5.0036,-0.0574,0.1003
1776363416.478063,,,,,-3.1932,12.2201,13.1856,5.0036,-0.1512,0.0870
1776363416.534404,,,,,1.5242,11.6961,14.7745,5.0036,-0.7353,-0.0495
1776363416.5360582,,,,,2.5113,8.0674,20.0542,5.0036,-0.4374,-0.3187
1776363416.564348,,,,,4.9388,-1.2921,16.2401,5.0036,-0.0690,-0.7659
1776363416.5662951,,,,,4.5188,-6.3230,10.6229,5.0036,0.4517,-1.0360
1776363416.566584,,,,,6.9141,24.5958,24.0694,5.0036,0.8804,-0.8027
1776363416.566615,,,,,6.6006,22.3130,25.6630,4.7498,1.1799,-0.5519
1776363416.56814,,,,,7.1438,14.2959,23.8050,2.4534,1.5496,-0.3677
1776363416.568337,,,,,4.3753,8.0770,22.7139,-0.5379,1.9398,-0.1710
1776363416.6250648,,,,,1.3017,3.3631,18.4690,-2.5078,2.1163,0.1112
1776363416.626911,,,,,-0.9272,-0.6664,14.3127,-3.4502,1.9745,0.4133
1776363416.6542778,,,,,-1.5769,-1.2969,11.1613,-3.8242,1.5971,0.6574
1776363416.656778,,,,,-2.1308,0.0706,9.4098,-4.0859,1.2071,0.7540
1776363416.657012,,,,,-2.7015,1.7480,9.1143,-4.4469,0.8573,0.7213
1776363416.659363,,,,,-3.3595,2.9898,8.9168,-4.8588,0.5560,0.5817
1776363416.659615,,,,,-3.7496,3.8022,8.8750,-5.0024,0.2749,0.3609
1776363416.659662,,,,,-3.9075,4.8239,9.2794,-5.0036,0.0432,0.0771
1776363416.659918,,,,,-3.9087,5.8672,9.6000,-5.0036,-0.1240,-0.2579
1776363416.660079,,,,,-3.8453,6.7968,9.6885,-5.0036,-0.2414,-0.6122
1776363416.7143722,,,,,-3.6502,7.0947,9.4564,-5.0036,-0.3097,-0.9594
1776363416.716177,,,,,-3.6981,7.0301,8.9192,-5.0036,-0.3416,-1.2834
1776363416.716467,,,,,-3.7831,6.7274,8.0028,-5.0036,-0.3903,-1.5498
1776363416.716508,,,,,-3.7376,6.2548,7.1294,-5.0036,-0.4940,-1.7214
1776363416.717531,,,,,-3.9254,6.2752,7.1067,-5.0036,-0.6585,-1.7909
1776363416.7177129,,,,,-4.2700,7.4441,8.1643,-5.0036,-0.8925,-1.7601
1776363416.776652,,,,,-4.1109,9.1789,9.7388,-5.0036,-1.1724,-1.6525
1776363416.777076,,,,,-3.6084,10.7414,11.4377,-5.0036,-1.4058,-1.5036
1776363416.7773068,,,,,-2.6213,11.4461,12.2572,-5.0036,-1.5079,-1.3383
1776363416.777537,,,,,-1.4800,10.7988,11.9916,-5.0036,-1.4464,-1.1631
1776363416.7777112,,,,,-0.6497,9.8118,11.5920,-5.0036,-1.2437,-0.9612
1776363416.864948,,,,,-0.4367,10.3286,12.2333,-5.0012,-0.8031,-0.4705
1776363416.8669271,,,,,0.1184,14.6955,14.4323,-4.9546,-0.7150,-0.2379
1776363416.867121,,,,,1.1821,14.7840,14.0841,-4.9246,-0.6461,-0.0434
1776363416.868813,,,,,2.0770,14.3617,13.3783,-4.8686,-0.5486,0.1530
1776363416.869018,,,,,2.2636,14.7135,13.0146,-4.7032,-0.4523,0.3877
1776363416.925505,,,,,1.8341,16.0486,13.0062,-4.5013,-0.4207,0.6637
1776363416.926761,,,,,1.0660,18.1172,13.0995,-4.3955,-0.4737,0.9232
1776363416.929892,,,,,0.5898,19.5386,12.2776,-4.4779,-0.5767,1.1035
1776363416.930227,,,,,-0.4032,19.8664,10.4255,-4.6652,-0.6767,1.1842
1776363416.9304671,,,,,-1.6152,22.2987,3.9039,-4.6914,-0.8938,1.1635
1776363416.930696,,,,,-1.5290,25.5063,-1.6762,-4.4043,-0.7848,0.9148
1776363416.930933,,,,,-3.2052,23.9725,-7.8018,-3.8361,-0.5347,0.5547
1776363416.931181,,,,,-3.6814,18.5228,-10.5547,-2.7738,-0.3199,0.1518
1776363416.931347,,,,,-2.7039,13.7444,-9.0544,-1.2737,-0.1300,-0.3688
1776363416.9315488,,,,,-2.2660,12.2225,-5.1230,0.2308,0.0287,-0.8827
1776363417.0143192,,,,,-2.7505,16.5583,5.3599,1.6611,-0.3370,-1.6170
1776363417.0164669,,,,,-2.7972,10.5308,10.9651,1.5369,-0.5579,-1.8358
1776363417.016723,,,,,3.3057,8.5998,7.7611,2.2857,0.8793,-1.4613
1776363417.017021,,,,,13.2514,10.1085,-4.2257,2.8657,2.9554,-1.2677
1776363417.018045,,,,,8.3737,10.1085,-6.3805,3.2284,3.8149,-1.3102
1776363417.018295,,,,,-6.6305,-11.9689,4.0654,4.1097,2.9331,-0.3809
1776363417.0184388,,,,,-1.3962,3.0269,9.4062,4.5314,1.6878,0.7083
1776363417.0196521,,,,,-6.5013,5.8002,13.4644,4.5554,0.1469,1.7982
1776363417.019829,,,,,-7.8891,21.2028,25.7444,4.5790,-1.1758,2.4958
1776363417.106196,,,,,-18.9691,22.3824,22.5176,4.0108,-0.6219,1.2497
1776363417.106632,,,,,-1.5661,10.8072,14.4431,3.1576,-0.4778,0.4120
1776363417.1067069,,,,,6.6317,13.5876,16.8514,2.8944,-0.4566,0.4035
1776363417.1078131,,,,,0.2417,6.3637,11.5478,2.3101,-0.2596,0.5212
1776363417.108076,,,,,-6.9930,3.2961,8.7434,2.1101,-0.1494,0.3633
1776363417.108117,,,,,6.4175,15.3176,16.5153,1.7026,0.0444,0.0177
1776363417.109636,,,,,-2.2851,6.2931,10.0690,0.9016,0.4326,-0.1162
1776363417.109826,,,,,-3.7567,4.3980,9.9230,0.6281,0.3910,-0.1541
1776363417.164462,,,,,-0.0072,4.6564,10.2520,0.5412,0.3714,-0.1597
1776363417.1662111,,,,,-0.9942,3.6885,10.3023,0.3613,0.3086,-0.1019
1776363417.166487,,,,,-1.5218,3.8261,9.7065,0.2437,0.2335,-0.0806
1776363417.166528,,,,,-1.3747,3.9817,9.5438,0.1990,0.1431,-0.0535
1776363417.167605,,,,,-0.2835,3.3141,9.4816,0.1736,0.0912,-0.0299
1776363417.167784,,,,,-0.9775,3.0676,9.3858,0.1781,0.0750,-0.0105
1776363417.195658,,,,,-1.3484,3.4995,9.3846,0.1929,0.0334,-0.0005
1776363417.2546182,,,,,-1.0373,3.5318,9.4600,0.1935,-0.0287,0.0136
1776363417.256282,,,,,-0.7609,3.3117,9.3344,0.1904,-0.0677,0.0153
1776363417.256439,,,,,-0.9787,3.3823,9.2076,0.1909,-0.0950,0.0145
1776363417.256452,,,,,-0.9858,3.1406,9.2399,0.2080,-0.1219,0.0221
1776363417.2581818,,,,,-0.8602,3.2889,9.3811,0.2303,-0.1426,0.0289
1776363417.258313,,,,,-0.6090,3.5378,9.2040,0.2329,-0.1521,0.0308
1776363417.258399,,,,,-0.5779,3.6694,9.0700,0.2217,-0.1327,0.0195
1776363417.259546,,,,,-0.5850,3.5880,9.1944,0.2104,-0.1067,0.0081
1776363417.25966,,,,,-0.7501,3.4014,9.2746,0.2149,-0.0893,0.0035
1776363417.3145542,,,,,-0.9284,3.5306,9.2183,0.2191,-0.0870,-0.0002
1776363417.315768,,,,,-0.8076,3.8489,9.0915,0.2184,-0.0837,-0.0029
1776363417.316106,,,,,-0.7860,3.8070,9.1346,0.2017,-0.0728,-0.0073
1776363417.3457532,,,,,-0.5958,3.6407,9.0497,0.1749,-0.0568,-0.0124
1776363417.37571,,,,,-0.8495,3.8991,8.9994,0.1610,-0.0318,-0.0145
1776363417.4356449,,,,,-0.6616,3.5486,8.9503,0.1484,-0.0090,-0.0176
1776363417.437376,,,,,-0.9212,3.4636,9.1657,0.1471,0.0121,-0.0241
1776363417.44151,,,,,-0.8016,3.4481,9.1490,0.1446,0.0299,-0.0234
1776363417.441698,,,,,-1.1773,4.0642,9.0425,0.1468,0.0341,-0.0267
1776363417.441717,,,,,-1.0564,3.9099,9.0855,0.1373,0.0244,-0.0220
1776363417.441739,,,,,-0.9511,3.9350,9.0090,0.1124,0.0127,-0.0122
1776363417.445927,,,,,-1.0229,3.5498,9.0700,0.1136,0.0063,-0.0139
1776363417.4459589,,,,,-0.7525,3.4612,9.2650,0.1326,-0.0032,-0.0179
1776363417.446136,,,,,-0.7621,3.6179,9.2100,0.1497,-0.0119,-0.0266
1776363417.446244,,,,,-0.8016,3.8596,9.1358,0.1710,-0.0133,-0.0321
1776363417.466899,,,,,-0.9105,3.5641,9.1645,0.1788,-0.0257,-0.0336
1776363417.467336,,,,,-0.8949,3.4193,9.1980,0.1920,-0.0362,-0.0313
1776363417.467385,,,,,-1.1737,3.5809,9.2124,0.2422,-0.0666,-0.0231
1776363417.467412,,,,,-1.1378,3.1202,9.4660,0.2810,-0.0967,-0.0206
1776363417.469543,,,,,-1.1916,3.4361,9.4337,0.3378,-0.1571,-0.0470
1776363417.5244339,,,,,-0.9954,3.2506,9.5115,0.4078,-0.2437,-0.0899
1776363417.526112,,,,,-0.9009,3.2171,9.7005,0.5389,-0.2673,-0.0721
1776363417.526222,,,,,-1.6020,3.1202,9.6084,0.6949,-0.2124,0.0024
1776363417.526291,,,,,-1.1533,3.7687,9.3643,0.8334,-0.2442,0.0371
1776363417.527442,13,0.4,DRV1,52,-1.5063,3.4289,9.6108,0.9496,-0.2963,0.0538
1776363417.527622,,,,,-1.4931,3.8931,9.4014,1.1104,-0.3131,0.1087
1776363417.6165278,,,,,-0.7454,4.1360,9.3272,1.2349,-0.3664,0.1281
1776363417.6169112,,,,,-0.4056,3.7424,9.4600,1.3118,-0.4392,0.0860
1776363417.617053,,,,,-0.4116,3.1274,9.7878,1.4856,-0.4716,0.0609
1776363417.6769621,,,,,-0.9679,2.4598,9.9721,1.8175,-0.4514,0.0699
1776363417.677189,,,,,-0.7801,2.7027,9.6060,2.1965,-0.4754,0.0710
1776363417.677273,,,,,-0.7705,3.2614,9.9111,2.5432,-0.5334,0.0498
1776363417.677345,,,,,-0.9834,2.5316,9.9398,2.8909,-0.5325,0.0275
1776363417.677448,,,,,-0.9691,2.0770,9.5832,3.3993,-0.5443,-0.0115
1776363417.678132,,,,,0.5432,2.4969,9.6610,4.0432,-0.6029,-0.0895
1776363417.6782038,,,,,1.0660,2.6979,9.7244,4.9928,-0.4207,-0.2329
1776363417.6782799,,,,,1.1557,3.3607,10.5248,5.0036,-0.2724,-0.2749
1776363417.6800692,,,,,0.8710,3.9123,12.7166,5.0036,-0.1297,-0.2996
1776363417.680167,,,,,-0.0658,1.9537,12.0634,5.0036,0.1449,-0.2454
1776363417.7064168,,,,,-2.8044,17.0764,17.3611,5.0036,-0.1352,-0.1677
1776363417.734468,,,,,-3.8584,15.3081,13.4704,5.0036,-0.6017,-0.1781
1776363417.7360551,,,,,-2.0447,18.6736,16.3753,5.0036,-1.5702,0.1130
1776363417.736202,,,,,2.8307,14.5615,18.9870,5.0036,-2.2203,-0.0370
1776363417.794577,,,,,2.9348,11.3850,22.1551,5.0036,-2.2733,-0.3627
1776363417.795676,,,,,5.7942,1.7695,19.8999,5.0036,-2.0930,-1.0837
1776363417.824397,,,,,14.9743,-5.2307,13.0875,5.0036,-0.9986,-1.6606
1776363417.826508,,,,,18.4032,25.4907,27.8608,5.0036,0.6471,-1.0974
1776363417.826565,,,,,15.0329,22.6253,27.7041,4.7528,2.3660,-0.5932
1776363417.826756,,,,,8.8331,17.2140,21.5055,2.3929,3.6117,-0.1915
1776363417.828191,,,,,4.9639,8.6668,19.4465,-0.8528,4.2037,0.1914
1776363417.828247,,,,,-0.7095,2.6237,15.4780,-2.9120,4.3536,0.2833
1776363417.828313,,,,,-3.7555,-2.1200,10.7928,-3.7348,3.9696,0.3141
1776363417.829695,,,,,-4.5918,-3.5498,5.0225,-3.6869,2.6782,0.1242
1776363417.829785,,,,,-6.9129,-1.4106,4.8849,-3.6288,1.9239,-0.1681
1776363417.829799,,,,,-7.4106,0.3302,6.2835,-3.7810,0.9745,-0.4557
1776363417.884726,,,,,-5.9964,1.6774,7.7934,-4.0597,0.0594,-0.7715
1776363417.886223,,,,,-3.9781,2.6512,8.8558,-4.4143,-0.5272,-1.1164
1776363417.886422,,,,,-2.8929,4.1468,9.9338,-4.8090,-0.7608,-1.4627
1776363417.886579,,,,,-2.2971,5.1912,10.2090,-4.9992,-0.7987,-1.7662
1776363417.887545,,,,,-1.7874,5.2223,9.6945,-5.0036,-0.7672,-1.9746
1776363417.887744,,,,,-1.5876,4.9699,8.8606,-5.0036,-0.7460,-2.0412
1776363418.006444,,,,,-1.5757,4.5906,7.9262,-5.0036,-0.7802,-1.9564
1776363418.0067992,,,,,-1.7767,4.4291,7.5876,-5.0036,-0.8870,-1.7426
1776363418.006826,,,,,-2.1380,4.7964,7.9549,-5.0036,-1.0374,-1.4487
1776363418.034952,,,,,-2.6692,5.8959,8.7948,-5.0036,-1.1967,-1.1501
1776363418.0368,,,,,-3.0975,7.5159,9.8644,-5.0036,-1.3479,-0.8995
1776363418.0369978,,,,,-3.3607,9.1107,10.9531,-5.0036,-1.4777,-0.6935
1776363418.0391328,,,,,-3.3595,10.2102,11.9115,-5.0036,-1.6156,-0.2454
1776363418.039196,,,,,-2.8044,10.7019,11.4580,-5.0036,-1.5719,0.0257
1776363418.039438,,,,,-2.6321,10.0630,10.6086,-5.0036,-1.4377,0.3280
1776363418.0395489,,,,,-1.7970,14.7960,11.4042,-4.3265,-0.7231,1.2620
1776363418.0397272,,,,,-0.6269,15.4205,11.0465,-3.9781,-0.6115,1.3305
1776363418.039841,,,,,0.7609,17.0070,11.2355,-3.6692,-0.4829,1.3605
1776363418.1845582,,,,,1.6929,19.7683,11.8576,-3.5484,-0.4123,1.3596
1776363418.186332,,,,,1.4273,23.4808,12.4534,-3.7400,-0.4337,1.3189
1776363418.186444,,,,,1.2048,25.6893,11.4556,-4.1316,-0.4691,1.1903
1776363418.186454,,,,,0.7884,25.6654,9.1143,-4.4699,-0.4861,0.9523
1776363418.187746,,,,,-0.5192,24.0000,5.7344,-4.5476,-0.5174,0.6671
1776363418.187805,,,,,-2.0231,21.5210,1.6092,-4.2527,-0.5577,0.3839
1776363418.189575,,,,,-4.2114,19.0385,-5.7045,-3.5939,-0.5912,0.1187
1776363418.1895838,,,,,-4.1563,19.5828,-7.4979,-2.7040,-0.5696,-0.1680
1776363418.189746,,,,,-2.5113,19.6391,-6.9260,-1.7439,-0.4365,-0.5524
1776363418.189784,,,,,-1.1354,17.8983,-4.8622,-0.8147,-0.1553,-1.0449
1776363418.2158022,,,,,-1.2036,16.4542,-2.0088,0.0092,0.1103,-1.5204
1776363418.2465222,,,,,6.0311,-8.4096,4.5703,4.1965,1.9465,0.1636
1776363418.2466629,,,,,1.6271,1.1354,5.4353,4.4839,0.0881,1.8205
1776363418.2466738,,,,,-3.3356,9.0245,13.4536,4.3219,-1.2310,2.7312
