time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775504766.1684082,,,1.2718,0.4905,9.8871,0.0118,-0.0591,-0.0125
1775504766.223635,,,1.2682,0.4857,9.8800,0.0118,-0.0600,-0.0121
1775504766.224582,,,1.2778,0.4678,9.8824,0.0133,-0.0600,-0.0121
1775504766.255148,,,1.2778,0.4905,9.8788,0.0150,-0.0583,-0.0127
1775504766.255577,,,1.2861,0.4965,9.8800,0.0148,-0.0586,-0.0124
1775504766.2556071,,,1.2778,0.4917,9.8800,0.0150,-0.0586,-0.0122
1775504766.25563,,,1.2754,0.4822,9.8895,0.0156,-0.0588,-0.0127
1775504766.343086,,,1.2742,0.4929,9.8812,0.0145,-0.0583,-0.0130
1775504766.344888,,,1.2742,0.4857,9.8800,0.0148,-0.0593,-0.0125
1775504766.34523,,,1.2873,0.4929,9.8919,0.0145,-0.0582,-0.0124
1775504766.3452642,,,1.2694,0.4893,9.8835,0.0137,-0.0588,-0.0127
1775504766.346262,,,1.2742,0.4917,9.8895,0.0140,-0.0591,-0.0119
1775504766.346486,,,1.2826,0.4857,9.8955,0.0131,-0.0591,-0.0124
1775504766.346696,,,1.2790,0.4798,9.8871,0.0134,-0.0596,-0.0116
1775504766.433147,,,1.2802,0.4869,9.8979,0.0136,-0.0596,-0.0121
1775504766.434193,,,1.2826,0.4822,9.8955,0.0139,-0.0585,-0.0124
1775504766.463263,,,1.2694,0.4905,9.8883,0.0147,-0.0585,-0.0136
1775504766.464842,,,1.2826,0.4762,9.8800,0.0134,-0.0594,-0.0127
1775504766.465166,,,1.2814,0.4810,9.8847,0.0136,-0.0597,-0.0130
1775504766.465197,,,1.2742,0.4762,9.8955,0.0145,-0.0603,-0.0127
1775504766.4662988,,,1.2814,0.4738,9.8883,0.0150,-0.0600,-0.0125
1775504766.4664562,,,1.2778,0.4798,9.8776,0.0156,-0.0603,-0.0124
1775504766.523065,,,1.2754,0.4857,9.8943,0.0151,-0.0599,-0.0130
1775504766.5241148,,,1.2790,0.4893,9.9027,0.0151,-0.0599,-0.0127
1775504766.552843,,,1.2694,0.4905,9.8883,0.0142,-0.0615,-0.0124
1775504766.5547578,,,1.2933,0.4905,9.8871,0.0144,-0.0602,-0.0131
1775504766.555021,,,1.2754,0.4786,9.8859,0.0133,-0.0600,-0.0131
1775504766.555182,,,1.2826,0.4798,9.8871,0.0134,-0.0597,-0.0118
1775504766.5562072,,,1.2718,0.4798,9.8847,0.0130,-0.0597,-0.0115
1775504766.643154,,,1.2814,0.4869,9.8895,0.0137,-0.0606,-0.0115
1775504766.644948,,,1.2885,0.4666,9.8800,0.0142,-0.0594,-0.0115
1775504766.6452942,,,1.2921,0.4810,9.8824,0.0151,-0.0585,-0.0125
1775504766.6453261,,,1.2802,0.4750,9.8812,0.0145,-0.0582,-0.0124
1775504766.646091,,,1.2849,0.4762,9.8835,0.0153,-0.0582,-0.0122
1775504766.646281,,,1.2778,0.4714,9.8824,0.0148,-0.0570,-0.0118
1775504766.648253,,,1.2802,0.4714,9.8835,0.0150,-0.0574,-0.0115
1775504766.70306,,,1.2826,0.4762,9.8967,0.0160,-0.0579,-0.0127
1775504766.704284,,,1.2814,0.4905,9.8919,0.0163,-0.0565,-0.0136
1775504766.732821,,,1.2849,0.4798,9.8907,0.0163,-0.0574,-0.0134
1775504766.7628312,,,1.2730,0.4845,9.8847,0.0160,-0.0576,-0.0134
1775504766.822987,,,1.2921,0.4750,9.8800,0.0163,-0.0574,-0.0139
1775504766.824838,,,1.2754,0.4714,9.8883,0.0180,-0.0562,-0.0148
1775504766.825052,,,1.2694,0.4798,9.8835,0.0185,-0.0574,-0.0142
1775504766.8263302,,,1.2742,0.4738,9.8776,0.0183,-0.0562,-0.0140
1775504766.8265421,,,1.2778,0.4869,9.8847,0.0185,-0.0550,-0.0145
1775504766.826763,,,1.2802,0.4905,9.8907,0.0179,-0.0564,-0.0140
1775504766.826932,,,1.2754,0.4917,9.9075,0.0166,-0.0562,-0.0140
1775504766.82822,,,1.2742,0.4881,9.8859,0.0165,-0.0560,-0.0137
1775504766.886187,,,1.2742,0.4786,9.8931,0.0166,-0.0576,-0.0128
1775504766.8865201,,,1.2861,0.4774,9.8800,0.0148,-0.0579,-0.0125
1775504766.915354,,,1.2814,0.4798,9.8835,0.0162,-0.0574,-0.0134
1775504766.9156978,,,1.2837,0.4845,9.8871,0.0163,-0.0573,-0.0139
1775504766.915738,,,1.2778,0.4822,9.8967,0.0163,-0.0585,-0.0134
1775504766.916039,,,1.2861,0.4869,9.8919,0.0160,-0.0574,-0.0119
1775504766.916078,,,1.2742,0.4762,9.8883,0.0156,-0.0579,-0.0131
1775504767.003125,,,1.2742,0.4762,9.8835,0.0168,-0.0577,-0.0136
1775504767.004909,,,1.2814,0.4893,9.8776,0.0171,-0.0583,-0.0133
1775504767.005198,,,1.2766,0.4810,9.8835,0.0174,-0.0577,-0.0131
1775504767.005236,,,1.2814,0.4774,9.8871,0.0171,-0.0582,-0.0136
1775504767.00622,,,1.2706,0.4822,9.8943,0.0174,-0.0582,-0.0136
1775504767.006379,,,1.2802,0.4726,9.9003,0.0166,-0.0585,-0.0133
1775504767.006597,,,1.2778,0.4893,9.8800,0.0182,-0.0580,-0.0137
1775504767.0640268,,,1.2778,0.4845,9.8824,0.0162,-0.0577,-0.0128
1775504767.0652559,,,1.2790,0.4893,9.8788,0.0166,-0.0593,-0.0124
1775504767.153204,,,1.2754,0.4905,9.8943,0.0170,-0.0593,-0.0124
1775504767.15533,,,1.2778,0.4893,9.8812,0.0156,-0.0585,-0.0119
1775504767.1555562,,,1.2742,0.4881,9.8812,0.0159,-0.0582,-0.0127
1775504767.185607,,,1.2957,0.4822,9.8883,0.0154,-0.0593,-0.0118
1775504767.18606,,,1.2849,0.4869,9.8835,0.0154,-0.0591,-0.0127
1775504767.186094,,,1.2802,0.4917,9.8764,0.0150,-0.0573,-0.0125
1775504767.1861188,,,1.2826,0.4905,9.8883,0.0140,-0.0573,-0.0124
1775504767.188898,,,1.3005,0.4822,9.8812,0.0148,-0.0588,-0.0116
1775504767.189148,,,1.2790,0.4714,9.8979,0.0151,-0.0582,-0.0133
1775504767.189376,,,1.2814,0.4798,9.8871,0.0159,-0.0593,-0.0121
1775504767.274243,,,1.2814,0.4822,9.8859,0.0159,-0.0594,-0.0131
1775504767.27525,,,1.2837,0.4881,9.8895,0.0156,-0.0586,-0.0122
1775504767.275436,,,1.2754,0.4798,9.8776,0.0165,-0.0591,-0.0124
1775504767.278265,,,1.2790,0.4702,9.8907,0.0157,-0.0583,-0.0125
1775504767.278559,,,1.2873,0.4774,9.8800,0.0171,-0.0588,-0.0133
1775504767.2785869,,,1.2730,0.4833,9.8835,0.0182,-0.0582,-0.0134
1775504767.33287,,,1.2945,0.4857,9.8991,0.0176,-0.0574,-0.0144
1775504767.33405,,,1.2670,0.4965,9.8943,0.0173,-0.0573,-0.0148
1775504767.39391,,,1.2754,0.4965,9.8883,0.0165,-0.0588,-0.0139
1775504767.39522,,,1.2778,0.4762,9.8847,0.0156,-0.0585,-0.0136
1775504767.395444,,,1.2861,0.4833,9.8907,0.0157,-0.0586,-0.0140
1775504767.423656,,,1.2742,0.4857,9.8812,0.0165,-0.0585,-0.0136
1775504767.425235,,,1.2742,0.4893,9.9003,0.0171,-0.0570,-0.0134
1775504767.4531798,,,1.2778,0.4953,9.8967,0.0163,-0.0589,-0.0131
1775504767.454294,,,1.2706,0.4869,9.8835,0.0159,-0.0585,-0.0134
1775504767.45759,,,1.2826,0.4822,9.8931,0.0153,-0.0586,-0.0131
1775504767.457841,,,1.2742,0.4786,9.8883,0.0151,-0.0571,-0.0133
1775504767.457986,,,1.2814,0.4905,9.8919,0.0160,-0.0574,-0.0134
1775504767.458198,,,1.2790,0.4845,9.8895,0.0150,-0.0570,-0.0139
1775504767.517659,,,1.2861,0.4869,9.8907,0.0150,-0.0573,-0.0142
1775504767.518018,,,1.2861,0.4857,9.8824,0.0156,-0.0567,-0.0144
1775504767.546648,,,1.2790,0.4762,9.8871,0.0160,-0.0559,-0.0150
1775504767.546981,,,1.2826,0.4833,9.8788,0.0168,-0.0564,-0.0151
1775504767.547242,,,1.2778,0.4893,9.8871,0.0160,-0.0557,-0.0147
1775504767.576712,,,1.2861,0.4929,9.8931,0.0163,-0.0564,-0.0134
1775504767.5770729,,,1.2766,0.4810,9.8931,0.0157,-0.0576,-0.0137
1775504767.605348,,,1.2634,0.4905,9.8871,0.0166,-0.0570,-0.0139
1775504767.6056662,,,1.2742,0.4881,9.8859,0.0170,-0.0570,-0.0130
1775504767.605809,,,1.2622,0.5025,9.8991,0.0171,-0.0573,-0.0130
1775504767.606028,,,1.2646,0.4917,9.9027,0.0157,-0.0574,-0.0127
1775504767.6632268,,,1.2491,0.4845,9.8991,0.0116,-0.0576,-0.0121
1775504767.664321,,,1.2754,0.4845,9.8919,0.0121,-0.0582,-0.0118
1775504767.6934621,,,1.2754,0.4917,9.8847,0.0122,-0.0580,-0.0125
1775504767.696311,,,1.2718,0.4833,9.8824,0.0133,-0.0589,-0.0104
1775504767.696535,,,1.2742,0.4822,9.8824,0.0131,-0.0596,-0.0113
1775504767.6967318,,,1.2790,0.4869,9.8931,0.0142,-0.0594,-0.0119
1775504767.814879,,,1.2837,0.4798,9.8931,0.0145,-0.0586,-0.0128
1775504767.817059,,,1.2873,0.4786,9.8776,0.0156,-0.0596,-0.0125
1775504767.817376,,,1.2778,0.4762,9.8895,0.0168,-0.0591,-0.0133
1775504767.817418,,,1.2885,0.4738,9.8883,0.0170,-0.0586,-0.0139
1775504767.8176808,,,1.2814,0.4833,9.8776,0.0170,-0.0583,-0.0127
1775504767.8178911,,,1.2742,0.4857,9.8895,0.0160,-0.0586,-0.0128
1775504767.8180952,,,1.2766,0.4893,9.8716,0.0168,-0.0583,-0.0131
1775504767.8182778,,,1.2766,0.4965,9.8943,0.0173,-0.0583,-0.0139
1775504767.819324,,,1.2766,0.4798,9.8824,0.0156,-0.0580,-0.0131
1775504767.934175,,,1.2754,0.4929,9.8895,0.0148,-0.0582,-0.0127
1775504767.993176,,,1.2682,0.4810,9.8919,0.0144,-0.0579,-0.0131
1775504767.994692,,,1.2682,0.4857,9.8919,0.0147,-0.0583,-0.0125
1775504767.994974,,,1.2766,0.4881,9.8871,0.0145,-0.0588,-0.0125
1775504767.9950159,,,1.2766,0.4786,9.8883,0.0144,-0.0582,-0.0125
1775504767.996052,,,1.2694,0.4869,9.8883,0.0150,-0.0599,-0.0115
1775504768.024478,,,1.2778,0.4786,9.8931,0.0153,-0.0600,-0.0122
1775504768.0247371,,,1.2754,0.4726,9.8800,0.0142,-0.0591,-0.0118
1775504768.0248792,,,1.2790,0.4786,9.8883,0.0160,-0.0589,-0.0118
1775504768.026283,,,1.2861,0.4810,9.8931,0.0173,-0.0594,-0.0128
1775504768.026428,,,1.2766,0.4929,9.8919,0.0177,-0.0582,-0.0136
1775504768.026544,,,1.2849,0.4965,9.8931,0.0171,-0.0586,-0.0130
1775504768.056108,,,1.2778,0.4786,9.8847,0.0162,-0.0586,-0.0127
1775504768.056403,,,1.2814,0.4822,9.8812,0.0165,-0.0570,-0.0134
1775504768.056442,,,1.2826,0.4798,9.8871,0.0171,-0.0580,-0.0140
1775504768.056679,,,1.2802,0.4929,9.8967,0.0173,-0.0573,-0.0139
1775504768.113614,,,1.2742,0.4881,9.8991,0.0173,-0.0577,-0.0131
1775504768.173053,,,1.2766,0.4833,9.8824,0.0168,-0.0573,-0.0140
1775504768.174738,,,1.2814,0.4726,9.8728,0.0168,-0.0570,-0.0134
1775504768.174983,,,1.2826,0.4774,9.8859,0.0168,-0.0589,-0.0128
1775504768.175019,,,1.2754,0.4977,9.8871,0.0159,-0.0570,-0.0133
1775504768.2340312,,,1.2778,0.4678,9.8919,0.0153,-0.0573,-0.0127
1775504768.235481,,,1.2730,0.4881,9.8919,0.0157,-0.0583,-0.0127
1775504768.235685,,,1.2802,0.4762,9.8835,0.0148,-0.0596,-0.0119
1775504768.294077,,,1.2933,0.4786,9.8835,0.0145,-0.0594,-0.0131
1775504768.295913,,,1.2873,0.4822,9.8907,0.0151,-0.0585,-0.0125
1775504768.296212,,,1.2766,0.4881,9.8835,0.0157,-0.0583,-0.0128
1775504768.296254,,,1.2814,0.4798,9.8931,0.0151,-0.0582,-0.0125
1775504768.296513,,,1.2730,0.4750,9.8847,0.0170,-0.0594,-0.0128
1775504768.296772,,,1.2802,0.4822,9.8871,0.0176,-0.0586,-0.0128
1775504768.297471,,,1.2885,0.4869,9.8824,0.0177,-0.0568,-0.0134
1775504768.297625,,,1.2837,0.4762,9.8859,0.0173,-0.0582,-0.0133
1775504768.29789,,,1.2790,0.4857,9.8919,0.0176,-0.0585,-0.0139
1775504768.2979991,,,1.2790,0.4869,9.8919,0.0171,-0.0585,-0.0130
1775504768.3847558,,,1.2861,0.4833,9.8919,0.0171,-0.0568,-0.0130
1775504768.444115,,,1.2861,0.4941,9.8835,0.0179,-0.0580,-0.0131
1775504768.445209,,,1.2694,0.4917,9.8943,0.0174,-0.0567,-0.0136
1775504768.445535,,,1.2849,0.4845,9.8919,0.0170,-0.0579,-0.0139
1775504768.445566,,,1.3017,0.4750,9.8883,0.0183,-0.0585,-0.0140
1775504768.503007,,,1.2694,0.4475,9.8596,0.0234,-0.0577,-0.0150
1775504768.504359,,,1.2981,0.4618,9.8728,0.0273,-0.0568,-0.0157
1775504768.504543,,,1.2921,0.4893,9.8812,0.0293,-0.0550,-0.0177
1775504768.506696,,,1.3364,0.5408,9.9003,0.0313,-0.0553,-0.0186
1775504768.506944,,,1.2766,0.5025,9.8931,0.0305,-0.0544,-0.0183
1775504768.5069828,,,1.2634,0.4977,9.8895,0.0295,-0.0538,-0.0185
1775504768.508167,,,1.2682,0.4989,9.8967,0.0279,-0.0547,-0.0185
1775504768.5083241,,,1.2622,0.5157,9.9087,0.0264,-0.0554,-0.0186
1775504768.5085099,,,1.2550,0.5228,9.9135,0.0234,-0.0576,-0.0165
1775504768.5640278,,,1.2742,0.5180,9.8895,0.0220,-0.0586,-0.0157
1775504768.565191,,,1.2706,0.5025,9.8800,0.0176,-0.0571,-0.0130
1775504768.56543,,,1.2754,0.5121,9.8919,0.0173,-0.0588,-0.0130
1775504768.5654678,,,1.2790,0.5133,9.8991,0.0173,-0.0593,-0.0130
1775504768.565675,,,1.2837,0.4977,9.8776,0.0159,-0.0576,-0.0125
1775504768.624185,,,1.2742,0.5216,9.8979,0.0159,-0.0574,-0.0134
1775504768.625126,,,1.2634,0.5073,9.8943,0.0163,-0.0580,-0.0127
1775504768.6562188,,,1.2849,0.5109,9.8824,0.0160,-0.0585,-0.0124
1775504768.6566179,,,1.2802,0.5085,9.8835,0.0156,-0.0571,-0.0137
1775504768.656661,,,1.2694,0.5372,9.8991,0.0154,-0.0571,-0.0133
1775504768.6569002,,,1.2790,0.4857,9.8847,0.0142,-0.0591,-0.0121
1775504768.684278,,,1.2670,0.5037,9.8824,0.0137,-0.0597,-0.0116
1775504768.8042262,,,1.2730,0.5025,9.8800,0.0147,-0.0588,-0.0108
1775504768.805876,,,1.2754,0.4977,9.8883,0.0140,-0.0585,-0.0125
1775504768.806174,,,1.2634,0.5001,9.8847,0.0142,-0.0586,-0.0119
1775504768.806206,,,1.2766,0.4989,9.8776,0.0144,-0.0580,-0.0122
1775504768.806443,,,1.2730,0.5013,9.8907,0.0144,-0.0586,-0.0119
1775504768.806635,,,1.2766,0.4929,9.8824,0.0153,-0.0583,-0.0119
1775504768.807114,,,1.2790,0.5061,9.8883,0.0148,-0.0571,-0.0128
1775504768.8072991,,,1.2670,0.5025,9.8812,0.0140,-0.0565,-0.0128
1775504768.92321,,,1.2814,0.5013,9.8764,0.0148,-0.0583,-0.0125
1775504768.9248698,,,1.2754,0.5013,9.8800,0.0151,-0.0585,-0.0125
1775504768.925167,,,1.2658,0.5037,9.8907,0.0147,-0.0588,-0.0122
1775504768.925198,,,1.2766,0.4977,9.8800,0.0142,-0.0586,-0.0128
1775504768.9262972,,,1.2682,0.5013,9.8919,0.0144,-0.0582,-0.0128
1775504768.9265568,,,1.2873,0.5025,9.8812,0.0144,-0.0585,-0.0118
1775504768.926614,,,1.2646,0.5025,9.8871,0.0130,-0.0586,-0.0113
1775504768.954386,,,1.2754,0.4869,9.8871,0.0131,-0.0586,-0.0113
1775504769.0134609,,,1.2718,0.5025,9.8895,0.0140,-0.0591,-0.0115
1775504769.073046,,,1.2790,0.4917,9.8824,0.0136,-0.0582,-0.0128
1775504769.07485,,,1.2826,0.4953,9.8859,0.0133,-0.0583,-0.0121
1775504769.075077,,,1.2826,0.4905,9.8835,0.0137,-0.0582,-0.0125
1775504769.076894,,,1.2754,0.4965,9.8919,0.0140,-0.0589,-0.0124
1775504769.0770419,,,1.2646,0.4965,9.8895,0.0133,-0.0591,-0.0125
1775504769.077156,,,1.2706,0.4917,9.8835,0.0139,-0.0585,-0.0127
1775504769.077356,,,1.2730,0.4929,9.8871,0.0145,-0.0605,-0.0125
1775504769.0782201,,,1.2706,0.4977,9.8955,0.0151,-0.0585,-0.0131
1775504769.0784562,,,1.2730,0.4833,9.8788,0.0156,-0.0585,-0.0128
1775504769.078655,,,1.2742,0.4941,9.8919,0.0157,-0.0583,-0.0121
1775504769.1641212,,,1.2802,0.5001,9.8907,0.0166,-0.0588,-0.0125
1775504769.165109,,,1.2742,0.4977,9.8812,0.0157,-0.0606,-0.0125
1775504769.193419,,,1.2754,0.5037,9.8859,0.0165,-0.0594,-0.0127
1775504769.195313,,,1.2658,0.4905,9.8979,0.0157,-0.0591,-0.0133
1775504769.195526,,,1.2658,0.5109,9.8859,0.0156,-0.0582,-0.0131
1775504769.195776,,,1.2742,0.4905,9.8871,0.0154,-0.0589,-0.0131
1775504769.197301,,,1.2909,0.4917,9.8800,0.0157,-0.0596,-0.0124
1775504769.226132,,,1.2814,0.4953,9.8895,0.0159,-0.0599,-0.0127
1775504769.226366,,,1.2814,0.5061,9.8907,0.0166,-0.0588,-0.0128
1775504769.285608,,,1.2670,0.4929,9.8800,0.0162,-0.0582,-0.0128
1775504769.286133,,,1.2837,0.5013,9.8955,0.0166,-0.0577,-0.0128
1775504769.286172,,,1.2730,0.4977,9.8788,0.0179,-0.0573,-0.0137
1775504769.2862022,,,1.2670,0.4929,9.8871,0.0188,-0.0577,-0.0137
1775504769.2865012,,,1.2754,0.5049,9.8919,0.0185,-0.0591,-0.0130
1775504769.286693,,,1.2730,0.4977,9.8859,0.0159,-0.0577,-0.0133
1775504769.3442822,,,1.2814,0.5001,9.8835,0.0154,-0.0573,-0.0133
1775504769.345363,,,1.2730,0.4977,9.8835,0.0154,-0.0573,-0.0133
1775504769.373899,,,1.2778,0.4965,9.8812,0.0160,-0.0576,-0.0136
1775504769.375114,,,1.2778,0.4869,9.8800,0.0157,-0.0576,-0.0137
1775504769.375274,,,1.2778,0.4965,9.8835,0.0156,-0.0577,-0.0140
1775504769.3753889,,,1.2802,0.5001,9.8812,0.0173,-0.0577,-0.0131
1775504769.402805,,,1.2778,0.5001,9.8907,0.0168,-0.0586,-0.0140
1775504769.4631271,,,1.2718,0.4822,9.8740,0.0166,-0.0585,-0.0139
1775504769.464737,,,1.2849,0.4941,9.8871,0.0180,-0.0588,-0.0137
1775504769.464989,,,1.2766,0.4917,9.8835,0.0176,-0.0580,-0.0137
1775504769.4650261,,,1.2754,0.5013,9.8835,0.0183,-0.0582,-0.0136
1775504769.46611,,,1.2790,0.5109,9.8907,0.0183,-0.0574,-0.0147
1775504769.495321,,,1.2766,0.4989,9.8919,0.0177,-0.0580,-0.0134
1775504769.55313,,,1.2742,0.4893,9.8788,0.0160,-0.0583,-0.0127
1775504769.644076,,,1.2730,0.4953,9.8919,0.0162,-0.0583,-0.0127
1775504769.854453,,,1.2826,0.4941,9.8776,0.0177,-0.0586,-0.0127
1775504769.8559282,,,1.2778,0.4989,9.8895,0.0174,-0.0586,-0.0136
1775504769.856122,,,1.2861,0.4953,9.8859,0.0174,-0.0567,-0.0139
1775504769.858515,,,1.2754,0.5001,9.8859,0.0177,-0.0567,-0.0147
1775504769.858797,,,1.2766,0.4965,9.8883,0.0182,-0.0560,-0.0144
1775504769.858837,,,1.2694,0.5049,9.8835,0.0182,-0.0560,-0.0137
1775504769.859081,,,1.2766,0.5097,9.8895,0.0170,-0.0568,-0.0128
1775504769.859266,,,1.2682,0.5097,9.8847,0.0159,-0.0577,-0.0125
1775504769.859479,,,1.2730,0.5013,9.8883,0.0147,-0.0567,-0.0125
1775504769.859679,,,1.2718,0.5085,9.8752,0.0139,-0.0567,-0.0125
1775504769.913609,,,1.2778,0.5013,9.8991,0.0137,-0.0574,-0.0127
1775504769.9164228,,,1.2802,0.4917,9.8883,0.0154,-0.0576,-0.0130
1775504769.9167738,,,1.2742,0.4965,9.8883,0.0163,-0.0571,-0.0131
1775504769.9168158,,,1.2730,0.5121,9.8955,0.0165,-0.0585,-0.0130
1775504769.916982,,,1.2718,0.4989,9.8931,0.0157,-0.0583,-0.0128
1775504769.9177,,,1.2766,0.4965,9.8776,0.0150,-0.0576,-0.0119
1775504769.9178681,,,1.2814,0.4965,9.8824,0.0139,-0.0580,-0.0128
1775504769.9180841,,,1.2766,0.5049,9.8931,0.0142,-0.0600,-0.0119
1775504769.9182951,,,1.2790,0.5013,9.8824,0.0139,-0.0588,-0.0125
1775504769.9185228,,,1.2849,0.4893,9.8931,0.0140,-0.0586,-0.0124
1775504770.003176,,,1.2718,0.5013,9.8883,0.0150,-0.0594,-0.0116
1775504770.0048661,,,1.2790,0.5085,9.8859,0.0137,-0.0593,-0.0116
1775504770.005109,,,1.2730,0.4965,9.8835,0.0137,-0.0585,-0.0118
1775504770.0060768,,,1.2670,0.5001,9.8871,0.0133,-0.0585,-0.0116
1775504770.063025,,,1.2778,0.4965,9.8847,0.0136,-0.0585,-0.0121
1775504770.064487,,,1.2706,0.5049,9.8859,0.0139,-0.0591,-0.0116
1775504770.0647051,,,1.2742,0.4941,9.8859,0.0133,-0.0583,-0.0116
1775504770.066217,,,1.2826,0.5037,9.8895,0.0144,-0.0574,-0.0121
1775504770.0664709,,,1.2742,0.4905,9.8919,0.0142,-0.0583,-0.0128
1775504770.066509,,,1.2718,0.4977,9.8931,0.0140,-0.0596,-0.0118
1775504770.1229372,,,1.2670,0.4941,9.8835,0.0134,-0.0599,-0.0107
1775504770.213642,,,1.2682,0.4953,9.8907,0.0134,-0.0596,-0.0101
1775504770.215894,,,1.2742,0.4941,9.8800,0.0127,-0.0602,-0.0110
1775504770.216208,,,1.2634,0.4941,9.8788,0.0118,-0.0596,-0.0116
1775504770.216248,,,1.2778,0.5025,9.8907,0.0116,-0.0593,-0.0107
1775504770.216502,,,1.2849,0.4833,9.8871,0.0116,-0.0605,-0.0102
1775504770.217271,,,1.2790,0.4857,9.8847,0.0121,-0.0600,-0.0119
1775504770.217536,,,1.2826,0.4881,9.8835,0.0137,-0.0596,-0.0118
1775504770.217577,,,1.2778,0.4917,9.8800,0.0134,-0.0597,-0.0116
1775504770.219265,,,1.2730,0.4941,9.8871,0.0147,-0.0603,-0.0111
1775504770.21942,,,1.2802,0.4845,9.8728,0.0150,-0.0603,-0.0104
1775504770.273985,,,1.2742,0.4857,9.8847,0.0154,-0.0603,-0.0118
1775504770.275239,,,1.2742,0.4917,9.8847,0.0154,-0.0597,-0.0124
1775504770.303822,,,1.2778,0.4845,9.8824,0.0144,-0.0603,-0.0115
1775504770.305677,,,1.2885,0.4762,9.8800,0.0150,-0.0596,-0.0122
1775504770.3058171,,,1.2933,0.4941,9.8812,0.0147,-0.0588,-0.0131
1775504770.305929,,,1.2885,0.4905,9.8883,0.0147,-0.0585,-0.0130
1775504770.3637152,,,1.2921,0.4833,9.8835,0.0133,-0.0571,-0.0130
1775504770.366194,,,1.2742,0.4810,9.8883,0.0137,-0.0579,-0.0125
1775504770.39434,,,1.2802,0.4833,9.8824,0.0131,-0.0583,-0.0125
1775504770.394541,,,1.2766,0.5013,9.8919,0.0133,-0.0586,-0.0113
1775504770.396301,,,1.2814,0.4893,9.8895,0.0133,-0.0577,-0.0119
1775504770.3965151,,,1.2790,0.5073,9.8907,0.0140,-0.0580,-0.0122
1775504770.3966432,,,1.2802,0.4977,9.8871,0.0133,-0.0582,-0.0116
1775504770.483104,,,1.2754,0.4941,9.8871,0.0127,-0.0576,-0.0105
1775504770.484982,,,1.2754,0.4905,9.8835,0.0125,-0.0567,-0.0121
1775504770.4851809,,,1.2826,0.4845,9.8931,0.0124,-0.0583,-0.0115
1775504770.487531,,,1.2790,0.4714,9.8871,0.0131,-0.0576,-0.0121
1775504770.487781,,,1.2826,0.4762,9.8824,0.0148,-0.0583,-0.0122
1775504770.4878368,,,1.2730,0.4833,9.8824,0.0171,-0.0588,-0.0121
1775504770.514726,,,1.2945,0.4989,9.8907,0.0162,-0.0583,-0.0128
1775504770.543425,,,1.2766,0.4893,9.8907,0.0150,-0.0579,-0.0122
1775504770.54656,,,1.2873,0.4786,9.8835,0.0159,-0.0580,-0.0125
1775504770.5467148,,,1.2742,0.4869,9.8859,0.0170,-0.0586,-0.0133
1775504770.5468328,,,1.2730,0.4881,9.8895,0.0166,-0.0580,-0.0130
1775504770.602942,,,1.2742,0.4965,9.8979,0.0156,-0.0586,-0.0128
1775504770.6042151,,,1.2766,0.4857,9.8788,0.0157,-0.0588,-0.0128
1775504770.6328452,,,1.2814,0.4833,9.8824,0.0148,-0.0586,-0.0128
1775504770.634132,,,1.2754,0.4869,9.8812,0.0145,-0.0585,-0.0119
1775504770.6362681,,,1.2849,0.4917,9.9039,0.0136,-0.0577,-0.0115
1775504770.6364758,,,1.2670,0.4822,9.8895,0.0130,-0.0579,-0.0122
1775504770.694295,,,1.2790,0.4810,9.8907,0.0140,-0.0583,-0.0121
1775504770.696204,,,1.2826,0.4857,9.9027,0.0130,-0.0583,-0.0127
1775504770.7550342,,,1.2802,0.4726,9.8728,0.0131,-0.0583,-0.0122
1775504770.755308,,,1.2766,0.4798,9.8871,0.0137,-0.0589,-0.0122
1775504770.7584581,,,1.2778,0.4738,9.8895,0.0150,-0.0591,-0.0127
1775504770.758751,,,1.2790,0.4857,9.8859,0.0159,-0.0589,-0.0130
1775504770.758945,,,1.2790,0.4929,9.8883,0.0151,-0.0594,-0.0131
1775504770.7591832,,,1.2814,0.4893,9.8907,0.0148,-0.0586,-0.0130
1775504770.759347,,,1.2849,0.4822,9.8776,0.0142,-0.0594,-0.0127
1775504770.8168058,,,1.2837,0.4774,9.8871,0.0153,-0.0580,-0.0137
1775504770.846417,,,1.2861,0.4833,9.8812,0.0154,-0.0585,-0.0134
1775504770.963188,,,1.2885,0.4762,9.8800,0.0166,-0.0577,-0.0144
1775504771.054389,,,1.2885,0.4953,9.8883,0.0168,-0.0577,-0.0139
1775504771.056012,,,1.2849,0.4786,9.8764,0.0162,-0.0564,-0.0140
1775504771.0562959,,,1.2957,0.4881,9.8847,0.0151,-0.0560,-0.0140
1775504771.0564768,,,1.2670,0.4774,9.8883,0.0157,-0.0559,-0.0139
1775504771.057705,,,1.2873,0.4798,9.8835,0.0157,-0.0576,-0.0133
1775504771.057936,,,1.2694,0.4810,9.8907,0.0163,-0.0579,-0.0136
1775504771.057974,,,1.2730,0.4750,9.8907,0.0165,-0.0579,-0.0140
1775504771.0582159,,,1.2742,0.4905,9.8847,0.0165,-0.0586,-0.0140
1775504771.058372,,,1.2766,0.4810,9.8955,0.0163,-0.0574,-0.0133
1775504771.060315,,,1.2849,0.4810,9.8859,0.0159,-0.0579,-0.0134
