time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776367912.004572,,,,,-0.6197,3.4863,9.2171,0.0278,-0.0609,-0.0125
1776367912.0326889,,,,,-0.6508,3.4971,9.2064,0.0263,-0.0594,-0.0124
1776367912.0346398,,,,,-0.6461,3.4756,9.2052,0.0254,-0.0586,-0.0124
1776367912.034983,,,,,-0.6568,3.4935,9.2088,0.0243,-0.0593,-0.0121
1776367912.035017,,,,,-0.6473,3.4959,9.2052,0.0231,-0.0606,-0.0121
1776367912.035894,,,,,-0.6688,3.4863,9.2124,0.0229,-0.0619,-0.0118
1776367912.038074,,,,,-0.6389,3.4899,9.2195,0.0208,-0.0628,-0.0108
1776367912.0383449,,,,,-0.6257,3.4923,9.2064,0.0182,-0.0619,-0.0128
1776367912.0383859,,,,,-0.6413,3.4744,9.2100,0.0194,-0.0619,-0.0128
1776367912.1227572,,,,,-0.6437,3.4959,9.2183,0.0179,-0.0626,-0.0115
1776367912.124446,,,,,-0.6544,3.4947,9.2195,0.0188,-0.0629,-0.0115
1776367912.127132,,,,,-0.6269,3.4756,9.2040,0.0186,-0.0615,-0.0122
1776367912.127383,,,,,-0.6293,3.4863,9.1968,0.0186,-0.0619,-0.0121
1776367912.127697,,,,,-0.6329,3.4947,9.1980,0.0180,-0.0614,-0.0116
1776367912.127889,,,,,-0.6485,3.4899,9.2207,0.0177,-0.0619,-0.0107
1776367912.128082,,,,,-0.6317,3.4995,9.2076,0.0165,-0.0622,-0.0111
1776367912.128267,,,,,-0.6281,3.4768,9.2088,0.0165,-0.0614,-0.0118
1776367912.128902,,,,,-0.6353,3.4911,9.1980,0.0157,-0.0619,-0.0113
1776367912.215171,,,,,-0.6461,3.4947,9.2052,0.0147,-0.0620,-0.0125
1776367912.215394,,,,,-0.6138,3.4660,9.2183,0.0151,-0.0622,-0.0125
1776367912.215412,,,,,-0.6329,3.4648,9.1980,0.0168,-0.0614,-0.0127
1776367912.244524,,,,,-0.6269,3.4421,9.2040,0.0173,-0.0589,-0.0124
1776367912.244542,,,,,-0.5946,3.4660,9.2040,0.0203,-0.0591,-0.0125
1776367912.244552,,,,,-0.6736,3.4720,9.2124,0.0215,-0.0596,-0.0127
1776367912.2447062,,,,,-0.6365,3.4588,9.1944,0.0237,-0.0602,-0.0121
1776367912.246366,,,,,-0.6365,3.4923,9.2160,0.0258,-0.0619,-0.0119
1776367912.246378,,,,,-0.7059,3.4863,9.2088,0.0258,-0.0638,-0.0122
1776367912.248886,,,,,-0.6987,3.4935,9.1968,0.0237,-0.0692,-0.0108
1776367912.248978,,,,,-0.6688,3.5007,9.2136,0.0229,-0.0738,-0.0096
1776367912.249032,,,,,-0.6616,3.4947,9.2088,0.0217,-0.0762,-0.0105
1776367912.304087,,,,,-0.6329,3.4923,9.2183,0.0220,-0.0786,-0.0105
1776367912.304276,,,,,-0.5838,3.4816,9.2219,0.0229,-0.0786,-0.0104
1776367912.362701,,,,,-0.6449,3.5079,9.2183,0.0243,-0.0777,-0.0115
1776367912.3645492,,,,,-0.6018,3.4457,9.1968,0.0246,-0.0779,-0.0142
1776367912.3649778,,,,,-0.6305,3.4385,9.1884,0.0260,-0.0753,-0.0130
1776367912.365032,,,,,-0.6437,3.4696,9.1884,0.0278,-0.0745,-0.0116
1776367912.3657432,,,,,-0.6317,3.5007,9.1932,0.0292,-0.0738,-0.0110
1776367912.365987,,,,,-0.6640,3.5055,9.1884,0.0292,-0.0745,-0.0105
1776367912.394473,,,,,-0.6473,3.4660,9.1992,0.0278,-0.0767,-0.0093
1776367912.394897,,,,,-0.6353,3.5055,9.2064,0.0286,-0.0773,-0.0096
1776367912.394939,,,,,-0.6281,3.5067,9.2100,0.0281,-0.0790,-0.0104
1776367912.394973,,,,,-0.6269,3.4851,9.1825,0.0255,-0.0773,-0.0096
1776367912.395781,,,,,-0.5994,3.4277,9.1968,0.0252,-0.0757,-0.0090
1776367912.395995,,,,,-0.6173,3.5019,9.1908,0.0296,-0.0754,-0.0082
1776367912.4526331,,,,,-0.6257,3.4959,9.2016,0.0293,-0.0754,-0.0079
1776367912.454493,,,,,-0.6018,3.5151,9.2076,0.0284,-0.0765,-0.0084
1776367912.45485,,,,,-0.6126,3.5294,9.2136,0.0260,-0.0762,-0.0087
1776367912.454885,,,,,-0.5982,3.5079,9.1968,0.0244,-0.0761,-0.0086
1776367912.455816,,,,,-0.6138,3.4899,9.1801,0.0237,-0.0741,-0.0090
1776367912.456038,,,,,-0.6329,3.4014,9.1490,0.0254,-0.0724,-0.0090
1776367912.512577,,,,,-0.6173,3.3368,9.1310,0.0334,-0.0722,-0.0075
1776367912.514872,,,,,-0.6102,3.3966,9.1573,0.0460,-0.0728,-0.0060
1776367912.515229,,,,,-0.5922,3.4493,9.1681,0.0530,-0.0730,-0.0041
1776367912.515413,,,,,-0.5671,3.5210,9.2004,0.0554,-0.0719,-0.0044
1776367912.517324,,,,,-0.5719,3.5294,9.2195,0.0545,-0.0702,-0.0055
1776367912.517556,,,,,-0.6090,3.4959,9.2040,0.0535,-0.0702,-0.0052
1776367912.5741282,,,,,-0.6341,3.4911,9.2327,0.0557,-0.0716,-0.0047
1776367912.574472,,,,,-0.6162,3.5318,9.2160,0.0576,-0.0722,-0.0031
1776367912.574722,,,,,-0.5862,3.5629,9.2160,0.0567,-0.0721,-0.0035
1776367912.604426,,,,,-0.5850,3.6215,9.1944,0.0530,-0.0702,-0.0046
1776367912.6046238,,,,,-0.5922,3.5689,9.2040,0.0455,-0.0693,-0.0044
1776367912.604904,,,,,-0.5755,3.5749,9.1980,0.0421,-0.0663,-0.0047
1776367912.605897,,,,,-0.5874,3.5761,9.1884,0.0388,-0.0631,-0.0057
1776367912.606177,,,,,-0.5898,3.5593,9.1848,0.0348,-0.0606,-0.0066
1776367912.6062222,,,,,-0.6150,3.5809,9.2052,0.0336,-0.0600,-0.0066
1776367912.662984,,,,,-0.5791,3.5833,9.2064,0.0243,-0.0565,-0.0046
1776367912.663815,,,,,-0.5838,3.6024,9.1836,0.0194,-0.0528,-0.0038
1776367912.664045,,,,,-0.5671,3.5952,9.1741,0.0139,-0.0515,-0.0047
1776367912.692608,,,,,-0.5683,3.5833,9.1860,0.0090,-0.0475,-0.0063
1776367912.694458,,,,,-0.6209,3.5725,9.1908,0.0060,-0.0449,-0.0073
1776367912.6947489,,,,,-0.6544,3.5809,9.2100,0.0018,-0.0438,-0.0073
1776367912.69479,,,,,-0.6413,3.5234,9.1836,-0.0006,-0.0444,-0.0047
1776367912.6958232,,,,,-0.5982,3.5198,9.1980,0.0008,-0.0461,-0.0027
1776367912.6960151,,,,,-0.5970,3.5174,9.2112,0.0021,-0.0472,-0.0035
1776367912.752658,,,,,-0.5994,3.5127,9.1932,0.0029,-0.0481,-0.0047
1776367912.7549891,,,,,-0.5647,3.5115,9.1848,0.0037,-0.0489,-0.0057
1776367912.755308,,,,,-0.5886,3.5031,9.1836,0.0040,-0.0449,-0.0076
1776367912.755349,,,,,-0.6820,3.5378,9.1944,0.0055,-0.0447,-0.0082
1776367912.7576919,,,,,-0.6353,3.5091,9.1657,0.0041,-0.0463,-0.0072
1776367912.757802,,,,,-0.5611,3.4469,9.1717,0.0053,-0.0463,-0.0075
1776367912.812594,,,,,-0.5910,3.4911,9.1932,0.0113,-0.0438,-0.0087
1776367912.814564,,,,,-0.5779,3.4804,9.1765,0.0133,-0.0438,-0.0096
1776367912.81476,,,,,-0.5396,3.4816,9.1944,0.0151,-0.0420,-0.0104
1776367912.815867,,,,,-0.6269,3.5043,9.2136,0.0160,-0.0397,-0.0116
1776367912.819576,,,,,-0.6927,3.5581,9.2052,0.0192,-0.0425,-0.0122
1776367912.819655,,,,,-0.6520,3.5390,9.1705,0.0182,-0.0466,-0.0124
1776367912.819961,,,,,-0.6293,3.5581,9.1836,0.0174,-0.0489,-0.0111
1776367912.874736,,,,,-0.6269,3.5474,9.1896,0.0127,-0.0499,-0.0104
1776367912.875206,,,,,-0.5755,3.5318,9.2112,0.0090,-0.0495,-0.0119
1776367912.875477,,,,,-0.6616,3.6036,9.2243,0.0069,-0.0486,-0.0134
1776367912.87577,,,,,-0.6461,3.5031,9.2112,0.0021,-0.0493,-0.0148
1776367912.9057999,,,,,-0.5779,3.5474,9.2195,0.0038,-0.0490,-0.0150
1776367912.905975,,,,,-0.6820,3.5450,9.1968,0.0015,-0.0467,-0.0154
1776367912.962636,,,,,-0.6401,3.5725,9.2100,-0.0024,-0.0484,-0.0148
1776367912.964535,,,,,-0.6185,3.5856,9.2279,-0.0110,-0.0536,-0.0133
1776367912.964743,,,,,-0.6221,3.5737,9.2243,-0.0148,-0.0531,-0.0142
1776367912.9663181,,,,,-0.5695,3.5234,9.2363,-0.0186,-0.0495,-0.0173
1776367912.966688,,,,,-0.6556,3.4863,9.2004,-0.0205,-0.0460,-0.0203
1776367912.9667299,,,,,-0.6891,3.4923,9.2255,-0.0214,-0.0490,-0.0191
1776367912.966963,,,,,-0.7071,3.5103,9.2387,-0.0197,-0.0544,-0.0185
1776367912.968013,,,,,-0.6580,3.5127,9.2195,-0.0192,-0.0588,-0.0171
1776367913.0235908,,,,,-0.4798,3.4445,9.1944,-0.0185,-0.0640,-0.0154
1776367913.024726,,,,,-0.5336,3.3858,9.1597,-0.0162,-0.0542,-0.0195
1776367913.024906,,,,,-0.5408,3.4062,9.1944,-0.0127,-0.0467,-0.0237
1776367913.055821,,,,,-0.6413,3.3870,9.1765,-0.0092,-0.0403,-0.0261
1776367913.0560489,,,,,-0.5838,3.4528,9.2100,-0.0035,-0.0373,-0.0254
1776367913.0561862,,,,,-0.6592,3.4397,9.2016,-0.0032,-0.0360,-0.0267
1776367913.145809,,,,,-0.5025,3.3942,9.2040,-0.0020,-0.0333,-0.0281
1776367913.1461499,,,,,-0.6772,3.4158,9.1956,0.0009,-0.0308,-0.0318
1776367913.146392,,,,,-0.6257,3.4481,9.2387,0.0020,-0.0322,-0.0338
1776367913.146652,,,,,-0.7011,3.5450,9.2901,0.0015,-0.0394,-0.0374
1776367913.1469388,,,,,-0.6592,3.5402,9.2925,-0.0043,-0.0553,-0.0444
1776367913.14714,,,,,-0.7454,3.4851,9.1944,-0.0090,-0.0620,-0.0493
1776367913.1498592,,,,,-0.6927,3.4612,9.1753,-0.0108,-0.0629,-0.0481
1776367913.150174,,,,,-0.6700,3.4229,9.1836,-0.0128,-0.0628,-0.0449
1776367913.150207,,,,,-0.7370,3.4289,9.1825,-0.0124,-0.0562,-0.0428
1776367913.1741,,,,,-0.5791,3.4433,9.2267,-0.0102,-0.0579,-0.0409
1776367913.174401,,,,,-0.6676,3.3559,9.1753,-0.0093,-0.0559,-0.0371
1776367913.174436,,,,,-0.6999,3.4265,9.2112,-0.0049,-0.0542,-0.0360
1776367913.176072,,,,,-0.8052,3.5868,9.2710,-0.0098,-0.0622,-0.0365
1776367913.176296,,,,,-0.6975,3.5163,9.2363,-0.0195,-0.0654,-0.0402
1776367913.176395,,,,,-0.6042,3.3954,9.2112,-0.0276,-0.0644,-0.0418
1776367913.292761,,,,,-0.5779,3.3236,9.1944,-0.0221,-0.0524,-0.0392
1776367913.293788,,,,,-0.7358,3.3942,9.2088,-0.0165,-0.0504,-0.0385
1776367913.293993,,,,,-0.6532,3.3404,9.2136,-0.0137,-0.0498,-0.0365
1776367913.3226418,,,,,-0.6891,3.4469,9.2530,-0.0093,-0.0521,-0.0334
1776367913.323838,,,,,-0.7334,3.4134,9.2387,-0.0087,-0.0533,-0.0348
1776367913.35258,,,,,-0.6209,3.3870,9.2303,-0.0075,-0.0539,-0.0331
1776367913.3545809,,,,,-0.6640,3.4014,9.2495,0.0024,-0.0504,-0.0330
1776367913.354727,,,,,-0.6042,3.3045,9.2303,0.0072,-0.0467,-0.0328
1776367913.354847,,,,,-0.6568,3.3882,9.2327,0.0072,-0.0454,-0.0315
1776367913.356626,,,,,-0.7430,3.4433,9.2399,0.0053,-0.0446,-0.0308
1776367913.356842,,,,,-0.7549,3.3308,9.1956,0.0098,-0.0431,-0.0283
1776367913.356991,,,,,-0.7322,3.3176,9.1920,0.0151,-0.0452,-0.0254
1776367913.3572109,,,,,-0.8794,3.4325,9.2243,0.0113,-0.0533,-0.0214
1776367913.3580601,,,,,-0.8758,3.5653,9.2626,-0.0008,-0.0599,-0.0197
1776367913.358109,,,,,-0.8853,3.5079,9.2698,-0.0087,-0.0655,-0.0194
1776367913.4126441,,,,,-0.7884,3.4193,9.2291,-0.0115,-0.0683,-0.0208
1776367913.414793,,,,,-0.8100,3.4014,9.2207,-0.0176,-0.0684,-0.0246
1776367913.41506,,,,,-0.6604,3.3105,9.2148,-0.0165,-0.0664,-0.0313
1776367913.415114,,,,,-0.4738,3.2638,9.2351,-0.0096,-0.0631,-0.0328
1776367913.417676,,,,,-0.6293,3.3799,9.2686,-0.0041,-0.0609,-0.0261
1776367913.4179788,,,,,-0.7501,3.3799,9.2542,-0.0032,-0.0554,-0.0279
1776367913.474657,,,,,-0.6975,3.5031,9.3296,-0.0047,-0.0545,-0.0302
1776367913.474989,,,,,-0.6975,3.3488,9.2483,-0.0128,-0.0505,-0.0371
1776367913.475017,,,,,-0.6568,3.3356,9.2566,-0.0113,-0.0489,-0.0403
1776367913.4752069,,,,,-0.6628,3.3069,9.2495,-0.0101,-0.0495,-0.0376
1776367913.475851,,,,,-0.7322,3.3559,9.2518,-0.0070,-0.0504,-0.0347
1776367913.475988,,,,,-0.7406,3.4959,9.3392,-0.0078,-0.0536,-0.0330
1776367913.4778318,,,,,-0.7944,3.5641,9.3404,-0.0203,-0.0527,-0.0389
1776367913.532532,,,,,-0.7573,3.3559,9.2471,-0.0342,-0.0457,-0.0501
1776367913.5626419,,,,,-0.6832,3.4074,9.2889,-0.0409,-0.0437,-0.0535
1776367913.564578,,,,,-0.7633,3.3607,9.2662,-0.0444,-0.0467,-0.0518
1776367913.564779,,,,,-0.6879,3.2901,9.2471,-0.0473,-0.0472,-0.0489
1776367913.564912,,,,,-0.7525,3.3380,9.2710,-0.0466,-0.0493,-0.0438
1776367913.565971,,,,,-0.7956,3.2435,9.2076,-0.0454,-0.0551,-0.0397
1776367913.566119,,,,,-0.7717,3.1920,9.1944,-0.0397,-0.0625,-0.0342
1776367913.566266,,,,,-0.7884,3.2100,9.2004,-0.0299,-0.0669,-0.0293
1776367913.623749,,,,,-0.7633,3.2411,9.2291,-0.0191,-0.0764,-0.0228
1776367913.6249862,,,,,-0.8614,3.6012,9.4122,-0.0176,-0.0809,-0.0195
1776367913.625251,,,,,-0.7274,3.2925,9.2686,-0.0377,-0.0846,-0.0244
1776367913.627852,,,,,-0.6461,3.0054,9.1190,-0.0373,-0.0903,-0.0179
1776367913.62818,,,,,-0.7370,3.0293,9.1394,-0.0154,-0.0950,-0.0072
1776367913.628216,,,,,-0.8052,3.0939,9.1525,0.0057,-0.0985,-0.0027
1776367913.682582,,,,,-0.6473,2.9982,9.0820,0.0235,-0.1013,-0.0011
1776367913.6845179,,,,,-0.6832,3.2267,9.2471,0.0484,-0.1020,0.0031
1776367913.6847029,,,,,-0.7525,3.3751,9.3272,0.0525,-0.1003,0.0034
1776367913.686038,,,,,-0.6975,3.4732,9.3811,0.0464,-0.1031,0.0009
1776367913.686335,,,,,-0.6580,3.5043,9.3978,0.0318,-0.0999,-0.0044
1776367913.686374,,,,,-0.6461,3.2949,9.2746,0.0173,-0.0958,-0.0098
1776367913.6866188,,,,,-0.6855,3.3057,9.3153,0.0156,-0.0932,-0.0087
1776367913.773466,,,,,-0.6377,3.1346,9.2339,0.0140,-0.0915,-0.0081
1776367913.775279,,,,,-0.7131,3.4253,9.3763,0.0232,-0.0953,-0.0041
1776367913.804707,,,,,-0.7059,3.3344,9.2865,0.0136,-0.0939,-0.0035
1776367913.805023,,,,,-0.7585,3.5976,9.4648,0.0076,-0.1013,-0.0014
1776367913.805064,,,,,-0.8028,3.5103,9.3703,-0.0163,-0.1081,0.0000
1776367913.805304,,,,,-0.7346,3.2818,9.2806,-0.0330,-0.1139,0.0027
1776367913.806287,,,,,-0.7657,3.3344,9.3021,-0.0328,-0.1202,0.0060
1776367913.809015,,,,,-0.7107,3.1705,9.2291,-0.0353,-0.1255,0.0070
1776367913.809273,,,,,-0.6556,3.0760,9.1657,-0.0278,-0.1268,0.0090
1776367913.809309,,,,,-0.6102,3.0018,9.0951,0.0050,-0.1194,0.0122
1776367913.809519,,,,,-0.5420,2.7924,8.9707,0.0322,-0.1087,0.0104
1776367913.8626509,,,,,-0.4463,2.7601,8.9910,0.0765,-0.0956,0.0087
1776367913.864371,,,,,-0.6963,3.4098,9.4409,0.1184,-0.0904,0.0124
1776367913.86707,,,,,-0.8865,4.4459,9.9290,0.0954,-0.1025,0.0124
1776367913.86741,,,,,-0.5408,3.5163,9.3691,0.0070,-0.1115,0.0050
1776367913.867454,,,,,-0.4642,2.9647,9.0879,-0.0121,-0.1095,0.0075
1776367913.867626,,,,,-0.6520,3.2255,9.2710,0.0121,-0.1064,0.0118
1776367913.9226391,,,,,-0.6796,3.1860,9.2160,0.0192,-0.1072,0.0104
1776367913.924339,,,,,-0.5827,3.0245,9.1119,0.0298,-0.1072,0.0099
1776367913.9270642,,,,,-0.5587,2.9384,9.0628,0.0548,-0.1032,0.0092
1776367913.927379,,,,,-0.5121,2.8762,9.0185,0.0864,-0.0932,0.0057
1776367913.9274209,,,,,-0.5432,2.8510,8.9994,0.1252,-0.0786,0.0014
1776367913.9276679,,,,,-0.6987,3.1430,9.1860,0.1637,-0.0693,-0.0012
1776367913.982769,,,,,-0.7944,3.8417,9.5629,0.1717,-0.0764,0.0027
1776367913.984558,,,,,-0.4833,3.6455,9.4134,0.1309,-0.0846,0.0003
1776367913.987058,,,,,-0.5001,3.5163,9.3416,0.1060,-0.0809,-0.0034
1776367913.9873621,,,,,-0.6580,3.4205,9.2913,0.0874,-0.0727,-0.0064
1776367913.987404,,,,,-0.5336,3.4361,9.2794,0.0854,-0.0658,-0.0092
1776367913.987576,,,,,-0.5803,3.2483,9.1597,0.0982,-0.0619,-0.0095
1776367913.987791,,,,,-0.6126,3.2686,9.2435,0.0987,-0.0686,-0.0031
1776367914.045512,,,,,-0.6317,3.6000,9.4062,0.0806,-0.0718,-0.0006
1776367914.045835,,,,,-0.4917,3.3823,9.2040,0.0812,-0.0677,-0.0003
1776367914.045984,,,,,-0.5492,3.3667,9.2160,0.0835,-0.0631,-0.0005
1776367914.04624,,,,,-0.5228,3.3715,9.2506,0.0834,-0.0570,-0.0027
1776367914.046423,,,,,-0.5097,3.3930,9.2219,0.0838,-0.0544,-0.0043
1776367914.047894,,,,,-0.5898,3.4612,9.2363,0.0803,-0.0550,-0.0032
1776367914.1334321,,,,,-0.5922,3.4181,9.2255,0.0803,-0.0554,-0.0021
1776367914.136159,,,,,-0.6640,3.3978,9.2291,0.0814,-0.0553,-0.0008
1776367914.1656902,,,,,-0.6173,3.4947,9.2818,0.0829,-0.0562,0.0024
1776367914.165938,,,,,-0.6784,3.8142,9.4026,0.0732,-0.0660,-0.0020
1776367914.166136,,,,,-0.5324,3.5629,9.2399,0.0458,-0.0745,-0.0044
1776367914.166389,,,,,-0.5551,3.4349,9.2411,0.0356,-0.0738,-0.0055
1776367914.166625,,,,,-0.5073,3.4504,9.2530,0.0341,-0.0725,-0.0075
1776367914.1672058,,,,,-0.5097,3.4038,9.2471,0.0342,-0.0681,-0.0093
1776367914.16743,,,,,-0.5480,3.4229,9.2100,0.0374,-0.0602,-0.0102
1776367914.1675892,,,,,-0.7071,3.4839,9.2148,0.0386,-0.0582,-0.0101
1776367914.1677701,,,,,-0.6030,3.4457,9.2195,0.0360,-0.0611,-0.0087
1776367914.2226062,,,,,-0.5827,3.4134,9.2207,0.0360,-0.0594,-0.0098
1776367914.2243881,,,,,-0.5755,3.4074,9.2016,0.0388,-0.0557,-0.0104
1776367914.227087,,,,,-0.6437,3.4445,9.2136,0.0414,-0.0548,-0.0072
1776367914.227382,,,,,-0.5958,3.3775,9.2040,0.0414,-0.0542,-0.0055
1776367914.2274282,,,,,-0.6281,3.4732,9.2387,0.0444,-0.0545,-0.0014
1776367914.227634,,,,,-0.5779,3.6072,9.2782,0.0428,-0.0545,-0.0023
1776367914.282623,,,,,-0.6090,3.5043,9.2459,0.0362,-0.0562,-0.0052
1776367914.284349,,,,,-0.6042,3.5498,9.2387,0.0313,-0.0547,-0.0072
1776367914.2872782,,,,,-0.5432,3.4851,9.2279,0.0261,-0.0545,-0.0090
1776367914.2873652,,,,,-0.6126,3.4493,9.2052,0.0247,-0.0510,-0.0102
1776367914.287738,,,,,-0.6209,3.4385,9.2303,0.0264,-0.0510,-0.0099
1776367914.28799,,,,,-0.5862,3.4469,9.2351,0.0293,-0.0538,-0.0075
1776367914.34528,,,,,-0.6150,3.4947,9.2339,0.0299,-0.0564,-0.0070
1776367914.374992,,,,,-0.5767,3.4804,9.2160,0.0298,-0.0579,-0.0075
1776367914.375185,,,,,-0.6389,3.5330,9.1992,0.0299,-0.0614,-0.0084
1776367914.375349,,,,,-0.5635,3.4947,9.2171,0.0240,-0.0608,-0.0079
1776367914.4043038,,,,,-0.6150,3.4792,9.2160,0.0232,-0.0611,-0.0078
1776367914.404664,,,,,-0.5970,3.4768,9.2219,0.0223,-0.0594,-0.0073
1776367914.404953,,,,,-0.5827,3.4397,9.2064,0.0238,-0.0586,-0.0076
1776367914.405151,,,,,-0.6090,3.4217,9.2064,0.0258,-0.0567,-0.0070
1776367914.406116,,,,,-0.5539,3.4181,9.1968,0.0283,-0.0559,-0.0061
1776367914.406462,,,,,-0.6150,3.4636,9.2004,0.0313,-0.0542,-0.0052
1776367914.4065018,,,,,-0.6209,3.4337,9.2195,0.0334,-0.0562,-0.0043
1776367914.407983,,,,,-0.5767,3.4744,9.2387,0.0363,-0.0573,-0.0050
1776367914.46266,,,,,-0.5838,3.5091,9.2136,0.0371,-0.0573,-0.0066
1776367914.4643672,,,,,-0.6030,3.5186,9.2171,0.0344,-0.0562,-0.0075
1776367914.467058,,,,,-0.5587,3.4672,9.2076,0.0336,-0.0536,-0.0064
1776367914.46735,,,,,-0.5336,3.4887,9.2183,0.0345,-0.0507,-0.0073
1776367914.467392,,,,,-0.5707,3.4875,9.2028,0.0341,-0.0492,-0.0090
1776367914.467634,,,,,-0.5767,3.4899,9.2016,0.0342,-0.0492,-0.0089
1776367914.522639,,,,,-0.6353,3.5043,9.2112,0.0348,-0.0542,-0.0070
1776367914.524168,,,,,-0.6485,3.5019,9.2112,0.0327,-0.0570,-0.0063
1776367914.527035,,,,,-0.6712,3.4983,9.2004,0.0331,-0.0594,-0.0058
1776367914.5272262,,,,,-0.6664,3.5031,9.2183,0.0328,-0.0651,-0.0041
1776367914.554199,,,,,-0.6329,3.4911,9.1896,0.0316,-0.0690,-0.0021
1776367914.5544589,,,,,-0.6197,3.4552,9.2004,0.0319,-0.0718,-0.0020
1776367914.582647,,,,,-0.6317,3.5115,9.2004,0.0324,-0.0748,-0.0017
1776367914.5838668,,,,,-0.5838,3.5474,9.2016,0.0305,-0.0741,-0.0015
1776367914.6127832,,,,,-0.5958,3.5198,9.1836,0.0264,-0.0718,-0.0021
1776367914.6146681,,,,,-0.5707,3.4409,9.1992,0.0237,-0.0689,-0.0021
1776367914.614964,,,,,-0.5683,3.4828,9.2052,0.0266,-0.0672,-0.0031
1776367914.6150029,,,,,-0.5767,3.5115,9.2064,0.0276,-0.0669,-0.0035
1776367914.616215,,,,,-0.5743,3.5222,9.1944,0.0255,-0.0648,-0.0049
1776367914.616433,,,,,-0.5779,3.5318,9.1825,0.0224,-0.0632,-0.0049
1776367914.618549,,,,,-0.5838,3.5163,9.1872,0.0206,-0.0602,-0.0058
1776367914.618825,,,,,-0.5707,3.5270,9.1992,0.0189,-0.0600,-0.0061
1776367914.6742342,,,,,-0.6150,3.5198,9.1992,0.0173,-0.0602,-0.0053
1776367914.674537,,,,,-0.5898,3.4828,9.2052,0.0170,-0.0583,-0.0069
1776367914.704299,,,,,-0.6042,3.4720,9.2148,0.0215,-0.0640,-0.0050
1776367914.7044501,,,,,-0.6233,3.4804,9.2219,0.0224,-0.0651,-0.0044
1776367914.7071831,,,,,-0.6281,3.5055,9.2124,0.0226,-0.0686,-0.0049
1776367914.7075222,,,,,-0.6221,3.4971,9.2112,0.0254,-0.0716,-0.0037
1776367914.7075682,,,,,-0.6090,3.5258,9.2100,0.0247,-0.0745,-0.0034
1776367914.707859,,,,,-0.6209,3.5067,9.2183,0.0254,-0.0783,-0.0020
1776367914.792694,,,,,-0.5982,3.5342,9.2219,0.0250,-0.0803,-0.0024
1776367914.7945302,,,,,-0.6054,3.5055,9.2004,0.0240,-0.0843,-0.0020
1776367914.79711,,,,,-0.5671,3.4816,9.2183,0.0255,-0.0869,-0.0023
1776367914.79749,,,,,-0.5527,3.4863,9.2028,0.0261,-0.0863,-0.0027
1776367914.7975302,,,,,-0.5563,3.4863,9.1992,0.0264,-0.0857,-0.0029
1776367914.797597,,,,,-0.5228,3.5186,9.2064,0.0289,-0.0852,-0.0032
1776367914.797861,,,,,-0.5348,3.5055,9.2124,0.0273,-0.0851,-0.0044
1776367914.7980428,,,,,-0.5097,3.4947,9.1980,0.0266,-0.0838,-0.0063
1776367914.798954,,,,,-0.5216,3.4995,9.2076,0.0279,-0.0817,-0.0066
1776367914.8527172,,,,,-0.5097,3.5055,9.2136,0.0281,-0.0819,-0.0075
1776367914.854521,,,,,-0.5444,3.5127,9.2004,0.0278,-0.0825,-0.0073
1776367914.8548281,,,,,-0.5396,3.4828,9.2004,0.0286,-0.0835,-0.0076
1776367914.854859,,,,,-0.5551,3.4887,9.1992,0.0299,-0.0849,-0.0081
1776367914.8558452,,,,,-0.5061,3.4469,9.2016,0.0322,-0.0857,-0.0089
1776367914.856021,,,,,-0.5444,3.4995,9.1992,0.0371,-0.0855,-0.0084
1776367914.9126,,,,,-0.5456,3.5222,9.2040,0.0391,-0.0874,-0.0086
1776367914.913934,,,,,-0.5492,3.5270,9.1992,0.0382,-0.0890,-0.0082
1776367914.914135,,,,,-0.5240,3.5055,9.1825,0.0380,-0.0904,-0.0086
1776367914.9746492,,,,,-0.5503,3.5342,9.2136,0.0396,-0.0913,-0.0073
1776367914.974926,,,,,-0.5001,3.5210,9.1956,0.0397,-0.0909,-0.0079
1776367914.977151,,,,,-0.5121,3.5306,9.1860,0.0388,-0.0898,-0.0084
1776367914.97738,,,,,-0.5013,3.5414,9.1765,0.0379,-0.0884,-0.0082
1776367914.977588,,,,,-0.4977,3.5581,9.1825,0.0357,-0.0851,-0.0086
1776367915.004121,,,,,-0.4833,3.5629,9.1825,0.0296,-0.0771,-0.0096
1776367915.0331788,,,,,-0.4953,3.5761,9.1693,0.0261,-0.0713,-0.0110
1776367915.035412,,,,,-0.5013,3.5557,9.1693,0.0223,-0.0669,-0.0116
1776367915.035721,,,,,-0.4822,3.5282,9.1789,0.0205,-0.0626,-0.0128
1776367915.0357609,,,,,-0.4845,3.5031,9.1765,0.0205,-0.0574,-0.0131
1776367915.03597,,,,,-0.4977,3.5306,9.1884,0.0224,-0.0531,-0.0140
1776367915.065498,,,,,-0.4977,3.5246,9.1860,0.0223,-0.0515,-0.0147
1776367915.065881,,,,,-0.5085,3.5234,9.1753,0.0232,-0.0487,-0.0156
1776367915.065918,,,,,-0.5168,3.5031,9.1836,0.0238,-0.0463,-0.0165
1776367915.06904,,,,,-0.5503,3.5390,9.2052,0.0255,-0.0487,-0.0165
1776367915.06928,,,,,-0.5168,3.5174,9.1956,0.0252,-0.0490,-0.0160
1776367915.069419,,,,,-0.5408,3.5665,9.1968,0.0257,-0.0486,-0.0163
