time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776361248.321944,,,,,-0.4582,1.1832,11.2199,3.6679,0.4980,-0.1625
1776361248.322011,,,,,-0.2584,1.6558,11.0740,4.2185,0.5980,-0.2231
1776361248.322022,55,7.7,DRV1,52,0.2273,1.2873,11.1505,4.7516,0.6958,-0.3682
1776361248.32203,,,,,0.8136,1.3184,11.0967,4.9966,0.7952,-0.6132
1776361248.3225238,,,,,0.7789,1.2969,10.6768,5.0036,0.8347,-0.9963
1776361248.3808682,,,,,0.8183,0.8423,10.3525,5.0036,0.8195,-1.4581
1776361248.381035,,,,,-0.6353,0.1065,9.3117,5.0036,0.7274,-1.9772
1776361248.408509,,,,,-0.3135,3.5797,9.7160,5.0036,0.7178,-2.5855
1776361248.410393,,,,,-1.1258,9.2530,11.6770,5.0036,-0.4001,-2.1759
1776361248.438522,,,,,-3.9781,21.5916,15.8800,5.0036,-2.0363,-2.0107
1776361248.440484,,,,,0.6461,25.2311,20.2552,5.0036,-2.8986,-2.2573
1776361248.4407208,,,,,2.9587,26.5017,22.1037,5.0036,-3.5868,-2.6632
1776361248.4689631,,,,,4.7390,24.5970,26.2253,5.0036,-4.4834,-2.8640
1776361248.470585,,,,,6.6485,17.0417,26.6716,4.9030,-4.5919,-3.7756
1776361248.474398,,,,,15.1143,-12.4594,9.8704,4.8993,-1.4546,-4.4796
1776361248.4747462,,,,,15.4313,10.0570,6.1842,4.8151,0.6365,-3.2538
1776361248.474786,,,,,25.7707,27.2231,34.3274,2.7106,1.5400,-1.2753
1776361248.474999,,,,,17.7045,21.8560,32.7637,-0.6891,2.2662,0.6322
1776361248.475188,,,,,13.0612,11.4999,26.3330,-2.9732,2.4819,1.8298
1776361248.475374,,,,,7.0205,1.9789,16.8120,-3.7877,2.4206,2.1750
1776361248.5899892,,,,,2.4395,-2.3749,7.3196,-3.9302,1.9734,2.0644
1776361248.591329,,,,,-3.1358,-2.5890,5.6339,-4.0122,1.1756,1.8389
1776361248.591599,,,,,-4.4925,-2.8534,5.0991,-4.1159,0.1730,1.6593
1776361248.5916538,,,,,-4.0798,-2.6225,5.1733,-4.1769,-0.8865,1.5902
1776361248.591906,,,,,-2.5615,-1.9011,5.7141,-4.2021,-1.7234,1.5850
1776361248.592797,,,,,-1.1318,-0.5659,6.9547,-4.2477,-2.1551,1.6029
1776361248.593069,,,,,-0.2297,0.6341,8.4395,-4.3755,-2.2043,1.6451
1776361248.6214452,,,,,-0.0610,1.4752,9.5210,-4.5903,-1.9856,1.7133
1776361248.621809,,,,,-0.9093,2.2636,10.1647,-4.8555,-1.6617,1.7801
1776361248.6220422,,,,,-4.3059,5.2116,12.2345,-5.0036,-1.6420,1.9338
1776361248.622298,,,,,-4.1348,5.6267,12.8363,-5.0036,-1.6057,1.8108
1776361248.622545,,,,,-4.2784,5.9497,13.4548,-5.0036,-1.5009,1.6235
1776361248.679978,,,,,-4.5452,6.4343,14.2995,-5.0036,-1.4158,1.4064
1776361248.6802208,,,,,-4.6050,7.0169,15.4289,-5.0036,-1.4048,1.1874
1776361248.7085052,,,,,-4.7521,7.6642,16.7246,-5.0036,-1.4668,0.9823
1776361248.709913,,,,,-4.8730,9.4074,18.2273,-5.0036,-1.6119,0.8231
1776361248.710199,,,,,-4.0822,12.3673,20.0889,-5.0036,-1.9183,0.7055
1776361248.7389162,,,,,0.7896,18.6939,22.6098,-5.0036,-1.7946,0.7613
1776361248.740821,,,,,1.8748,20.9671,22.4674,-5.0036,-1.4652,0.9849
1776361248.7410822,,,,,2.8498,23.6817,21.2494,-5.0036,-1.0725,1.3967
1776361248.741121,,,,,3.3260,26.4921,18.5731,-5.0036,-0.6077,1.8524
1776361248.743637,,,,,4.3537,30.6066,14.3198,-5.0036,-0.0588,2.2216
1776361248.798614,,,,,4.3968,35.5729,8.4132,-5.0036,0.6272,2.3414
1776361248.828556,,,,,-2.1846,38.7613,0.5563,-5.0036,1.1965,2.0737
1776361248.830466,,,,,-10.9543,38.9192,-8.8582,-5.0036,0.7860,1.8164
1776361248.8308108,,,,,-13.5242,36.1364,-17.6841,-4.6772,-0.5189,1.8025
1776361248.8308449,,,,,-8.9683,35.8935,-20.9791,-3.0882,-1.5295,1.7407
1776361248.832234,,,,,-4.8526,35.2451,-18.9727,-1.0757,-1.4384,1.3819
1776361248.832478,,,,,-3.4660,22.1934,-11.9091,0.8238,-0.5979,0.8856
1776361248.832646,,,,,-7.0756,-3.4062,12.2895,4.9993,1.7294,0.6539
1776361248.833706,,,,,0.7226,-3.0796,20.1834,5.0036,0.3870,0.7170
1776361248.833905,,,,,6.4487,8.3689,9.2004,4.8733,-0.2842,0.4583
1776361248.889777,,,,,-0.6461,0.7286,4.4124,4.8949,0.6486,-0.0848
1776361248.890932,,,,,-6.2165,10.8167,16.4590,5.0036,1.3239,-0.2773
1776361248.8911629,,,,,-3.8321,28.5141,26.9144,5.0036,1.2581,-0.7182
1776361248.921029,,,,,2.6752,32.2839,31.9968,4.7021,1.8187,-1.1632
1776361248.921249,,,,,1.1462,24.1699,23.1087,2.4377,2.6113,-1.1895
1776361248.921269,,,,,-0.9906,4.8562,12.9069,0.7014,2.1944,-0.7547
1776361248.921379,,,,,-8.0542,8.5328,14.4036,0.3800,1.7859,-0.5742
1776361248.92146,,,,,-1.0899,3.0975,11.1290,0.0289,1.0174,-0.2961
1776361248.923451,,,,,0.0993,3.2722,10.6397,0.0472,0.5411,-0.1287
1776361249.01021,,,,,-0.1615,2.7900,10.2915,0.0024,0.3531,-0.0924
1776361249.010473,,,,,-0.9176,2.9025,9.6395,-0.0082,0.2085,-0.0586
1776361249.010546,,,,,-0.4618,2.5292,9.5880,0.0250,0.1115,-0.0345
1776361249.0118852,,,,,-0.1723,2.4634,9.6610,0.0464,0.0681,-0.0232
1776361249.0121138,,,,,-0.4295,2.3832,9.7125,0.0765,-0.0017,0.0008
1776361249.0121331,,,,,-0.2931,2.5208,9.6144,0.1103,-0.0412,0.0128
1776361249.0136268,,,,,-0.2393,2.7601,9.5294,0.1475,-0.0683,0.0199
1776361249.013854,,,,,-0.4702,2.5268,9.6120,0.1814,-0.0921,0.0287
1776361249.0138738,,,,,-0.3362,2.5388,9.6766,0.2138,-0.1200,0.0397
1776361249.218616,,,,,-0.0790,2.4323,9.6814,0.2443,-0.1399,0.0417
1776361249.220767,,,,,0.1125,2.5484,9.6144,0.2757,-0.1491,0.0374
1776361249.2208698,,,,,0.1089,2.4036,9.7316,0.2845,-0.1544,0.0315
1776361249.250734,,,,,0.3194,2.9228,9.5210,0.2888,-0.1492,0.0208
1776361249.2509289,,,,,0.4415,2.6620,9.5689,0.2860,-0.1329,0.0044
1776361249.2510898,,,,,0.4164,2.5807,9.5856,0.2842,-0.1058,-0.0157
1776361249.251217,,,,,0.1986,3.0305,9.4122,0.2831,-0.0808,-0.0405
1776361249.251294,,,,,-0.0263,2.7254,9.4433,0.2685,-0.0681,-0.0469
1776361249.28086,,,,,0.1292,2.6548,9.5486,0.2459,-0.0507,-0.0444
1776361249.281198,,,,,0.0682,2.7697,9.3440,0.2279,-0.0246,-0.0531
1776361249.283552,,,,,-0.1424,3.0580,9.4062,0.2292,0.0003,-0.0625
1776361249.283815,,,,,-0.3721,2.6094,10.1145,0.4317,0.1584,-0.2566
1776361249.284,,,,,-0.2548,2.3617,10.3167,0.5774,0.1411,-0.2654
1776361249.28438,,,,,-0.5503,2.4526,10.4602,0.7695,0.1292,-0.2639
1776361249.284649,,,,,-0.2154,2.0722,10.6552,1.0145,0.1078,-0.2896
1776361249.310673,,,,,-0.0778,1.8556,10.8897,1.3294,0.0870,-0.3010
1776361249.3109162,,,,,-0.3434,2.1930,10.6995,1.7016,0.1016,-0.3038
1776361249.338397,,,,,-0.4786,1.4644,10.8969,2.1031,0.1465,-0.2636
1776361249.340328,,,,,-0.4211,1.3603,11.0668,2.5545,0.2407,-0.2152
1776361249.340642,,,,,-0.2261,1.4680,11.1960,3.0467,0.3635,-0.2069
1776361249.340837,,,,,-0.4869,1.1677,11.1817,3.5598,0.5046,-0.1833
1776361249.342467,,,,,0.0455,1.4596,11.1266,4.1091,0.6051,-0.2072
1776361249.342675,,,,,0.5791,1.4489,11.0393,4.6404,0.7085,-0.3128
1776361249.398766,,,,,0.5456,1.4800,10.6349,4.9763,0.7966,-0.5234
1776361249.399719,,,,,-0.5252,0.4522,9.7220,5.0036,0.8147,-1.2245
1776361249.428589,,,,,0.3494,0.4439,9.0018,5.0036,0.7883,-1.7619
1776361249.4304261,,,,,-0.7178,2.2122,9.0461,5.0036,0.7563,-2.2927
1776361249.430635,,,,,0.4259,6.5276,10.4339,5.0036,0.6962,-2.7199
1776361249.4320378,,,,,-2.9767,14.9121,13.4273,5.0036,0.2366,-2.3830
1776361249.432197,,,,,-1.9681,25.3950,19.2610,5.0036,-1.2562,-2.0455
1776361249.4323058,,,,,2.3713,24.9631,20.0291,5.0036,-2.3879,-2.2055
1776361249.432508,56,7.5,DRV1,52,4.4578,25.7037,23.9462,5.0036,-2.9856,-2.5917
1776361249.4889019,,,,,5.8229,20.7326,27.2913,5.0036,-3.6776,-2.9013
1776361249.489627,,,,,9.7651,8.8427,21.9051,4.9995,-4.5212,-3.2037
1776361249.491925,,,,,18.5491,-16.5870,-2.3019,4.8695,-2.9729,-4.4721
1776361249.5801861,,,,,22.6313,29.3168,28.0929,4.9918,0.2352,-3.7021
1776361249.5804439,,,,,20.7649,24.0012,31.8796,4.1818,1.2171,-1.8604
1776361249.5804632,,,,,17.0847,18.7765,31.4142,1.0621,1.9525,0.4166
1776361249.5817401,,,,,12.0526,7.3232,21.8967,-2.0945,2.6003,2.1101
1776361249.638676,,,,,6.0036,-0.1328,13.5075,-3.6382,3.0543,2.7306
1776361249.6406898,,,,,0.8255,-1.3926,8.8822,-4.0658,3.1513,2.5288
1776361249.640954,,,,,-2.6070,-0.9476,6.5133,-4.2499,2.6873,2.0679
1776361249.640996,,,,,-5.2869,-1.4656,5.0728,-4.4732,1.7688,1.6637
1776361249.642292,,,,,-6.0945,-1.6869,4.6349,-4.6594,0.5055,1.3980
1776361249.642446,,,,,0.4869,2.9013,9.5438,-4.9914,-2.3085,1.3045
1776361249.642463,,,,,0.5755,3.7543,10.4399,-5.0036,-2.1564,1.4739
1776361249.6435452,,,,,0.2788,4.2197,10.8000,-5.0036,-1.9734,1.6857
1776361249.6436632,,,,,-0.4032,4.4578,10.7844,-5.0036,-1.8095,1.9077
1776361249.643761,,,,,-1.0792,4.5990,10.7306,-5.0036,-1.7103,2.1194
1776361249.698346,,,,,-1.4381,4.8933,10.9460,-5.0036,-1.6458,2.3069
1776361249.70014,,,,,-1.5039,5.4903,11.5980,-5.0036,-1.4542,2.4668
1776361249.700268,,,,,-1.4644,6.3266,12.5157,-5.0036,-1.3157,2.4031
1776361249.701548,,,,,-1.6678,7.2921,13.5565,-5.0036,-1.2072,2.2655
1776361249.701639,,,,,-2.1464,8.5914,15.2997,-5.0036,-1.1703,2.0841
1776361249.7017238,,,,,-2.1870,9.7304,16.6181,-5.0036,-1.2071,1.7310
1776361249.789773,,,,,-1.6917,11.8481,18.1484,-5.0036,-1.3098,1.6038
1776361249.791378,,,,,-0.2800,14.3139,19.6666,-5.0036,-1.4087,1.5427
1776361249.7915049,,,,,1.1713,16.3968,20.7840,-5.0036,-1.3815,1.5889
1776361249.794657,,,,,1.7898,17.8804,21.1131,-5.0036,-1.2071,1.7211
1776361249.794832,,,,,1.5278,19.5039,20.8080,-5.0036,-0.9746,1.8896
1776361249.7948601,,,,,0.3649,21.8034,19.5816,-5.0036,-0.7723,2.0525
1776361249.794965,,,,,0.0658,26.0363,17.1254,-5.0036,-0.6212,2.0456
1776361249.79508,,,,,2.5280,31.8473,12.8339,-5.0036,-0.2792,1.6454
1776361249.795089,,,,,2.1834,35.2247,6.4893,-5.0036,0.5202,1.6454
1776361249.8793821,,,,,-9.2973,35.3874,-9.5402,-4.9505,1.3045,0.4914
1776361249.908627,,,,,-13.2359,34.0965,-16.2520,-4.2359,0.6434,-0.0498
1776361249.910503,,,,,-10.5619,33.8692,-19.1821,-2.8020,-0.2822,-0.4003
1776361249.910819,,,,,-5.4843,31.4859,-19.0181,-1.0637,-0.6720,-0.5921
1776361249.910861,,,,,-3.5605,27.9470,-15.8094,0.8144,-0.3897,-0.6277
1776361249.9119282,,,,,0.9751,22.5595,-8.4526,2.6243,0.0428,-0.3751
1776361249.915627,,,,,0.2680,2.4670,26.3043,4.9990,3.5021,0.6550
1776361249.915931,,,,,-5.3180,-4.9555,19.1497,4.9868,1.6796,1.2538
1776361249.915979,,,,,-0.2154,4.5499,4.2532,4.7548,-0.2463,2.2509
1776361249.916269,,,,,0.4905,6.0060,3.2219,4.9164,-0.1500,1.8176
1776361249.916467,,,,,-14.4371,15.2459,16.8335,5.0036,1.1599,0.4514
1776361249.939955,,,,,-12.7825,25.8987,28.2796,4.9929,0.9751,-0.5690
1776361249.998435,,,,,6.6413,35.2762,36.7765,4.0934,1.3743,-1.1321
1776361250.000323,,,,,6.4223,10.2449,11.2857,0.9859,1.9288,-0.9991
1776361250.0005162,,,,,-5.2690,6.4367,16.2508,0.3236,1.8575,-0.6553
1776361250.00053,,,,,-5.4030,6.2010,10.5093,-0.0838,1.3529,-0.5330
1776361250.0018618,,,,,-0.9476,2.5125,11.1864,-0.1286,0.8311,-0.2758
1776361250.0019698,,,,,-0.0479,2.6417,10.3992,-0.1092,0.5098,-0.1657
1776361250.004452,,,,,-0.3589,3.2076,9.8812,-0.0648,0.2622,-0.0961
1776361250.004576,,,,,-0.2142,3.3811,9.6885,-0.0418,0.2123,-0.0823
1776361250.004593,,,,,-1.3113,2.8056,9.7388,-0.0072,0.1258,-0.0467
1776361250.0602071,,,,,-0.4798,2.6189,9.8309,0.0163,0.0470,-0.0067
1776361250.0603268,,,,,-0.0048,2.9779,9.6048,0.0386,0.0024,0.0101
1776361250.090604,,,,,-0.0670,2.8223,9.6012,0.0550,-0.0130,0.0151
1776361250.090806,,,,,-0.4355,2.6465,9.6538,0.0803,-0.0293,0.0159
1776361250.090875,,,,,-0.6245,2.6321,9.6634,0.1200,-0.0724,0.0257
1776361250.091699,,,,,-0.4666,2.1679,9.5868,0.1590,-0.1229,0.0441
1776361250.0917702,,,,,-0.0371,2.4598,9.6275,0.2042,-0.1559,0.0531
1776361250.091862,,,,,-0.0263,2.6249,9.6096,0.2390,-0.1671,0.0461
1776361250.091962,,,,,0.0215,2.5555,9.5450,0.2715,-0.1765,0.0414
1776361250.178889,,,,,0.3063,2.5196,9.5486,0.2961,-0.1848,0.0374
1776361250.18044,,,,,0.4606,2.6357,9.5988,0.3033,-0.1765,0.0235
1776361250.180676,,,,,0.6197,2.5496,9.5797,0.3053,-0.1510,0.0043
1776361250.1820512,,,,,0.6772,2.9252,9.4217,0.3001,-0.1101,-0.0221
1776361250.182264,,,,,0.3494,2.8917,9.4002,0.2863,-0.0591,-0.0440
1776361250.182302,,,,,0.2441,2.6369,9.4792,0.2805,-0.0270,-0.0571
1776361250.183688,,,,,0.3362,2.7350,9.5115,0.2828,-0.0011,-0.0753
1776361250.183773,,,,,0.1543,3.0365,9.4134,0.2954,0.0298,-0.0942
1776361250.1838222,,,,,-0.1256,2.5029,9.5665,0.3086,0.0499,-0.0973
1776361250.2686038,,,,,-0.2130,2.7793,9.5462,0.3401,0.0649,-0.1037
1776361250.270401,,,,,-0.5061,3.1370,9.3799,0.3621,0.0623,-0.0996
1776361250.270614,,,,,-0.2082,2.8439,9.5282,0.3818,0.0635,-0.0988
1776361250.272042,,,,,-0.0670,2.8762,9.5330,0.4079,0.0715,-0.1093
1776361250.272198,,,,,0.0096,3.0568,9.5127,0.4381,0.0866,-0.1449
1776361250.2756019,,,,,0.0323,3.0652,9.4696,0.4876,0.1109,-0.1675
1776361250.275656,,,,,-0.3553,2.9025,9.6048,0.5395,0.1173,-0.1640
1776361250.275711,,,,,-0.3805,2.8845,9.4672,0.5875,0.1177,-0.1715
1776361250.3608909,,,,,-0.2034,3.0831,9.5952,0.7831,0.1095,-0.2178
1776361250.361223,,,,,-0.0215,2.9827,9.8847,0.9273,0.1020,-0.2341
1776361250.3613162,,,,,-0.0227,2.5196,10.1300,1.1154,0.1031,-0.2408
1776361250.361443,,,,,-0.0598,2.7829,10.2030,1.3467,0.1170,-0.2682
1776361250.362487,,,,,-0.0849,2.5962,10.3813,1.6470,0.1491,-0.2757
1776361250.3627882,,,,,-0.1627,1.8820,10.6576,1.9975,0.1794,-0.2622
1776361250.3628008,,,,,-0.1878,1.9190,10.7115,2.4022,0.2688,-0.2605
1776361250.364625,,,,,-0.3757,2.0985,10.6696,2.8251,0.3729,-0.2240
1776361250.364827,,,,,-0.6784,1.9525,10.7462,3.2712,0.4607,-0.1846
1776361250.418546,,,,,-0.1771,1.7348,10.9603,4.3074,0.6242,-0.2651
1776361250.420305,,,,,0.5085,1.6534,11.1613,4.3074,0.7095,-0.4794
1776361250.420537,57,9.6,DRV1,52,0.9033,1.4249,11.1254,4.8330,0.7472,-0.8181
1776361250.420557,,,,,0.6102,1.0576,10.6504,5.0033,0.7217,-1.2908
1776361250.42181,,,,,-0.3793,0.4833,10.0439,5.0036,0.6258,-1.8167
1776361250.421935,,,,,0.0790,-0.2213,9.2040,5.0036,0.7130,-2.4823
1776361250.50988,,,,,-0.6688,1.7922,8.9587,5.0036,0.7578,-2.8282
1776361250.511431,,,,,0.6281,5.9091,10.8957,5.0036,0.2575,-2.2680
1776361250.511643,,,,,-2.7505,13.8281,14.2241,5.0036,-1.4641,-1.8686
1776361250.511672,,,,,-4.5966,25.9023,19.0062,5.0036,-1.4641,-2.1075
1776361250.513129,,,,,1.3400,25.8999,21.5354,5.0036,-2.9897,-2.5253
1776361250.513351,,,,,4.5727,27.4229,25.6558,5.0036,-3.6446,-2.7574
1776361250.5133781,,,,,4.6528,23.3982,28.0020,5.0036,-4.1858,-3.1653
1776361250.513526,,,,,6.8794,9.4002,22.3310,5.0002,-4.8674,-4.4928
1776361250.513663,,,,,14.6907,-14.5208,-3.7376,4.9268,-3.5297,-4.3223
1776361250.598498,,,,,20.0423,23.7380,31.5194,4.1035,0.3722,-2.8268
1776361250.600457,,,,,17.8612,17.9725,31.0923,0.9922,1.2330,-0.6891
1776361250.6007738,,,,,13.5147,7.2837,21.9290,-2.0560,2.1351,1.0249
1776361250.600823,,,,,7.9956,0.3111,13.3771,-3.6223,2.7683,1.8634
1776361250.60382,,,,,3.1621,-1.1952,8.6261,-4.3294,2.7943,1.8479
1776361250.604105,,,,,-3.7017,-2.0088,4.2305,-4.5190,2.0142,1.6669
1776361250.6041448,,,,,-5.4796,-2.4227,3.6790,-4.6271,0.8245,1.5472
1776361250.6043599,,,,,-4.9914,-2.2732,3.6203,-4.6433,-0.5232,1.5415
1776361250.691754,,,,,-3.0497,-1.5362,4.1587,-4.6229,-1.6441,1.5823
1776361250.69214,,,,,-1.1294,-0.5324,5.4461,-4.6252,-2.2970,1.6272
1776361250.692342,,,,,0.2800,0.7358,7.0516,-4.6785,-2.4826,1.6877
1776361250.69247,,,,,0.9535,1.8879,8.4562,-4.8307,-2.3248,1.7561
1776361250.6927319,,,,,0.7848,3.0126,9.4373,-4.9848,-1.9824,1.8129
1776361250.6930392,,,,,0.0598,3.7137,9.9625,-5.0036,-1.6122,1.8604
1776361250.6932669,,,,,-1.0205,4.1276,10.0546,-5.0036,-1.3259,1.9030
1776361250.693304,,,,,-2.2385,4.4782,10.0965,-5.0036,-1.2000,1.9297
1776361250.7218628,,,,,-3.1166,4.9484,10.3717,-5.0036,-1.2481,1.9531
1776361250.808844,,,,,-3.1286,6.4283,11.7679,-5.0036,-1.5620,1.9415
1776361250.8099961,,,,,-2.8570,7.0600,12.5097,-5.0036,-1.6403,1.9021
1776361250.812918,,,,,-2.8977,7.8808,13.3472,-5.0036,-1.6493,1.8025
1776361250.813169,,,,,-3.0987,8.7852,13.9777,-5.0036,-1.6383,1.6840
1776361250.840584,,,,,-3.2255,10.2329,14.9372,-5.0036,-1.6530,1.5653
1776361250.840918,,,,,-2.9396,12.1268,16.1707,-5.0036,-1.6817,1.4739
1776361250.840964,,,,,-2.1846,14.1619,17.4437,-5.0036,-1.6023,1.4429
1776361250.8412008,,,,,-1.1868,15.9900,18.5982,-5.0036,-1.4051,1.5229
1776361250.842007,,,,,-0.4092,17.4951,19.4058,-5.0036,-1.1084,1.6522
1776361250.84224,,,,,0.0467,19.0433,19.7097,-5.0036,-0.7509,1.7921
1776361250.8423831,,,,,-0.0742,21.2841,19.3472,-5.0036,-0.3954,1.8999
1776361250.843672,,,,,1.6235,32.5675,10.1719,-5.0036,0.3627,1.7697
1776361250.8438962,,,,,-0.0383,33.8967,3.5773,-5.0036,1.0563,1.3367
1776361250.844034,,,,,-6.0407,33.9613,-4.0606,-5.0036,1.4274,0.8260
1776361250.898897,,,,,-11.5693,30.8016,-11.6638,-4.8671,0.9844,0.3847
1776361250.900565,,,,,-12.5527,30.9464,-15.0401,-3.8168,-0.0473,0.0699
1776361250.929722,,,,,-5.3372,29.9258,-11.3779,-0.8254,-1.1130,-0.1717
1776361250.930183,,,,,0.0981,16.6086,-5.4257,0.6358,-0.4586,-0.2219
1776361250.931541,,,,,1.7623,-3.0796,-7.3950,3.2529,1.5702,-0.0098
1776361250.960122,,,,,-8.2911,-5.3157,10.1515,4.9521,2.3008,-0.2384
1776361250.960298,,,,,0.8423,-3.8321,16.6636,5.0025,0.6681,0.1103
1776361250.9604301,,,,,6.9846,8.3043,10.2724,4.8011,-0.3552,0.2986
1776361250.96168,,,,,1.6199,3.9649,6.4104,4.8297,0.0768,0.2633
1776361250.961932,,,,,-3.5677,8.3043,15.9135,5.0036,0.8123,0.1158
1776361250.961969,,,,,-5.5286,26.7912,26.6309,4.9979,1.2364,-0.6005
1776361251.048373,,,,,0.4833,21.4026,22.4112,4.4630,1.3076,-0.8957
1776361251.04989,,,,,5.0417,19.4465,23.2522,3.2666,1.6188,-0.8367
1776361251.051904,,,,,-2.5591,12.4140,16.1886,1.7181,1.9629,-0.7698
1776361251.05196,,,,,-2.2481,5.6459,14.1224,0.7537,1.6704,-0.6145
1776361251.0520132,,,,,-3.7902,6.6688,13.2766,0.2908,1.3379,-0.4682
1776361251.0537128,,,,,-0.4092,3.8728,10.8024,0.0336,0.7671,-0.2413
1776361251.053751,,,,,-0.2118,2.2074,9.8429,-0.0023,0.3151,-0.0884
1776361251.053783,,,,,-0.4618,2.1236,9.7424,0.0197,0.2217,-0.0741
1776361251.053828,,,,,-0.3637,2.6118,9.7759,0.0367,0.1599,-0.0585
1776361251.109279,,,,,-0.4283,2.6704,9.8082,0.0327,0.1122,-0.0391
1776361251.1105049,,,,,-0.5073,3.1238,9.7113,0.0380,0.0715,-0.0226
1776361251.110551,,,,,-0.3541,3.2255,9.6275,0.0502,0.0371,-0.0084
1776361251.1388202,,,,,-0.5527,2.5340,9.6814,0.0724,0.0008,0.0069
1776361251.14062,,,,,-0.8698,2.5089,9.5821,0.1115,-0.0487,0.0228
1776361251.140697,,,,,-0.8662,2.3880,9.6885,0.1628,-0.1058,0.0415
1776361251.1407192,,,,,-0.2189,2.0973,9.6682,0.2133,-0.1483,0.0564
1776361251.140739,,,,,-0.0694,2.3282,9.6718,0.2589,-0.1597,0.0521
1776361251.1697311,,,,,-0.0120,2.7350,9.5414,0.2937,-0.1663,0.0458
1776361251.1984,,,,,0.3960,2.5938,9.6012,0.3080,-0.1626,0.0431
1776361251.1996238,,,,,0.4403,2.7170,9.5509,0.3079,-0.1417,0.0270
1776361251.2303581,,,,,0.5755,2.6788,9.6598,0.3065,-0.0936,-0.0115
1776361251.230392,,,,,0.2632,2.6237,9.4995,0.2967,-0.0574,-0.0333
1776361251.230436,,,,,0.2752,2.8833,9.4433,0.2847,-0.0275,-0.0507
1776361251.2304482,,,,,-0.0096,2.7446,9.4744,0.2753,-0.0021,-0.0562
1776361251.232213,,,,,-0.0371,2.7482,9.4181,0.2686,0.0174,-0.0644
1776361251.2322571,,,,,-0.1831,2.7852,9.5103,0.2755,0.0330,-0.0683
1776361251.232286,,,,,-0.1352,2.6728,9.5127,0.2801,0.0406,-0.0661
1776361251.320798,,,,,-0.2309,2.9898,9.3523,0.2827,0.0498,-0.0680
1776361251.3209422,,,,,-0.2967,2.9838,9.3559,0.2957,0.0696,-0.0670
1776361251.3209631,,,,,0.0730,2.7278,9.4421,0.3129,0.0866,-0.0663
1776361251.320981,,,,,0.2572,2.9551,9.4193,0.3277,0.1155,-0.0837
1776361251.322693,,,,,0.1986,3.0820,9.4469,0.3451,0.1452,-0.1174
1776361251.32278,,,,,0.2608,2.7673,9.5641,0.3590,0.1636,-0.1649
1776361251.324793,,,,,0.0275,2.8893,9.4660,0.3688,0.1807,-0.1891
1776361251.324863,,,,,-0.3793,3.2243,9.3404,0.3955,0.2153,-0.2143
1776361251.32495,,,,,-0.3159,2.7075,9.5749,0.4247,0.2143,-0.2369
1776361251.378415,,,,,-0.5767,2.8893,9.8835,0.6116,0.1843,-0.2637
1776361251.3803678,,,,,-0.5408,2.5005,10.2652,0.7665,0.1587,-0.2508
1776361251.3805819,,,,,-0.2225,2.4120,10.4674,0.9543,0.1387,-0.2714
1776361251.3805969,,,,,-0.2345,2.3414,10.4818,1.1988,0.1457,-0.2741
1776361251.38176,,,,,0.0203,1.9190,10.8419,1.5096,0.1616,-0.2734
1776361251.381844,,,,,0.0574,1.7408,10.9878,1.8914,0.2395,-0.2723
1776361251.438532,,,,,-0.2584,1.7480,10.9149,2.3175,0.3477,-0.2700
1776361251.440366,,,,,-0.3553,1.4979,11.1051,2.7898,0.4798,-0.2831
1776361251.440489,,,,,-0.5145,1.6403,11.1446,3.2831,0.6180,-0.2526
1776361251.4405,,,,,-0.5994,1.6187,11.0429,3.8045,0.7385,-0.2650
1776361251.441501,,,,,0.2620,1.4824,11.3527,4.3729,0.8511,-0.3291
1776361251.441567,58,11.0,DRV1,52,0.5683,1.2993,11.1039,4.8691,0.9580,-0.4832
1776361251.499004,,,,,-0.0371,1.3914,10.5344,5.0036,1.0252,-1.1251
1776361251.4997509,,,,,0.8255,0.1172,10.3657,5.0036,0.9835,-1.6081
1776361251.53073,,,,,-0.2441,1.7288,9.3559,5.0036,0.9821,-2.1099
1776361251.531138,,,,,0.0491,4.3729,10.0989,5.0036,0.8587,-2.6049
1776361251.531179,,,,,-1.3663,12.2489,12.5145,5.0036,0.4514,-2.7387
1776361251.5314581,,,,,-0.7155,25.8855,19.6702,5.0036,-0.7233,-2.5348
1776361251.531678,,,,,3.1190,25.9597,22.0307,5.0036,-1.5980,-2.7804
1776361251.534996,,,,,4.1133,27.2255,24.8291,5.0036,-1.8717,-3.1343
1776361251.535264,,,,,5.2008,24.0024,29.3240,5.0036,-2.5702,-3.2081
1776361251.6200058,,,,,8.1763,9.6814,23.3037,4.9439,-3.6980,-3.2736
1776361251.6213288,,,,,14.5412,-12.8124,-3.2052,4.4989,-2.2119,-4.5018
1776361251.621481,,,,,21.0078,30.4175,30.8207,4.9253,0.9236,-3.8875
1776361251.621501,,,,,18.3386,22.0702,29.7870,3.4980,1.7455,-2.2109
1776361251.623151,,,,,14.8498,15.1143,28.0235,0.4398,2.4665,-0.2581
1776361251.623429,,,,,10.8730,4.7055,18.7047,-2.0815,2.9780,1.2675
1776361251.623468,,,,,6.1232,-0.8985,11.7811,-3.1427,3.2266,1.9754
1776361251.623756,,,,,1.9920,-1.5135,8.0770,-3.4030,3.1093,2.1457
1776361251.623968,,,,,-0.9751,-1.3352,6.1615,-3.5794,2.5004,2.1267
