time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775505012.798439,,,1.1689,0.6006,9.8883,0.0156,-0.0597,-0.0131
1775505012.826096,,,1.1665,0.6126,9.8812,0.0159,-0.0593,-0.0127
1775505012.8269491,,,1.1665,0.6150,9.8979,0.0177,-0.0593,-0.0133
1775505012.827187,,,1.1725,0.6269,9.9015,0.0177,-0.0585,-0.0127
1775505012.829026,,,1.1749,0.6185,9.8967,0.0170,-0.0571,-0.0115
1775505012.886407,,,1.1785,0.6221,9.8859,0.0168,-0.0571,-0.0104
1775505012.888629,,,1.1366,0.6090,9.9087,0.0162,-0.0564,-0.0116
1775505012.9182432,,,1.1450,0.6173,9.8991,0.0150,-0.0553,-0.0099
1775505012.918525,,,1.1653,0.6018,9.8764,0.0148,-0.0579,-0.0089
1775505012.918719,,,1.1701,0.6257,9.8931,0.0136,-0.0564,-0.0096
1775505012.9188879,,,1.1689,0.6365,9.8907,0.0133,-0.0586,-0.0086
1775505012.976933,,,1.1533,0.6126,9.9015,0.0111,-0.0593,-0.0086
1775505012.9789371,,,1.1749,0.6209,9.8943,0.0110,-0.0615,-0.0082
1775505013.0080209,,,1.1330,0.5874,9.9015,0.0110,-0.0611,-0.0081
1775505013.008299,,,1.1689,0.6353,9.8824,0.0096,-0.0612,-0.0078
1775505013.008503,,,1.1904,0.6281,9.8895,0.0089,-0.0614,-0.0093
1775505013.009834,,,1.1282,0.5850,9.8955,0.0076,-0.0609,-0.0084
1775505013.0100229,,,1.1462,0.5946,9.8955,0.0070,-0.0614,-0.0093
1775505013.0967941,,,1.1581,0.6042,9.8943,0.0079,-0.0631,-0.0084
1775505013.0978172,,,1.1713,0.5874,9.8728,0.0076,-0.0629,-0.0096
1775505013.12624,,,1.1785,0.5934,9.8859,0.0089,-0.0629,-0.0107
1775505013.127778,,,1.1653,0.5922,9.8895,0.0098,-0.0628,-0.0105
1775505013.13095,,,1.1557,0.5815,9.8955,0.0105,-0.0634,-0.0113
1775505013.131266,,,1.1498,0.6030,9.8931,0.0108,-0.0644,-0.0104
1775505013.131306,,,1.1557,0.6006,9.8859,0.0115,-0.0651,-0.0102
1775505013.131545,,,1.1677,0.6030,9.8967,0.0110,-0.0664,-0.0105
1775505013.158168,,,1.1665,0.5958,9.8776,0.0098,-0.0655,-0.0107
1775505013.21646,,,1.1665,0.5946,9.8883,0.0102,-0.0648,-0.0108
1775505013.217868,,,1.1689,0.5922,9.8931,0.0099,-0.0669,-0.0105
1775505013.218077,,,1.1653,0.6006,9.8979,0.0098,-0.0672,-0.0101
1775505013.245589,,,1.1713,0.5922,9.8919,0.0108,-0.0692,-0.0102
1775505013.2473118,,,1.1689,0.5886,9.8919,0.0108,-0.0687,-0.0096
1775505013.247568,,,1.1701,0.6018,9.8847,0.0108,-0.0686,-0.0093
1775505013.2477171,,,1.1856,0.6114,9.8919,0.0098,-0.0693,-0.0082
1775505013.2755399,,,1.1773,0.5874,9.8812,0.0098,-0.0696,-0.0084
1775505013.335742,,,1.1653,0.5707,9.8919,0.0098,-0.0695,-0.0076
1775505013.337352,,,1.1821,0.5803,9.8871,0.0090,-0.0687,-0.0079
1775505013.337622,,,1.1653,0.5838,9.8931,0.0104,-0.0687,-0.0078
1775505013.337652,,,1.2000,0.5898,9.8979,0.0118,-0.0689,-0.0075
1775505013.365696,,,1.1988,0.5898,9.8919,0.0119,-0.0678,-0.0095
1775505013.395467,,,1.1785,0.5791,9.9015,0.0113,-0.0669,-0.0090
1775505013.3972921,,,1.1773,0.5803,9.8931,0.0118,-0.0670,-0.0089
1775505013.397351,,,1.1952,0.5779,9.8871,0.0122,-0.0663,-0.0089
1775505013.3973792,,,1.2048,0.5803,9.8955,0.0122,-0.0660,-0.0099
1775505013.398716,,,1.1940,0.5815,9.8955,0.0116,-0.0658,-0.0095
1775505013.398787,,,1.1856,0.5611,9.8835,0.0125,-0.0652,-0.0095
1775505013.4580631,,,1.1749,0.5659,9.8871,0.0139,-0.0651,-0.0096
1775505013.458127,,,1.1952,0.5815,9.8704,0.0170,-0.0657,-0.0101
1775505013.485494,,,1.1856,0.5755,9.8991,0.0179,-0.0666,-0.0098
1775505013.486829,,,1.1725,0.5743,9.8776,0.0176,-0.0672,-0.0102
1775505013.4868858,,,1.2144,0.5791,9.8907,0.0170,-0.0663,-0.0102
1775505013.486978,,,1.1892,0.5779,9.8907,0.0156,-0.0660,-0.0098
1775505013.545726,,,1.2096,0.5791,9.8740,0.0160,-0.0667,-0.0110
1775505013.5467572,,,1.2012,0.5827,9.8847,0.0148,-0.0661,-0.0116
1775505013.575655,,,1.2156,0.5898,9.8764,0.0086,-0.0619,-0.0111
1775505013.577394,,,1.2335,0.6245,9.8943,0.0049,-0.0599,-0.0113
1775505013.577676,,,1.2239,0.6018,9.9003,-0.0012,-0.0570,-0.0102
1775505013.577721,,,1.2072,0.5312,9.8776,0.0006,-0.0557,-0.0098
1775505013.6055849,,,1.2024,0.5492,9.8955,0.0050,-0.0562,-0.0111
1775505013.6669672,,,1.1773,0.5671,9.9087,0.0150,-0.0589,-0.0116
1775505013.667991,,,1.1486,0.5946,9.9087,0.0168,-0.0606,-0.0116
1775505013.668309,,,1.1964,0.5611,9.8776,0.0168,-0.0678,-0.0092
1775505013.6683478,,,1.1844,0.5815,9.8931,0.0183,-0.0675,-0.0093
1775505013.668567,,,1.1856,0.5647,9.8788,0.0179,-0.0712,-0.0084
1775505013.67085,,,1.1988,0.5850,9.9003,0.0182,-0.0721,-0.0073
1775505013.725711,,,1.1904,0.5898,9.8919,0.0177,-0.0733,-0.0066
1775505013.726929,,,1.2419,0.5611,9.8644,0.0174,-0.0692,-0.0081
1775505013.755651,,,1.2359,0.5767,9.8776,0.0177,-0.0672,-0.0090
1775505013.7569122,,,1.2239,0.5779,9.8943,0.0177,-0.0657,-0.0102
1775505013.757171,,,1.2275,0.5683,9.8728,0.0173,-0.0640,-0.0093
1775505013.7856598,,,1.2227,0.5527,9.8668,0.0194,-0.0611,-0.0110
1775505013.787582,,,1.2191,0.5779,9.8895,0.0206,-0.0582,-0.0124
1775505013.818906,,,1.2215,0.5719,9.8847,0.0192,-0.0564,-0.0131
1775505013.8191402,,,1.2287,0.5886,9.8895,0.0195,-0.0550,-0.0137
1775505013.84709,,,1.2156,0.6042,9.8967,0.0165,-0.0541,-0.0136
1775505013.8473668,,,1.2191,0.6042,9.8847,0.0089,-0.0513,-0.0121
1775505013.848981,,,1.2024,0.6150,9.9075,0.0024,-0.0507,-0.0102
1775505013.849196,,,1.2203,0.5982,9.8931,-0.0021,-0.0507,-0.0089
1775505013.9057002,,,1.2000,0.5874,9.8907,-0.0044,-0.0504,-0.0076
1775505013.906967,,,1.2347,0.5408,9.8632,-0.0047,-0.0490,-0.0087
1775505013.935594,,,1.1964,0.5456,9.8859,-0.0046,-0.0480,-0.0087
1775505013.936995,,,1.1892,0.5492,9.8871,-0.0032,-0.0480,-0.0099
1775505013.939074,,,1.2024,0.5587,9.8979,0.0018,-0.0495,-0.0096
1775505013.9393668,,,1.1593,0.5336,9.8764,0.0038,-0.0493,-0.0115
1775505013.939401,,,1.2156,0.5276,9.8824,0.0052,-0.0509,-0.0113
1775505014.019105,,,1.1725,0.5755,9.9051,0.0053,-0.0547,-0.0116
1775505014.0194628,,,1.2287,0.5886,9.8943,0.0038,-0.0562,-0.0096
1775505014.027703,,,1.1952,0.5551,9.8871,-0.0020,-0.0574,-0.0082
1775505014.0879989,,,1.2215,0.5408,9.8668,-0.0034,-0.0570,-0.0079
1775505014.088394,,,1.1809,0.5300,9.8847,-0.0008,-0.0560,-0.0090
1775505014.0884302,,,1.1976,0.5372,9.8931,0.0006,-0.0547,-0.0098
1775505014.089021,,,1.1713,0.5683,9.9099,0.0014,-0.0538,-0.0098
1775505014.089275,,,1.1928,0.5456,9.9075,0.0029,-0.0597,-0.0066
1775505014.0911949,,,1.1725,0.4977,9.8692,0.0035,-0.0608,-0.0064
1775505014.118761,,,1.2024,0.4953,9.8871,0.0107,-0.0580,-0.0089
1775505014.1190138,,,1.1952,0.5527,9.8967,0.0125,-0.0580,-0.0105
1775505014.147889,,,1.2000,0.5468,9.8835,0.0116,-0.0576,-0.0095
1775505014.148314,,,1.1940,0.4845,9.8668,0.0098,-0.0582,-0.0087
1775505014.1483462,,,1.1940,0.5061,9.8740,0.0118,-0.0570,-0.0102
1775505014.14837,,,1.2203,0.5288,9.8907,0.0174,-0.0535,-0.0127
1775505014.2065651,,,1.1880,0.5515,9.8871,0.0176,-0.0521,-0.0139
1775505014.2078452,,,1.2060,0.5288,9.9003,0.0157,-0.0525,-0.0122
1775505014.265801,,,1.1701,0.5360,9.8991,0.0119,-0.0530,-0.0115
1775505014.2669692,,,1.2179,0.5049,9.8644,0.0107,-0.0531,-0.0110
1775505014.32686,,,1.1653,0.5228,9.8871,0.0107,-0.0495,-0.0133
1775505014.329102,,,1.1904,0.5049,9.8835,0.0119,-0.0510,-0.0134
1775505014.329362,,,1.1641,0.5444,9.9039,0.0137,-0.0512,-0.0133
1775505014.329579,,,1.2000,0.5563,9.9075,0.0130,-0.0531,-0.0127
1775505014.329922,,,1.1749,0.5539,9.9135,0.0073,-0.0535,-0.0108
1775505014.329982,,,1.1916,0.4463,9.8489,0.0069,-0.0535,-0.0105
1775505014.3309598,,,1.2215,0.4953,9.8560,0.0118,-0.0518,-0.0130
1775505014.331187,,,1.1952,0.5097,9.8919,0.0199,-0.0476,-0.0176
1775505014.3312252,,,1.1653,0.5563,9.9147,0.0224,-0.0478,-0.0182
1775505014.4180741,,,1.1952,0.5372,9.8967,0.0203,-0.0507,-0.0151
1775505014.4184692,,,1.2024,0.5204,9.8776,0.0183,-0.0509,-0.0165
1775505014.4185019,,,1.1880,0.5061,9.8752,0.0218,-0.0487,-0.0182
1775505014.447519,,,1.1856,0.5300,9.8871,0.0228,-0.0490,-0.0179
1775505014.447753,,,1.1856,0.5324,9.8859,0.0231,-0.0505,-0.0170
1775505014.447777,,,1.2072,0.5384,9.8812,0.0212,-0.0476,-0.0183
1775505014.4478898,,,1.1916,0.5216,9.8931,0.0212,-0.0458,-0.0192
1775505014.449326,,,1.1557,0.5743,9.9302,0.0179,-0.0463,-0.0189
1775505014.449423,,,1.1737,0.5599,9.9135,0.0151,-0.0486,-0.0166
1775505014.5359502,,,1.1928,0.5204,9.9015,0.0130,-0.0481,-0.0170
1775505014.536979,,,1.1665,0.4953,9.8907,0.0160,-0.0457,-0.0194
1775505014.5656629,,,1.1067,0.5420,9.9278,0.0261,-0.0481,-0.0202
1775505014.56749,,,1.1198,0.5623,9.9398,0.0292,-0.0570,-0.0147
1775505014.5677838,,,1.1557,0.5683,9.9159,0.0281,-0.0599,-0.0134
1775505014.5678248,,,1.1474,0.5372,9.9027,0.0261,-0.0620,-0.0127
1775505014.56884,,,1.1713,0.5276,9.9003,0.0286,-0.0600,-0.0142
1775505014.569034,,,1.1581,0.5432,9.9051,0.0298,-0.0599,-0.0144
1775505014.6257799,,,1.1545,0.5599,9.9123,0.0325,-0.0615,-0.0142
1775505014.626909,,,1.1665,0.5707,9.9039,0.0327,-0.0631,-0.0137
1775505014.655543,,,1.1593,0.5671,9.9170,0.0287,-0.0649,-0.0118
1775505014.6573188,,,1.1701,0.5779,9.9027,0.0269,-0.0658,-0.0111
1775505014.657591,,,1.1988,0.5145,9.8489,0.0252,-0.0625,-0.0113
1775505014.659008,,,1.1940,0.5563,9.8656,0.0254,-0.0586,-0.0142
1775505014.659113,,,1.1880,0.5372,9.8704,0.0235,-0.0564,-0.0154
1775505014.716581,,,1.1545,0.5731,9.9015,0.0208,-0.0559,-0.0151
1775505014.745358,,,1.1617,0.5767,9.9039,0.0183,-0.0573,-0.0140
1775505014.775444,,,1.1749,0.5384,9.8871,0.0182,-0.0588,-0.0144
1775505014.807709,,,1.1653,0.5432,9.8788,0.0170,-0.0574,-0.0153
1775505014.80796,,,1.2179,0.5623,9.8919,0.0171,-0.0562,-0.0168
1775505014.836208,,,1.1785,0.5731,9.8883,0.0140,-0.0538,-0.0165
1775505014.8374772,,,1.1521,0.5838,9.9182,0.0113,-0.0533,-0.0157
1775505014.837672,,,1.1509,0.5910,9.9063,0.0072,-0.0577,-0.0113
1775505014.8655841,,,1.1545,0.5898,9.8979,0.0049,-0.0593,-0.0102
1775505014.8678532,,,1.1593,0.5958,9.8955,-0.0031,-0.0611,-0.0076
1775505014.868018,,,1.1509,0.5671,9.8979,-0.0066,-0.0603,-0.0066
1775505014.868143,,,1.1617,0.5372,9.8847,-0.0093,-0.0608,-0.0060
1775505014.895574,,,1.1617,0.5492,9.8955,-0.0107,-0.0602,-0.0053
1775505014.897778,,,1.1761,0.5527,9.9159,-0.0115,-0.0603,-0.0058
1775505014.8980439,,,1.1569,0.5539,9.9051,-0.0131,-0.0609,-0.0050
1775505014.8981,,,1.1605,0.5276,9.9111,-0.0156,-0.0619,-0.0029
1775505014.8996391,,,1.1880,0.5480,9.8979,-0.0160,-0.0644,-0.0037
1775505014.985735,,,1.2012,0.4774,9.8608,-0.0142,-0.0617,-0.0052
1775505014.986839,,,1.2156,0.3888,9.8285,-0.0090,-0.0582,-0.0070
1775505015.015719,,,1.1498,0.5025,9.9051,0.0035,-0.0519,-0.0121
1775505015.0170681,,,1.1701,0.5204,9.9039,0.0047,-0.0522,-0.0134
1775505015.0172532,,,1.1581,0.5348,9.9159,0.0064,-0.0512,-0.0130
1775505015.018856,,,1.1832,0.4833,9.8692,0.0047,-0.0535,-0.0121
1775505015.019027,,,1.1665,0.4522,9.8668,0.0154,-0.0539,-0.0136
1775505015.047036,,,1.1677,0.5133,9.9087,0.0180,-0.0548,-0.0139
1775505015.047204,,,1.1617,0.5168,9.9027,0.0183,-0.0567,-0.0140
1775505015.0770829,,,1.1773,0.4929,9.8871,0.0174,-0.0580,-0.0136
1775505015.077201,,,1.1856,0.4522,9.8560,0.0176,-0.0574,-0.0144
1775505015.105925,,,1.1880,0.4798,9.8859,0.0257,-0.0541,-0.0177
1775505015.108083,,,1.1641,0.5109,9.9063,0.0260,-0.0559,-0.0171
1775505015.136576,,,1.1306,0.5348,9.9266,0.0261,-0.0567,-0.0166
1775505015.1379,,,1.1581,0.5312,9.8979,0.0260,-0.0605,-0.0153
1775505015.1381361,,,1.1593,0.5097,9.8991,0.0255,-0.0615,-0.0144
1775505015.1656141,,,1.1665,0.5539,9.9111,0.0229,-0.0634,-0.0140
1775505015.167111,,,1.1294,0.5420,9.9278,0.0208,-0.0640,-0.0131
1775505015.167425,,,1.1390,0.5468,9.9182,0.0182,-0.0687,-0.0092
1775505015.167459,,,1.1629,0.5252,9.8991,0.0174,-0.0721,-0.0084
1775505015.226631,,,1.1892,0.5121,9.8740,0.0179,-0.0727,-0.0087
1775505015.228082,,,1.1653,0.5324,9.9003,0.0147,-0.0712,-0.0087
1775505015.25662,,,1.1486,0.5288,9.9159,0.0151,-0.0727,-0.0078
1775505015.25823,,,1.1617,0.5145,9.8931,0.0096,-0.0715,-0.0063
1775505015.258395,,,1.1677,0.5360,9.9039,0.0066,-0.0698,-0.0063
1775505015.2585359,,,1.1641,0.5001,9.8931,0.0021,-0.0667,-0.0040
1775505015.258722,,,1.2203,0.5384,9.8800,-0.0027,-0.0651,-0.0046
1775505015.347842,,,1.2108,0.5300,9.8871,-0.0073,-0.0615,-0.0052
1775505015.348167,,,1.1677,0.5145,9.9194,-0.0101,-0.0619,-0.0053
1775505015.3785532,,,1.1617,0.5013,9.8943,-0.0073,-0.0637,-0.0044
1775505015.378927,,,1.1916,0.4762,9.8979,-0.0014,-0.0667,-0.0041
1775505015.378957,,,1.1521,0.4463,9.8979,0.0034,-0.0660,-0.0060
1775505015.407596,,,1.1641,0.4499,9.8895,0.0102,-0.0670,-0.0066
1775505015.407848,,,1.1737,0.4762,9.8991,0.0199,-0.0672,-0.0090
1775505015.408009,,,1.1892,0.4965,9.8979,0.0238,-0.0686,-0.0090
1775505015.409663,,,1.2359,0.4570,9.8572,0.0257,-0.0678,-0.0093
1775505015.409869,,,1.2335,0.4546,9.8668,0.0281,-0.0649,-0.0115
1775505015.465816,,,1.1880,0.4965,9.8895,0.0318,-0.0637,-0.0137
1775505015.467011,,,1.1832,0.5013,9.9015,0.0338,-0.0649,-0.0136
1775505015.496153,,,1.1952,0.5097,9.8907,0.0339,-0.0655,-0.0134
1775505015.4983108,,,1.1797,0.5252,9.8859,0.0345,-0.0692,-0.0122
1775505015.498606,,,1.1725,0.5276,9.8979,0.0330,-0.0695,-0.0122
1775505015.498642,,,1.2239,0.5396,9.8967,0.0269,-0.0709,-0.0102
1775505015.4988532,,,1.2156,0.5264,9.8907,0.0231,-0.0706,-0.0104
1775505015.5565429,,,1.2491,0.4714,9.8536,0.0214,-0.0677,-0.0136
1775505015.558648,,,1.1402,0.5228,9.9159,0.0226,-0.0660,-0.0151
1775505015.587878,,,1.1450,0.5180,9.9254,0.0240,-0.0706,-0.0139
1775505015.588266,,,1.2132,0.5121,9.8871,0.0232,-0.0747,-0.0101
1775505015.588309,,,1.2311,0.5097,9.8800,0.0240,-0.0732,-0.0098
1775505015.588475,,,1.2359,0.5420,9.8943,0.0220,-0.0692,-0.0092
1775505015.615788,,,1.2526,0.5324,9.8847,0.0160,-0.0678,-0.0061
1775505015.677144,,,1.2167,0.4534,9.9075,0.0249,-0.0692,-0.0104
1775505015.6775,,,1.1306,0.4941,9.9529,0.0429,-0.0774,-0.0102
1775505015.678868,,,1.2467,0.5874,9.9350,0.0562,-0.0819,-0.0064
1775505015.679081,,,1.2682,0.5384,9.8919,0.0519,-0.0773,-0.0081
1775505015.7090418,,,1.2431,0.5408,9.8489,0.0499,-0.0730,-0.0098
1775505015.709295,,,1.2778,0.5097,9.8118,0.0400,-0.0643,-0.0139
1775505015.7658749,,,1.2263,0.5372,9.8596,0.0249,-0.0550,-0.0150
1775505015.7670588,,,1.2287,0.5276,9.8859,0.0247,-0.0515,-0.0171
1775505015.770926,,,1.1809,0.5862,9.9182,0.0218,-0.0533,-0.0154
1775505015.7712681,,,1.2120,0.5515,9.9170,0.0211,-0.0570,-0.0136
1775505015.771308,,,1.2371,0.5384,9.8967,0.0250,-0.0597,-0.0134
1775505015.771374,,,1.1904,0.5312,9.8752,0.0263,-0.0615,-0.0128
1775505015.8256571,,,1.1832,0.5192,9.8596,0.0308,-0.0667,-0.0119
1775505015.826994,,,1.2610,0.5587,9.8716,0.0308,-0.0654,-0.0128
1775505015.855603,,,1.2395,0.5456,9.8835,0.0281,-0.0626,-0.0139
1775505015.85741,,,1.2263,0.5587,9.8979,0.0266,-0.0597,-0.0145
1775505015.857724,,,1.2359,0.5468,9.8907,0.0276,-0.0580,-0.0150
1775505015.857753,,,1.2526,0.5420,9.8800,0.0312,-0.0560,-0.0170
1775505015.8589702,,,1.2203,0.5886,9.8907,0.0313,-0.0548,-0.0176
1775505015.916455,,,1.2167,0.5671,9.8620,0.0296,-0.0559,-0.0173
1775505015.945867,,,1.2467,0.5456,9.8453,0.0295,-0.0515,-0.0189
1775505015.947438,,,1.2550,0.5527,9.8800,0.0313,-0.0499,-0.0208
1775505015.975562,,,1.2359,0.5743,9.8847,0.0336,-0.0472,-0.0238
1775505015.977628,,,1.2084,0.5563,9.8943,0.0356,-0.0469,-0.0241
1775505015.977895,,,1.2084,0.5934,9.8955,0.0367,-0.0481,-0.0235
1775505015.978029,,,1.2084,0.5767,9.8716,0.0376,-0.0487,-0.0228
1775505016.005564,,,1.2167,0.5599,9.8788,0.0374,-0.0504,-0.0232
1775505016.007613,,,1.2239,0.5874,9.8919,0.0405,-0.0499,-0.0228
1775505016.067059,,,1.2072,0.5695,9.8991,0.0428,-0.0507,-0.0232
1775505016.0679958,,,1.1868,0.6138,9.9027,0.0434,-0.0509,-0.0234
1775505016.068266,,,1.2072,0.6197,9.8931,0.0418,-0.0525,-0.0228
1775505016.068306,,,1.2335,0.6485,9.8895,0.0380,-0.0521,-0.0206
1775505016.070884,,,1.2335,0.6377,9.8883,0.0310,-0.0518,-0.0211
1775505016.0710778,,,1.1653,0.5994,9.8728,0.0267,-0.0499,-0.0197
1775505016.126694,,,1.2251,0.5934,9.8800,0.0246,-0.0502,-0.0186
1775505016.12784,,,1.2036,0.6018,9.9003,0.0284,-0.0480,-0.0218
1775505016.156126,,,1.2167,0.6233,9.9003,0.0304,-0.0493,-0.0226
1775505016.1580002,,,1.1856,0.6221,9.9003,0.0296,-0.0492,-0.0215
1775505016.158284,,,1.1821,0.6317,9.8991,0.0286,-0.0499,-0.0200
1775505016.1583302,,,1.2203,0.6449,9.8835,0.0235,-0.0516,-0.0168
1775505016.215647,,,1.1809,0.6054,9.8788,0.0221,-0.0521,-0.0177
1775505016.2174249,,,1.1916,0.6138,9.8835,0.0214,-0.0525,-0.0165
1775505016.246209,,,1.1952,0.6173,9.8991,0.0212,-0.0536,-0.0160
1775505016.2478368,,,1.1797,0.6233,9.8979,0.0215,-0.0562,-0.0153
1775505016.2481139,,,1.1761,0.6233,9.8859,0.0206,-0.0573,-0.0145
1775505016.248149,,,1.2108,0.6066,9.8859,0.0218,-0.0583,-0.0147
1775505016.2782762,,,1.2048,0.6389,9.8979,0.0254,-0.0560,-0.0154
1775505016.3658838,,,1.2263,0.6281,9.8835,0.0266,-0.0564,-0.0157
1775505016.36721,,,1.2000,0.6520,9.8835,0.0250,-0.0551,-0.0163
1775505016.367427,,,1.1964,0.6293,9.8752,0.0237,-0.0553,-0.0151
1775505016.3691058,,,1.2347,0.6700,9.8919,0.0165,-0.0522,-0.0156
1775505016.369347,,,1.1928,0.6616,9.8895,0.0157,-0.0528,-0.0148
1775505016.36951,,,1.2096,0.6628,9.8824,0.0119,-0.0531,-0.0136
1775505016.369688,,,1.2479,0.6736,9.8943,0.0073,-0.0527,-0.0128
1775505016.3710442,,,1.1868,0.6185,9.8740,0.0032,-0.0498,-0.0130
1775505016.371201,,,1.2239,0.6449,9.8967,0.0003,-0.0493,-0.0128
1775505016.426559,,,1.1521,0.5838,9.8859,-0.0002,-0.0498,-0.0124
1775505016.428022,,,1.2156,0.6209,9.8788,0.0015,-0.0502,-0.0136
1775505016.456291,,,1.1414,0.5815,9.8847,0.0008,-0.0502,-0.0133
1775505016.4579809,,,1.2179,0.6042,9.8883,0.0029,-0.0518,-0.0118
1775505016.458246,,,1.1462,0.5922,9.8979,0.0050,-0.0504,-0.0137
1775505016.458286,,,1.1832,0.5994,9.8752,0.0058,-0.0509,-0.0136
1775505016.460026,,,1.2215,0.6293,9.8955,0.0082,-0.0512,-0.0150
1775505016.515765,,,1.2287,0.6245,9.9027,0.0098,-0.0516,-0.0142
1775505016.577235,,,1.2000,0.6281,9.9015,0.0134,-0.0521,-0.0151
1775505016.605622,,,1.2167,0.5934,9.8740,0.0165,-0.0513,-0.0145
1775505016.607092,,,1.1809,0.5647,9.8548,0.0182,-0.0507,-0.0153
1775505016.607316,,,1.1976,0.6197,9.8752,0.0189,-0.0487,-0.0174
1775505016.609053,,,1.1892,0.6185,9.8871,0.0183,-0.0490,-0.0183
1775505016.60928,,,1.1737,0.6197,9.9015,0.0168,-0.0495,-0.0179
1775505016.609317,,,1.1593,0.5994,9.8800,0.0154,-0.0499,-0.0180
1775505016.611053,,,1.1605,0.6114,9.8931,0.0144,-0.0504,-0.0171
1775505016.6112661,,,1.1856,0.5958,9.8800,0.0148,-0.0533,-0.0166
1775505016.665774,,,1.1486,0.5994,9.8824,0.0163,-0.0542,-0.0171
1775505016.6669838,,,1.1557,0.6018,9.8907,0.0208,-0.0570,-0.0159
1775505016.695561,,,1.1797,0.5982,9.8859,0.0221,-0.0591,-0.0162
1775505016.697388,,,1.1318,0.6209,9.8955,0.0240,-0.0599,-0.0148
1775505016.6975548,,,1.1414,0.6233,9.9003,0.0223,-0.0631,-0.0140
1775505016.697684,,,1.1677,0.6209,9.8883,0.0228,-0.0649,-0.0125
1775505016.6990058,,,1.1832,0.6150,9.8883,0.0218,-0.0664,-0.0124
1775505016.755799,,,1.1916,0.6078,9.8883,0.0223,-0.0664,-0.0124
1775505016.757004,,,1.1916,0.6281,9.8967,0.0229,-0.0664,-0.0136
1775505016.785633,,,1.1964,0.6209,9.8847,0.0220,-0.0660,-0.0137
1775505016.787049,,,1.1509,0.6485,9.8859,0.0203,-0.0646,-0.0127
1775505016.787225,,,1.1904,0.6377,9.8883,0.0145,-0.0635,-0.0115
1775505016.787316,,,1.1976,0.6401,9.8919,0.0119,-0.0623,-0.0116
1775505016.8483121,,,1.1821,0.6473,9.9051,0.0061,-0.0617,-0.0090
1775505016.84879,,,1.1665,0.6473,9.8991,0.0031,-0.0612,-0.0086
1775505016.848833,,,1.1785,0.6150,9.8919,-0.0021,-0.0612,-0.0081
1775505016.849074,,,1.1402,0.6150,9.9063,-0.0038,-0.0609,-0.0075
1775505016.849308,,,1.1773,0.6162,9.8991,-0.0043,-0.0620,-0.0061
1775505016.906587,,,1.1737,0.6090,9.8764,-0.0037,-0.0632,-0.0049
1775505016.967773,,,1.1797,0.6114,9.8967,-0.0043,-0.0648,-0.0043
1775505016.9681349,,,1.2024,0.5815,9.8943,0.0000,-0.0632,-0.0057
1775505016.9683142,,,1.1844,0.5958,9.8943,0.0014,-0.0619,-0.0064
1775505016.968899,,,1.1928,0.5934,9.8871,0.0032,-0.0629,-0.0061
1775505016.997663,,,1.1868,0.5767,9.8824,0.0040,-0.0597,-0.0078
1775505016.9980302,,,1.2012,0.5659,9.8979,0.0060,-0.0599,-0.0079
1775505016.998071,,,1.2024,0.5396,9.8835,0.0189,-0.0591,-0.0107
1775505016.9982588,,,1.1856,0.5468,9.8776,0.0252,-0.0599,-0.0127
1775505016.998791,,,1.1545,0.5803,9.8979,0.0330,-0.0612,-0.0144
1775505017.057098,,,1.2072,0.5934,9.8835,0.0336,-0.0606,-0.0160
1775505017.0574012,,,1.1653,0.6054,9.8835,0.0333,-0.0611,-0.0173
1775505017.088325,,,1.1916,0.6030,9.8931,0.0342,-0.0612,-0.0183
1775505017.088568,,,1.1557,0.6329,9.9051,0.0325,-0.0619,-0.0173
1775505017.088748,,,1.1474,0.6485,9.8991,0.0260,-0.0658,-0.0147
1775505017.08899,,,1.1653,0.6449,9.8979,0.0212,-0.0693,-0.0119
1775505017.089141,,,1.1689,0.6078,9.8728,0.0125,-0.0727,-0.0081
1775505017.146988,,,1.1809,0.6341,9.8883,0.0104,-0.0727,-0.0072
1775505017.147236,,,1.1617,0.6377,9.9027,0.0072,-0.0741,-0.0057
1775505017.177624,,,1.1940,0.6592,9.8931,-0.0052,-0.0748,-0.0043
1775505017.177877,,,1.1569,0.6066,9.8788,-0.0118,-0.0771,-0.0021
1775505017.177972,,,1.1868,0.6365,9.8955,-0.0182,-0.0777,0.0006
1775505017.178071,,,1.1940,0.6162,9.8824,-0.0241,-0.0800,0.0027
1775505017.178766,,,1.2048,0.6138,9.8764,-0.0327,-0.0796,0.0058
1775505017.238019,,,1.2251,0.5755,9.8943,-0.0363,-0.0783,0.0052
1775505017.238362,,,1.1988,0.5587,9.9051,-0.0365,-0.0773,0.0050
1775505017.266259,,,1.2275,0.5659,9.8979,-0.0296,-0.0803,0.0067
1775505017.269043,,,1.2419,0.5300,9.8752,-0.0278,-0.0793,0.0060
1775505017.2693682,,,1.2514,0.5168,9.8847,-0.0209,-0.0757,0.0032
1775505017.269398,,,1.2467,0.5252,9.8788,-0.0168,-0.0742,0.0014
1775505017.327214,,,1.2467,0.5264,9.8835,-0.0113,-0.0728,-0.0009
1775505017.327571,,,1.2610,0.4786,9.8548,-0.0015,-0.0648,-0.0066
1775505017.355711,,,1.1952,0.5109,9.8728,0.0044,-0.0634,-0.0076
