time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363649.042044,,,,,-1.0552,3.5043,9.1442,0.0264,-0.0670,-0.0101
1776363649.042182,,,,,-1.0744,3.5569,9.1501,0.0272,-0.0664,-0.0099
1776363649.043804,,,,,-1.0337,3.5414,9.1513,0.0264,-0.0661,-0.0102
1776363649.043927,,,,,-1.0911,3.5294,9.1202,0.0255,-0.0643,-0.0110
1776363649.101196,,,,,-1.0720,3.5222,9.1262,0.0252,-0.0631,-0.0107
1776363649.101583,,,,,-1.0576,3.4983,9.1442,0.0263,-0.0634,-0.0102
1776363649.128434,,,,,-1.0493,3.5414,9.1322,0.0290,-0.0619,-0.0107
1776363649.130537,,,,,-1.0636,3.5246,9.1322,0.0307,-0.0597,-0.0122
1776363649.1308181,,,,,-1.0684,3.5294,9.1298,0.0304,-0.0594,-0.0118
1776363649.130856,,,,,-1.0672,3.5462,9.1286,0.0293,-0.0586,-0.0118
1776363649.132917,,,,,-1.0576,3.5342,9.1549,0.0295,-0.0577,-0.0122
1776363649.133336,,,,,-1.1007,3.5402,9.1298,0.0296,-0.0576,-0.0118
1776363649.19076,,,,,-1.0504,3.5294,9.1466,0.0301,-0.0577,-0.0118
1776363649.191207,,,,,-1.0851,3.5761,9.1454,0.0305,-0.0585,-0.0122
1776363649.191252,,,,,-1.0564,3.5198,9.1394,0.0289,-0.0583,-0.0130
1776363649.191284,,,,,-1.0540,3.5641,9.1418,0.0299,-0.0571,-0.0133
1776363649.192267,,,,,-1.0708,3.5186,9.1310,0.0287,-0.0551,-0.0139
1776363649.1924858,,,,,-1.0995,3.5186,9.1143,0.0295,-0.0539,-0.0131
1776363649.250017,,,,,-1.1019,3.5294,9.1250,0.0325,-0.0565,-0.0121
1776363649.250339,,,,,-1.0911,3.5521,9.1382,0.0339,-0.0589,-0.0104
1776363649.2503722,,,,,-1.0528,3.5366,9.1430,0.0336,-0.0609,-0.0101
1776363649.25102,,,,,-1.0648,3.5378,9.1143,0.0347,-0.0591,-0.0108
1776363649.255593,,,,,-1.0744,3.5234,9.1442,0.0363,-0.0579,-0.0119
1776363649.255866,,,,,-1.0660,3.5450,9.1478,0.0371,-0.0577,-0.0116
1776363649.282027,,,,,-1.0839,3.5761,9.1394,0.0380,-0.0570,-0.0115
1776363649.3093371,,,,,-1.0313,3.5557,9.1454,0.0368,-0.0536,-0.0147
1776363649.3111,,,,,-1.1198,3.5868,9.1190,0.0351,-0.0544,-0.0136
1776363649.311311,,,,,-1.0457,3.5270,9.1310,0.0383,-0.0542,-0.0133
1776363649.3401248,,,,,-1.0780,3.5294,9.1107,0.0409,-0.0539,-0.0134
1776363649.400445,,,,,-1.0768,3.5258,9.0999,0.0423,-0.0527,-0.0131
1776363649.400689,,,,,-1.0552,3.5330,9.1226,0.0447,-0.0519,-0.0137
1776363649.400865,,,,,-1.0768,3.5641,9.1382,0.0458,-0.0515,-0.0147
1776363649.403132,,,,,-1.0839,3.5701,9.1274,0.0458,-0.0545,-0.0133
1776363649.403413,,,,,-1.0780,3.5988,9.1286,0.0435,-0.0535,-0.0147
1776363649.4036129,,,,,-1.1067,3.6144,9.1214,0.0432,-0.0548,-0.0137
1776363649.403808,,,,,-1.0923,3.5821,9.1190,0.0426,-0.0544,-0.0137
1776363649.403997,,,,,-1.0756,3.5665,9.1119,0.0428,-0.0522,-0.0140
1776363649.4041522,,,,,-1.0768,3.5617,9.1334,0.0463,-0.0505,-0.0133
1776363649.4307141,,,,,-1.1163,3.5892,9.1178,0.0489,-0.0524,-0.0131
1776363649.488677,,,,,-1.0959,3.5725,9.1262,0.0505,-0.0548,-0.0134
1776363649.490287,,,,,-1.1019,3.6072,9.1131,0.0495,-0.0556,-0.0134
1776363649.490484,,,,,-1.1222,3.6275,9.1047,0.0476,-0.0557,-0.0144
1776363649.492064,,,,,-1.1055,3.6203,9.1035,0.0458,-0.0568,-0.0137
1776363649.492238,,,,,-1.1103,3.6072,9.1071,0.0446,-0.0582,-0.0142
1776363649.5201569,,,,,-1.0708,3.5809,9.1143,0.0441,-0.0574,-0.0131
1776363649.520482,,,,,-1.0971,3.5916,9.1035,0.0447,-0.0573,-0.0128
1776363649.520513,,,,,-1.1198,3.6036,9.0963,0.0454,-0.0583,-0.0125
1776363649.55048,,,,,-1.1091,3.6419,9.1107,0.0426,-0.0589,-0.0130
