time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775504145.158252,,,1.3783,0.3541,9.8070,0.0140,-0.0516,-0.0133
1775504145.1873658,,,1.3484,0.4008,9.8309,0.0147,-0.0461,-0.0162
1775504145.21673,,,1.3388,0.4175,9.8656,0.0122,-0.0431,-0.0182
1775504145.219018,,,1.2981,0.4714,9.9051,0.0026,-0.0402,-0.0173
1775504145.219292,,,1.3089,0.4295,9.8824,-0.0038,-0.0412,-0.0159
1775504145.24635,,,1.3543,0.4068,9.8620,-0.0111,-0.0409,-0.0157
1775504145.24839,,,1.3436,0.3661,9.8572,-0.0116,-0.0414,-0.0173
1775504145.248671,,,1.3316,0.3864,9.8943,-0.0063,-0.0409,-0.0195
1775504145.2487109,,,1.2993,0.4008,9.9182,-0.0050,-0.0449,-0.0209
1775504145.25008,,,1.2682,0.4044,9.9230,-0.0026,-0.0431,-0.0179
1775504145.250188,,,1.3053,0.4271,9.9278,0.0052,-0.0539,-0.0165
1775504145.308108,,,1.3113,0.4092,9.9039,0.0067,-0.0525,-0.0140
1775504145.308373,,,1.3232,0.4008,9.8979,0.0113,-0.0553,-0.0144
1775504145.3371289,,,1.3113,0.3852,9.8919,0.0108,-0.0548,-0.0142
1775504145.3400881,,,1.3448,0.3805,9.8704,0.0128,-0.0551,-0.0174
1775504145.340342,,,1.2814,0.4056,9.9123,0.0144,-0.0541,-0.0203
1775504145.3998358,,,1.3196,0.4164,9.9087,0.0157,-0.0525,-0.0173
1775504145.429518,,,1.2957,0.4152,9.8967,0.0165,-0.0524,-0.0191
1775504145.4298902,,,1.2921,0.4235,9.9182,0.0159,-0.0541,-0.0170
1775504145.429934,,,1.3113,0.3936,9.8704,0.0192,-0.0582,-0.0166
1775504145.430196,,,1.2634,0.3984,9.9051,0.0200,-0.0599,-0.0166
1775504145.4304152,,,1.2778,0.3948,9.8979,0.0214,-0.0637,-0.0144
1775504145.430548,,,1.3149,0.3829,9.8824,0.0240,-0.0644,-0.0145
1775504145.43193,,,1.2778,0.3936,9.8991,0.0250,-0.0623,-0.0148
1775504145.517331,,,1.3232,0.4020,9.8883,0.0241,-0.0638,-0.0137
1775504145.518579,,,1.3304,0.4235,9.8847,0.0237,-0.0629,-0.0139
1775504145.547103,,,1.3149,0.4008,9.8776,0.0177,-0.0593,-0.0137
1775504145.5495412,,,1.2849,0.4044,9.8788,0.0148,-0.0562,-0.0134
1775504145.549741,,,1.3232,0.3900,9.8608,0.0154,-0.0559,-0.0134
1775504145.577811,,,1.3137,0.3996,9.8883,0.0197,-0.0603,-0.0115
1775504145.606883,,,1.3448,0.4044,9.8776,0.0212,-0.0626,-0.0127
1775504145.60879,,,1.3232,0.3912,9.8512,0.0192,-0.0542,-0.0139
1775504145.6090372,,,1.3615,0.3757,9.8512,0.0163,-0.0522,-0.0160
1775504145.609077,,,1.3053,0.3984,9.8500,0.0115,-0.0452,-0.0180
1775504145.6092951,,,1.3101,0.4295,9.8680,0.0104,-0.0476,-0.0209
1775504145.6115189,,,1.2837,0.3697,9.8895,0.0081,-0.0451,-0.0195
1775504145.6117592,,,1.2837,0.4092,9.8788,0.0029,-0.0472,-0.0215
1775504145.6666749,,,1.2957,0.4068,9.8788,0.0009,-0.0414,-0.0174
1775504145.696384,,,1.3125,0.3410,9.8477,-0.0034,-0.0392,-0.0203
1775504145.698334,,,1.3280,0.4319,9.8704,-0.0027,-0.0392,-0.0240
1775504145.6986518,,,1.2897,0.3625,9.8345,-0.0131,-0.0324,-0.0241
1775504145.698686,,,1.3400,0.3829,9.8596,-0.0179,-0.0299,-0.0246
1775504145.7002282,,,1.2957,0.3625,9.8835,-0.0170,-0.0257,-0.0266
1775504145.700414,,,1.2897,0.3685,9.9051,-0.0044,-0.0235,-0.0279
1775504145.757642,,,1.2610,0.3769,9.9278,-0.0008,-0.0220,-0.0273
1775504145.7594209,,,1.2718,0.3840,9.9003,0.0052,-0.0235,-0.0276
1775504145.787519,,,1.2610,0.3398,9.8895,0.0073,-0.0215,-0.0289
1775504145.787758,,,1.2227,0.3829,9.9027,0.0107,-0.0238,-0.0298
1775504145.789665,,,1.2203,0.4044,9.9266,0.0139,-0.0319,-0.0276
1775504145.817579,,,1.2586,0.4044,9.9003,0.0128,-0.0339,-0.0267
1775504145.84636,,,1.2550,0.4020,9.9075,0.0098,-0.0354,-0.0249
1775504145.848642,,,1.2491,0.3793,9.8991,0.0095,-0.0380,-0.0255
1775504145.848945,,,1.2203,0.3709,9.9111,0.0118,-0.0394,-0.0234
1775504145.8489769,,,1.2239,0.3721,9.9063,0.0131,-0.0411,-0.0223
1775504145.8514109,,,1.2538,0.3589,9.8812,0.0156,-0.0405,-0.0223
1775504145.906375,,,1.1306,0.3278,9.8979,0.0247,-0.0464,-0.0203
1775504145.9362938,,,1.1593,0.4032,9.9278,0.0333,-0.0560,-0.0174
1775504145.9376252,,,1.2383,0.3996,9.9003,0.0391,-0.0655,-0.0134
1775504145.966463,,,1.2658,0.3996,9.9003,0.0425,-0.0669,-0.0157
1775504145.967693,,,1.2586,0.3876,9.8991,0.0421,-0.0649,-0.0166
1775504145.9704168,,,1.2754,0.4056,9.8859,0.0377,-0.0585,-0.0195
1775504145.99958,,,1.2778,0.3721,9.8800,0.0356,-0.0547,-0.0209
1775504145.9999511,,,1.2323,0.4032,9.8919,0.0344,-0.0496,-0.0249
1775504145.9999921,,,1.1988,0.4235,9.9051,0.0330,-0.0499,-0.0250
1775504146.0002391,,,1.2311,0.4223,9.9063,0.0290,-0.0528,-0.0212
1775504146.057618,,,1.2335,0.4056,9.8943,0.0292,-0.0507,-0.0228
1775504146.058659,,,1.2383,0.4152,9.8859,0.0293,-0.0498,-0.0212
1775504146.107005,,,1.1976,0.4558,9.9218,0.0318,-0.0507,-0.0221
1775504146.107466,,,1.2275,0.4271,9.9039,0.0312,-0.0528,-0.0205
1775504146.107507,,,1.2455,0.4164,9.8847,0.0281,-0.0518,-0.0191
1775504146.117762,,,1.2203,0.4211,9.8931,0.0257,-0.0519,-0.0192
1775504146.118005,,,1.2036,0.4439,9.9003,0.0218,-0.0545,-0.0177
1775504146.120501,,,1.2108,0.4558,9.9147,0.0194,-0.0570,-0.0156
1775504146.148781,,,1.2275,0.4415,9.9218,0.0176,-0.0593,-0.0142
1775504146.178945,,,1.2275,0.4104,9.9230,0.0180,-0.0609,-0.0134
1775504146.179261,,,1.2371,0.4235,9.9111,0.0195,-0.0612,-0.0124
1775504146.1794949,,,1.2347,0.4223,9.9015,0.0221,-0.0628,-0.0128
1775504146.179706,,,1.2323,0.4307,9.8967,0.0226,-0.0626,-0.0122
1775504146.236771,,,1.2407,0.4211,9.8919,0.0231,-0.0635,-0.0119
1775504146.238175,,,1.2371,0.4283,9.8907,0.0215,-0.0646,-0.0134
1775504146.2385228,,,1.2227,0.4175,9.8883,0.0214,-0.0658,-0.0130
1775504146.238566,,,1.2299,0.3960,9.8584,0.0229,-0.0657,-0.0124
1775504146.240824,,,1.2323,0.4080,9.8776,0.0237,-0.0663,-0.0131
1775504146.296774,,,1.2550,0.4116,9.8704,0.0247,-0.0646,-0.0136
1775504146.297622,,,1.2610,0.4211,9.8883,0.0263,-0.0626,-0.0144
1775504146.326452,,,1.2562,0.4199,9.8943,0.0275,-0.0597,-0.0151
1775504146.327747,,,1.2203,0.4307,9.8991,0.0283,-0.0605,-0.0145
1775504146.328094,,,1.2502,0.4654,9.8883,0.0273,-0.0615,-0.0130
1775504146.3281229,,,1.2574,0.4140,9.9003,0.0261,-0.0588,-0.0121
1775504146.3877451,,,1.2502,0.4606,9.8919,0.0235,-0.0600,-0.0104
1775504146.3886678,,,1.1988,0.4642,9.9111,0.0206,-0.0602,-0.0108
1775504146.417135,,,1.2622,0.4630,9.9206,0.0166,-0.0634,-0.0063
1775504146.41955,,,1.2491,0.4546,9.8991,0.0148,-0.0635,-0.0057
1775504146.4197812,,,1.1892,0.4092,9.8895,0.0086,-0.0593,-0.0053
1775504146.44926,,,1.2012,0.4558,9.9159,0.0092,-0.0594,-0.0037
1775504146.449551,,,1.2060,0.4175,9.9194,0.0134,-0.0608,0.0008
1775504146.449593,,,1.2658,0.4391,9.9135,0.0139,-0.0619,0.0026
1775504146.449811,,,1.3017,0.4570,9.9027,0.0147,-0.0609,0.0006
1775504146.5097458,,,1.2754,0.4367,9.8919,0.0086,-0.0548,-0.0020
1775504146.510039,,,1.2550,0.4271,9.8788,0.0061,-0.0541,-0.0049
1775504146.539256,,,1.2359,0.4152,9.9099,0.0070,-0.0515,-0.0057
1775504146.539617,,,1.2311,0.4056,9.9051,0.0084,-0.0541,-0.0057
1775504146.539663,,,1.2634,0.4427,9.8991,0.0087,-0.0548,-0.0063
1775504146.539861,,,1.2323,0.4654,9.9099,0.0073,-0.0548,-0.0066
1775504146.540067,,,1.1868,0.4283,9.9159,0.0052,-0.0560,-0.0050
1775504146.59669,,,1.2622,0.4128,9.9075,0.0047,-0.0617,-0.0023
1775504146.598114,,,1.2897,0.4175,9.8907,0.0098,-0.0660,-0.0034
1775504146.6264389,,,1.2921,0.4510,9.8788,0.0032,-0.0638,-0.0075
1775504146.6281788,,,1.2514,0.4475,9.8835,-0.0053,-0.0586,-0.0072
1775504146.628455,,,1.2742,0.4367,9.9111,-0.0115,-0.0550,-0.0066
1775504146.628484,,,1.2514,0.3589,9.8859,-0.0127,-0.0507,-0.0081
1775504146.6866581,,,1.2491,0.3446,9.8824,-0.0069,-0.0486,-0.0102
1775504146.687788,,,1.2275,0.3793,9.8907,0.0104,-0.0472,-0.0148
1775504146.716496,,,1.2156,0.3996,9.9027,0.0148,-0.0487,-0.0153
1775504146.717941,,,1.2048,0.4128,9.9051,0.0157,-0.0490,-0.0160
1775504146.71824,,,1.2467,0.4283,9.8955,0.0137,-0.0487,-0.0159
1775504146.718271,,,1.2167,0.4223,9.9194,0.0092,-0.0487,-0.0162
1775504146.7765381,,,1.2144,0.3745,9.9015,0.0105,-0.0516,-0.0150
1775504146.778256,,,1.2263,0.3840,9.9051,0.0166,-0.0544,-0.0153
1775504146.807595,,,1.1916,0.4152,9.9374,0.0243,-0.0570,-0.0159
1775504146.811424,,,1.2227,0.4522,9.9147,0.0257,-0.0589,-0.0145
1775504146.811866,,,1.2024,0.4283,9.9039,0.0214,-0.0637,-0.0124
1775504146.811927,,,1.2012,0.4546,9.9254,0.0214,-0.0677,-0.0107
1775504146.812133,,,1.1928,0.4307,9.9194,0.0199,-0.0699,-0.0069
1775504146.868621,,,1.2060,0.4199,9.9099,0.0151,-0.0735,-0.0044
1775504146.8692439,,,1.2072,0.4463,9.8955,0.0122,-0.0744,-0.0026
1775504146.896459,,,1.2526,0.4211,9.8776,0.0095,-0.0797,-0.0009
1775504146.898227,,,1.2538,0.4403,9.8835,0.0058,-0.0808,-0.0021
1775504146.898433,,,1.2383,0.4343,9.8824,0.0000,-0.0785,-0.0002
1775504146.900335,,,1.1521,0.4582,9.9087,-0.0205,-0.0790,0.0034
1775504146.900525,,,1.2395,0.4570,9.9302,-0.0304,-0.0823,0.0082
1775504146.9866722,,,1.2849,0.3829,9.9697,-0.0331,-0.0832,0.0121
1775504146.988898,,,1.2347,0.4295,9.9828,-0.0260,-0.0857,0.0121
1775504147.0166972,,,1.2359,0.4235,9.9374,-0.0160,-0.0977,0.0142
1775504147.017834,,,1.2562,0.3912,9.9027,-0.0150,-0.1003,0.0159
1775504147.01794,,,1.2144,0.3936,9.9194,-0.0171,-0.1035,0.0156
1775504147.04657,,,1.2646,0.3326,9.8524,-0.0258,-0.1019,0.0166
1775504147.048276,,,1.2778,0.3422,9.8560,-0.0290,-0.1026,0.0150
1775504147.051649,,,1.2718,0.2764,9.8309,-0.0287,-0.1017,0.0160
1775504147.051957,,,1.3041,0.2405,9.8297,-0.0249,-0.0983,0.0157
1775504147.051999,,,1.2179,0.2297,9.8620,-0.0053,-0.0980,0.0142
1775504147.052215,,,1.3842,0.1866,9.8070,0.0044,-0.0976,0.0073
1775504147.108942,,,1.2694,0.2560,9.8847,0.0165,-0.0884,0.0046
1775504147.109247,,,1.3328,0.3888,9.9003,0.0316,-0.0938,-0.0006
1775504147.138808,,,1.3651,0.3529,9.9278,0.0313,-0.0884,0.0006
1775504147.1680021,,,1.2921,0.3218,9.8608,0.0257,-0.0832,-0.0009
1775504147.1683369,,,1.3747,0.3027,9.8644,0.0279,-0.0854,-0.0047
1775504147.1683788,,,1.3161,0.3494,9.8967,0.0292,-0.0808,-0.0055
1775504147.169779,,,1.3783,0.3135,9.8381,0.0234,-0.0704,-0.0020
1775504147.1717582,,,1.3986,0.3386,9.8620,0.0203,-0.0698,-0.0066
1775504147.2263758,,,1.4201,0.3314,9.8608,0.0157,-0.0550,-0.0125
1775504147.227799,,,1.4106,0.3099,9.8644,0.0140,-0.0478,-0.0160
1775504147.256395,,,1.3448,0.3398,9.8955,0.0162,-0.0415,-0.0217
1775504147.257694,,,1.3005,0.3434,9.9063,0.0186,-0.0434,-0.0228
1775504147.257913,,,1.3256,0.3505,9.8991,0.0194,-0.0457,-0.0235
1775504147.286342,,,1.2933,0.3458,9.9159,0.0206,-0.0473,-0.0212
1775504147.287762,,,1.2646,0.3745,9.9350,0.0235,-0.0501,-0.0203
1775504147.28805,,,1.3507,0.3338,9.9254,0.0315,-0.0586,-0.0170
1775504147.288092,,,1.3472,0.3625,9.9182,0.0383,-0.0571,-0.0189
1775504147.348612,,,1.2921,0.3721,9.9182,0.0411,-0.0583,-0.0176
1775504147.348833,,,1.2562,0.3709,9.8883,0.0389,-0.0612,-0.0162
1775504147.376419,,,1.3101,0.3721,9.8812,0.0371,-0.0625,-0.0130
1775504147.3783271,,,1.2969,0.3697,9.8608,0.0287,-0.0562,-0.0101
1775504147.378531,,,1.3005,0.3159,9.8345,0.0258,-0.0594,-0.0105
1775504147.4084458,,,1.3220,0.2847,9.8046,0.0250,-0.0599,-0.0108
1775504147.468631,,,1.2730,0.3075,9.8321,0.0257,-0.0608,-0.0105
1775504147.469113,,,1.3065,0.3793,9.8812,0.0244,-0.0606,-0.0099
1775504147.469153,,,1.3711,0.3852,9.8859,0.0199,-0.0605,-0.0098
1775504147.469205,,,1.3771,0.3852,9.8931,0.0165,-0.0571,-0.0110
1775504147.470556,,,1.3328,0.3912,9.8907,0.0115,-0.0530,-0.0128
1775504147.4707851,,,1.3017,0.3589,9.8680,0.0090,-0.0528,-0.0134
1775504147.4709718,,,1.2957,0.3565,9.9135,0.0092,-0.0535,-0.0116
1775504147.5267751,,,1.3005,0.3852,9.9194,0.0095,-0.0556,-0.0107
1775504147.5277371,,,1.2885,0.3888,9.9206,0.0086,-0.0608,-0.0081
1775504147.556561,,,1.3711,0.3637,9.8931,0.0090,-0.0609,-0.0089
1775504147.5597582,,,1.3376,0.3589,9.8859,0.0095,-0.0577,-0.0105
1775504147.559967,,,1.3268,0.3206,9.8489,0.0115,-0.0547,-0.0148
1775504147.589859,,,1.3137,0.3529,9.8883,0.0147,-0.0527,-0.0162
1775504147.618865,,,1.2754,0.3793,9.9051,0.0163,-0.0557,-0.0145
1775504147.619203,,,1.3125,0.3900,9.8979,0.0157,-0.0583,-0.0136
1775504147.619464,,,1.3005,0.3745,9.9063,0.0130,-0.0597,-0.0125
1775504147.619693,,,1.3125,0.3781,9.9087,0.0081,-0.0629,-0.0104
1775504147.619911,,,1.3460,0.3793,9.8943,0.0070,-0.0632,-0.0093
1775504147.67744,,,1.3400,0.3613,9.8955,0.0072,-0.0612,-0.0110
1775504147.678645,,,1.2873,0.3386,9.8943,0.0075,-0.0617,-0.0113
1775504147.7107022,,,1.2993,0.3434,9.8668,0.0087,-0.0622,-0.0111
1775504147.711018,,,1.3077,0.3446,9.8991,0.0084,-0.0634,-0.0102
1775504147.711304,,,1.3292,0.3625,9.9063,0.0092,-0.0661,-0.0096
1775504147.7113469,,,1.3292,0.3601,9.8883,0.0101,-0.0660,-0.0093
1775504147.766379,,,1.3244,0.3386,9.8883,0.0102,-0.0663,-0.0090
1775504147.768103,,,1.3137,0.3326,9.8800,0.0118,-0.0658,-0.0105
1775504147.796412,,,1.3232,0.3446,9.8692,0.0116,-0.0646,-0.0110
1775504147.7982662,,,1.3376,0.3685,9.8776,0.0104,-0.0635,-0.0111
1775504147.798497,,,1.3292,0.3374,9.8632,0.0089,-0.0611,-0.0111
1775504147.7986372,,,1.3400,0.3290,9.8596,0.0108,-0.0609,-0.0116
1775504147.800895,,,1.3149,0.3170,9.8572,0.0134,-0.0597,-0.0115
1775504147.856889,,,1.3507,0.3087,9.8572,0.0157,-0.0591,-0.0111
1775504147.8579829,,,1.3376,0.3446,9.8871,0.0171,-0.0551,-0.0127
1775504147.8864489,,,1.3759,0.3721,9.8979,0.0156,-0.0553,-0.0121
1775504147.887969,,,1.3783,0.3589,9.8907,0.0142,-0.0525,-0.0128
1775504147.8882182,,,1.3543,0.3637,9.9111,0.0127,-0.0461,-0.0162
1775504147.888247,,,1.3496,0.3876,9.9302,0.0119,-0.0454,-0.0151
1775504147.947003,,,1.3089,0.3266,9.9039,0.0089,-0.0458,-0.0163
1775504147.948848,,,1.3125,0.3434,9.9087,0.0107,-0.0440,-0.0179
1775504147.9764469,,,1.3352,0.3625,9.9087,0.0118,-0.0454,-0.0185
1775504147.978224,,,1.2981,0.3398,9.8967,0.0130,-0.0455,-0.0192
1775504147.9784791,,,1.3149,0.3422,9.8871,0.0134,-0.0455,-0.0202
1775504147.97866,,,1.2742,0.3386,9.9194,0.0147,-0.0460,-0.0194
1775504147.97984,,,1.2945,0.3470,9.9194,0.0182,-0.0498,-0.0180
1775504148.038084,,,1.3065,0.3613,9.9075,0.0217,-0.0550,-0.0180
1775504148.038372,,,1.2921,0.3529,9.9063,0.0226,-0.0565,-0.0183
1775504148.067981,,,1.2897,0.3517,9.8907,0.0234,-0.0580,-0.0177
1775504148.068434,,,1.2969,0.3422,9.8883,0.0220,-0.0600,-0.0179
1775504148.0684748,,,1.2957,0.3242,9.8345,0.0215,-0.0609,-0.0168
1775504148.0685272,,,1.3304,0.3434,9.8632,0.0231,-0.0560,-0.0194
1775504148.126637,,,1.3101,0.3793,9.9075,0.0218,-0.0533,-0.0194
1775504148.127716,,,1.3089,0.3529,9.8859,0.0179,-0.0536,-0.0186
1775504148.156616,,,1.2730,0.3601,9.9182,0.0182,-0.0539,-0.0182
1775504148.1583061,,,1.2706,0.3589,9.9027,0.0191,-0.0565,-0.0159
1775504148.158628,,,1.2814,0.3613,9.9182,0.0191,-0.0585,-0.0137
1775504148.1588092,,,1.3400,0.3685,9.9039,0.0197,-0.0606,-0.0130
1775504148.159861,,,1.2957,0.3541,9.9003,0.0194,-0.0567,-0.0153
1775504148.21731,,,1.2873,0.3541,9.9003,0.0200,-0.0579,-0.0160
1775504148.2197142,,,1.2957,0.3434,9.8931,0.0206,-0.0609,-0.0156
1775504148.2487922,,,1.2790,0.3553,9.8871,0.0223,-0.0617,-0.0154
1775504148.249142,,,1.2897,0.3625,9.8955,0.0226,-0.0626,-0.0144
1775504148.249176,,,1.3053,0.3565,9.8668,0.0208,-0.0626,-0.0121
1775504148.251717,,,1.3220,0.3302,9.8644,0.0200,-0.0629,-0.0124
1775504148.2519171,,,1.3220,0.3230,9.8620,0.0223,-0.0602,-0.0115
1775504148.3067179,,,1.3184,0.3661,9.8752,0.0197,-0.0573,-0.0122
1775504148.3077672,,,1.3005,0.3625,9.8788,0.0180,-0.0570,-0.0125
1775504148.370595,,,1.3113,0.3852,9.8967,0.0156,-0.0559,-0.0122
1775504148.398606,,,1.3220,0.3733,9.8895,0.0104,-0.0538,-0.0110
1775504148.398953,,,1.2921,0.3649,9.9051,0.0067,-0.0530,-0.0108
1775504148.399168,,,1.3376,0.3470,9.8859,0.0082,-0.0530,-0.0119
1775504148.4264882,,,1.3244,0.3470,9.8943,0.0096,-0.0498,-0.0133
1775504148.428402,,,1.3065,0.3733,9.9266,0.0133,-0.0513,-0.0156
1775504148.4287019,,,1.2945,0.3996,9.9350,0.0124,-0.0538,-0.0151
1775504148.428734,,,1.2826,0.3661,9.9111,0.0108,-0.0599,-0.0159
1775504148.430571,,,1.2574,0.3565,9.9015,0.0102,-0.0632,-0.0144
1775504148.430791,,,1.2323,0.3709,9.9099,0.0096,-0.0718,-0.0086
1775504148.487495,,,1.2706,0.3589,9.8883,0.0075,-0.0764,-0.0044
1775504148.488705,,,1.2802,0.3326,9.8764,0.0055,-0.0782,-0.0017
1775504148.51647,,,1.3077,0.3470,9.8692,0.0063,-0.0794,-0.0006
1775504148.517976,,,1.3352,0.3386,9.8596,0.0057,-0.0777,0.0003
1775504148.52085,,,1.2957,0.2991,9.8524,0.0052,-0.0742,-0.0018
1775504148.5211651,,,1.3543,0.3170,9.8560,0.0064,-0.0722,-0.0011
1775504148.521205,,,1.3460,0.3075,9.8620,0.0102,-0.0646,-0.0035
1775504148.577402,,,1.3795,0.3350,9.8776,0.0111,-0.0611,-0.0055
1775504148.57871,,,1.3723,0.3505,9.8740,0.0121,-0.0567,-0.0082
1775504148.6079721,,,1.3101,0.3577,9.8752,0.0136,-0.0516,-0.0101
1775504148.610742,,,1.3328,0.3458,9.8883,0.0110,-0.0501,-0.0099
1775504148.611022,,,1.3448,0.3242,9.8752,0.0113,-0.0429,-0.0122
1775504148.6396348,,,1.3017,0.3314,9.8979,0.0124,-0.0408,-0.0133
1775504148.639884,,,1.3065,0.3446,9.8943,0.0099,-0.0396,-0.0137
1775504148.668889,,,1.3149,0.3458,9.8859,0.0090,-0.0397,-0.0136
1775504148.669277,,,1.3304,0.3482,9.8931,0.0076,-0.0389,-0.0137
1775504148.669328,,,1.3005,0.3482,9.9111,0.0070,-0.0365,-0.0134
1775504148.696673,,,1.2969,0.3290,9.8943,0.0064,-0.0385,-0.0133
1775504148.726615,,,1.2754,0.3541,9.9242,0.0057,-0.0402,-0.0111
1775504148.728016,,,1.3507,0.3182,9.8800,0.0057,-0.0370,-0.0125
1775504148.7282538,,,1.3149,0.3386,9.8835,0.0069,-0.0376,-0.0185
1775504148.7564611,,,1.2861,0.3398,9.9147,0.0095,-0.0397,-0.0183
1775504148.816611,,,1.2730,0.3123,9.9075,0.0096,-0.0423,-0.0182
1775504148.8184729,,,1.3041,0.2943,9.8824,0.0163,-0.0402,-0.0208
1775504148.818839,,,1.2646,0.3302,9.8859,0.0186,-0.0414,-0.0243
1775504148.8190742,,,1.2718,0.3170,9.8716,0.0208,-0.0394,-0.0208
1775504148.819778,,,1.3292,0.2835,9.8812,0.0203,-0.0376,-0.0203
1775504148.8200161,,,1.3292,0.2644,9.8979,0.0267,-0.0312,-0.0214
1775504148.821843,,,1.1952,0.2919,9.8752,0.0437,-0.0179,-0.0295
1775504148.877543,,,1.2215,0.4510,9.9434,0.0435,-0.0188,-0.0310
1775504148.878965,,,1.2156,0.3864,9.9051,0.0289,-0.0270,-0.0258
1775504148.907435,,,1.2036,0.3565,9.9111,0.0292,-0.0295,-0.0246
1775504148.90876,,,1.1749,0.4044,9.9362,0.0281,-0.0351,-0.0218
1775504148.908961,,,1.2347,0.4056,9.9422,0.0189,-0.0530,-0.0142
1775504148.9378638,,,1.2538,0.3505,9.8979,0.0148,-0.0559,-0.0127
1775504148.966532,,,1.2419,0.3398,9.9015,0.0159,-0.0564,-0.0128
1775504148.968184,,,1.2646,0.3613,9.9170,0.0162,-0.0570,-0.0131
1775504148.9684749,,,1.1988,0.3745,9.9218,0.0147,-0.0617,-0.0136
1775504148.968517,,,1.2742,0.3350,9.8991,0.0157,-0.0644,-0.0136
1775504148.969881,,,1.3172,0.3218,9.8728,0.0159,-0.0640,-0.0150
1775504149.02745,,,1.2263,0.3697,9.9123,0.0179,-0.0625,-0.0163
1775504149.028686,,,1.1725,0.3757,9.9302,0.0162,-0.0648,-0.0134
1775504149.057939,,,1.2586,0.3649,9.9027,0.0147,-0.0727,-0.0095
1775504149.0583448,,,1.2885,0.3362,9.8752,0.0122,-0.0719,-0.0090
1775504149.058387,,,1.2814,0.3266,9.8728,0.0110,-0.0657,-0.0098
1775504149.0868359,,,1.2598,0.3601,9.9015,0.0079,-0.0648,-0.0090
1775504149.119955,,,1.2467,0.3458,9.9039,0.0057,-0.0637,-0.0084
1775504149.120224,,,1.2790,0.3254,9.8871,0.0047,-0.0629,-0.0090
1775504149.1203682,,,1.2778,0.3003,9.8776,0.0063,-0.0612,-0.0102
1775504149.120399,,,1.2335,0.3350,9.8883,0.0104,-0.0597,-0.0108
1775504149.1774468,,,1.2299,0.3613,9.9338,0.0099,-0.0628,-0.0101
1775504149.178655,,,1.2455,0.3661,9.9278,0.0081,-0.0655,-0.0090
1775504149.2082171,,,1.2538,0.3230,9.8835,0.0081,-0.0657,-0.0073
1775504149.208517,,,1.2299,0.3039,9.8776,0.0092,-0.0664,-0.0063
1775504149.2085462,,,1.2766,0.3553,9.9218,0.0079,-0.0693,-0.0050
1775504149.210536,,,1.2670,0.3470,9.9170,0.0078,-0.0710,-0.0047
1775504149.210769,,,1.2742,0.3254,9.9111,0.0090,-0.0716,-0.0067
1775504149.2674391,,,1.2814,0.2919,9.8859,0.0127,-0.0702,-0.0076
1775504149.270305,,,1.2778,0.3027,9.8883,0.0163,-0.0680,-0.0086
1775504149.3005178,,,1.2574,0.3386,9.8991,0.0183,-0.0663,-0.0092
1775504149.3008482,,,1.2909,0.3805,9.9290,0.0174,-0.0663,-0.0090
1775504149.300888,,,1.2873,0.3374,9.9075,0.0118,-0.0678,-0.0084
1775504149.301188,,,1.2682,0.3159,9.9051,0.0119,-0.0673,-0.0084
1775504149.328495,,,1.2957,0.3170,9.8919,0.0125,-0.0672,-0.0096
1775504149.356416,,,1.2766,0.3218,9.8812,0.0140,-0.0649,-0.0093
1775504149.358291,,,1.2802,0.3541,9.9075,0.0139,-0.0641,-0.0084
1775504149.3584268,,,1.2921,0.3302,9.8955,0.0111,-0.0658,-0.0075
1775504149.3584409,,,1.2814,0.3302,9.8919,0.0099,-0.0648,-0.0073
1775504149.4166331,,,1.2981,0.3218,9.8800,0.0086,-0.0646,-0.0066
1775504149.417793,,,1.3005,0.2931,9.8704,0.0075,-0.0625,-0.0079
1775504149.446368,,,1.2885,0.3015,9.8907,0.0111,-0.0585,-0.0104
1775504149.4481459,,,1.3089,0.2991,9.8824,0.0121,-0.0574,-0.0107
1775504149.448273,,,1.2969,0.3565,9.9182,0.0139,-0.0554,-0.0118
1775504149.448284,,,1.2969,0.3362,9.9051,0.0116,-0.0560,-0.0118
1775504149.44979,,,1.2981,0.3075,9.8907,0.0118,-0.0560,-0.0128
1775504149.50777,,,1.2933,0.2812,9.8824,0.0165,-0.0536,-0.0140
1775504149.5365021,,,1.2790,0.3015,9.8967,0.0197,-0.0530,-0.0156
1775504149.5379,,,1.2670,0.3290,9.9063,0.0202,-0.0525,-0.0160
1775504149.56814,,,1.2646,0.3326,9.8967,0.0185,-0.0528,-0.0157
1775504149.5684721,,,1.2706,0.3278,9.9063,0.0182,-0.0528,-0.0151
1775504149.5687182,,,1.3053,0.3159,9.8907,0.0177,-0.0522,-0.0151
1775504149.568903,,,1.2718,0.3290,9.9003,0.0191,-0.0504,-0.0162
1775504149.569964,,,1.2718,0.3230,9.9015,0.0188,-0.0501,-0.0166
1775504149.626519,,,1.2706,0.3398,9.9147,0.0182,-0.0496,-0.0174
1775504149.6277802,,,1.2742,0.3015,9.8800,0.0186,-0.0509,-0.0163
1775504149.656592,,,1.2778,0.3254,9.8919,0.0202,-0.0492,-0.0176
1775504149.657831,,,1.2646,0.3075,9.8883,0.0203,-0.0487,-0.0168
1775504149.658109,,,1.2646,0.3182,9.9051,0.0223,-0.0481,-0.0179
